date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000131,19.15,22.18,16.76,0.0,3.24,65.77,4.7609,-999.0
20000201,19.18,21.67,17.15,0.0,4.3,69.27,4.5953,-999.0
20000202,19.8,22.94,17.9,0.0,5.49,68.67,4.6694,-999.0
20000203,18.55,20.59,17.24,0.0,7.76,60.65,4.7426,-999.0
20000204,19.72,23.56,16.77,0.0,3.1,51.36,4.8389,-999.0
20000205,19.51,22.06,17.68,0.0,4.25,61.69,4.8984,-999.0
20000206,19.38,22.59,16.93,0.0,3.36,71.52,4.9961,-999.0
20000207,20.02,24.52,16.83,0.0,3.83,67.14,4.7899,-999.0
20000208,17.64,19.24,15.84,0.0,6.12,67.82,3.5806,-999.0
20000209,17.2,19.37,15.14,0.0,4.1,71.96,4.3258,-999.0
20000210,17.75,20.11,15.54,0.0,3.3,67.32,4.9385,-999.0
20000211,19.41,23.25,16.47,0.0,3.06,54.18,5.2505,-999.0
20000212,19.52,22.55,17.34,0.0,2.4,56.57,5.2685,-999.0
20000213,20.36,25.37,16.43,0.0,2.41,59.47,5.2877,-999.0
20000214,20.64,25.6,16.71,0.0,3.92,61.55,5.1986,-999.0
20000215,20.77,24.69,18.39,0.0,1.93,64.91,5.2853,-999.0
20000216,20.34,24.31,18.12,0.0,1.73,70.85,5.2222,-999.0
20000217,20.38,24.17,17.68,0.0,2.44,71.24,5.1293,-999.0
20000218,20.95,24.02,18.95,0.0,5.83,66.18,5.2445,-999.0
20000219,20.61,23.35,18.35,0.0,5.62,62.61,5.3546,-999.0
20000220,19.83,23.3,17.36,0.0,2.89,69.74,5.4768,-999.0
20000221,20.0,22.82,17.68,0.0,4.97,60.66,5.7838,-999.0
20000222,20.18,24.75,17.21,0.0,2.23,60.86,5.8694,-999.0
20000223,21.25,26.15,16.95,0.0,3.04,71.87,5.6455,-999.0
20000224,22.08,26.47,18.0,0.0,2.97,69.99,5.4139,-999.0
20000225,23.22,28.43,19.21,0.0,3.61,61.06,5.5822,-999.0
20000226,23.58,27.93,20.88,0.0,3.51,56.71,5.6532,-999.0
20000227,23.15,28.34,19.7,0.0,2.69,74.94,5.6249,-999.0
20000228,22.88,27.06,20.44,0.0,2.69,72.4,5.7482,-999.0
20000229,22.35,25.98,20.08,0.0,4.09,68.49,5.8831,-999.0
20000301,22.08,25.86,19.45,0.0,4.3,64.79,5.4475,-999.0
20000302,22.09,26.42,19.25,0.0,4.4,66.62,5.6386,-999.0
20000303,19.61,21.45,17.91,0.0,8.6,58.09,5.5956,-999.0
20000304,19.56,23.18,16.75,0.0,3.49,63.76,5.8918,-999.0
20000305,19.43,22.61,16.59,0.0,4.19,64.76,5.4907,-999.0
20000306,20.36,22.87,18.48,0.0,5.38,57.72,5.8992,-999.0
20000307,21.33,25.57,18.49,0.0,2.45,54.17,5.8922,-999.0
20000308,21.7,26.59,17.05,0.0,2.78,55.29,5.9172,-999.0
20000309,22.05,26.8,19.35,0.0,3.67,59.95,5.8286,-999.0
20000310,20.51,23.52,18.65,0.0,4.84,64.9,5.916,-999.0
20000311,19.97,22.78,17.91,0.0,7.0,60.06,5.9604,-999.0
20000312,19.64,22.04,17.84,0.0,7.34,57.53,6.1385,-999.0
20000313,20.01,23.36,17.26,0.0,5.19,64.84,6.0941,-999.0
20000314,20.67,25.39,17.38,0.0,3.6,72.35,6.143,-999.0
20000315,21.31,25.81,18.23,0.0,2.96,72.22,6.101,-999.0
20000316,21.21,25.18,18.49,0.0,3.96,72.3,6.1039,-999.0
20000317,21.77,26.21,18.5,0.0,2.8,73.48,6.1591,-999.0
20000318,23.66,28.93,19.57,0.0,1.5,60.28,6.4807,-999.0
20000319,25.22,30.47,21.86,0.0,3.21,43.58,6.493,-999.0
20000320,23.04,27.28,20.26,0.0,5.21,71.27,6.4601,-999.0
20000321,23.18,27.77,19.74,0.0,3.21,71.87,6.5983,-999.0
20000322,24.51,31.98,19.45,0.0,2.02,63.67,6.5479,-999.0
20000323,26.8,33.67,21.64,0.0,3.25,31.92,6.2976,-999.0
20000324,26.95,33.24,22.61,0.0,3.61,37.43,6.102,-999.0
20000325,25.75,30.13,22.4,0.0,4.32,50.08,6.1596,-999.0
20000326,24.95,29.98,21.93,0.0,3.87,56.54,3.6562,-999.0
20000327,22.74,25.37,20.79,0.01,4.13,68.39,4.7539,-999.0
20000328,21.73,23.93,20.08,0.02,2.99,62.28,4.7412,-999.0
20000329,21.81,24.7,19.37,0.0,3.75,60.44,6.895,-999.0
20000330,21.05,24.74,17.85,0.0,3.55,59.08,6.5143,-999.0
20000331,21.44,26.15,17.51,0.0,2.77,62.59,6.9106,-999.0
20000401,22.82,27.94,19.24,0.0,2.4,64.6,6.3329,-999.0
20000402,23.82,28.48,20.43,0.0,3.52,68.96,6.8878,-999.0
20000403,24.23,29.84,20.58,0.0,2.41,76.02,6.9312,-999.0
20000404,25.35,30.15,21.73,0.0,1.96,72.73,6.8232,-999.0
20000405,24.92,29.59,21.73,0.0,3.92,68.87,6.4411,-999.0
20000406,24.91,29.23,21.38,0.0,4.63,65.49,6.8436,-999.0
20000407,25.12,29.56,21.38,0.0,3.94,62.97,6.983,-999.0
20000408,25.38,30.06,21.68,0.0,2.65,56.56,6.2952,-999.0
20000409,25.97,31.15,22.03,0.0,1.82,49.13,7.0776,-999.0
20000410,27.08,32.15,22.68,0.0,2.18,44.62,6.7495,-999.0
20000411,26.62,31.21,23.22,0.0,4.16,66.09,7.1189,-999.0
20000412,26.19,30.87,23.16,0.0,5.79,67.11,7.3399,-999.0
20000413,26.19,33.52,22.03,0.0,2.76,68.83,7.4542,-999.0
20000414,26.83,34.27,22.55,0.0,2.07,70.29,7.3836,-999.0
20000415,27.11,32.85,22.57,0.0,2.31,62.72,7.1849,-999.0
20000416,28.68,35.68,23.37,0.0,2.25,45.99,7.0718,-999.0
20000417,29.79,35.65,25.01,0.0,2.08,37.93,6.9084,-999.0
20000418,30.24,34.49,26.85,0.0,1.82,36.59,6.1572,-999.0
20000419,28.61,31.72,26.39,0.0,1.72,49.21,5.8834,-999.0
20000420,29.27,34.08,25.01,0.0,2.29,56.34,7.1338,-999.0
20000421,30.58,35.04,26.3,0.0,2.2,42.25,7.4206,-999.0
20000422,30.28,34.35,27.0,0.0,2.27,46.92,7.3716,-999.0
20000423,29.98,35.46,25.71,0.0,2.91,66.31,7.1369,-999.0
20000424,30.57,35.52,26.41,0.0,2.32,59.2,7.1297,-999.0
20000425,31.11,37.16,27.63,0.0,3.15,51.85,7.1251,-999.0
20000426,30.56,35.57,26.21,0.0,2.73,59.14,7.345,-999.0
20000427,31.13,35.01,27.96,0.0,3.52,54.54,7.2698,-999.0
20000428,30.35,34.29,26.73,0.0,2.85,60.66,7.5965,-999.0
20000429,30.21,34.24,27.05,0.0,3.35,62.04,7.525,-999.0
20000430,30.84,35.21,26.67,0.0,3.3,58.16,7.7405,-999.0
20000501,31.48,36.02,28.6,0.01,2.88,46.36,7.2202,-999.0
20000502,30.83,35.11,27.91,0.0,3.26,57.59,4.6361,-999.0
20000503,30.67,34.92,27.51,0.0,4.05,60.42,7.1498,-999.0
20000504,29.64,33.5,26.3,0.0,3.83,57.34,7.4544,-999.0
20000505,29.95,34.24,25.84,0.0,2.61,45.66,7.2384,-999.0
20000506,30.48,35.16,27.4,0.0,2.33,43.65,7.7335,-999.0
20000507,30.14,34.92,26.53,0.0,3.91,63.96,7.6243,-999.0
20000508,30.31,35.36,26.23,0.0,3.96,72.1,7.6517,-999.0
20000509,30.61,36.02,26.29,0.0,3.47,63.17,7.6702,-999.0
20000510,29.99,34.13,26.78,0.0,4.54,69.73,7.3908,-999.0
20000511,30.18,34.06,27.33,0.0,5.16,68.99,7.6003,-999.0
20000512,30.69,34.48,27.34,0.0,5.95,64.86,7.6082,-999.0
20000513,29.73,33.13,26.2,0.0,5.79,59.19,7.597,-999.0
20000514,29.17,35.55,25.03,0.0,2.42,62.36,7.6157,-999.0
20000515,29.1,34.39,24.66,0.0,2.68,67.73,7.4407,-999.0
20000516,30.1,34.09,26.31,0.0,5.4,68.97,7.6428,-999.0
20000517,30.08,33.98,26.93,0.0,5.6,66.86,7.5233,-999.0
20000518,29.62,34.58,25.83,0.0,4.31,72.48,7.7352,-999.0
20000519,29.7,34.46,26.03,0.0,4.27,73.71,7.7846,-999.0
20000520,29.7,33.74,25.71,0.0,3.82,78.0,7.871,-999.0
20000521,30.29,34.81,26.78,0.0,3.92,73.41,7.7033,-999.0
20000522,30.0,34.77,26.63,0.0,3.63,74.81,7.6265,-999.0
20000523,29.7,34.95,26.05,0.0,3.48,73.19,8.0568,-999.0
20000524,29.68,34.35,26.18,0.0,3.98,68.78,7.9692,-999.0
20000525,29.88,35.51,24.72,0.0,2.48,57.79,7.8185,-999.0
20000526,30.65,35.81,26.63,0.0,2.08,62.19,7.9555,-999.0
20000527,30.42,36.21,26.02,0.0,2.95,69.86,7.7395,-999.0
20000528,30.8,36.29,26.15,0.0,2.69,65.45,7.9464,-999.0
20000529,31.74,37.67,27.27,0.0,2.2,55.99,7.6092,-999.0
20000530,31.59,37.7,27.43,0.0,2.4,65.32,7.6512,-999.0
20000531,31.68,36.66,26.71,0.0,2.33,55.67,7.5703,-999.0
20000601,31.77,36.88,27.88,0.0,2.44,52.07,7.8252,-999.0
20000602,31.99,37.25,27.95,0.0,2.12,46.06,7.969,-999.0
20000603,32.3,38.66,27.25,0.0,2.24,55.1,7.9572,-999.0
20000604,33.39,39.89,28.89,0.0,2.69,63.92,7.6994,-999.0
20000605,31.96,36.28,28.74,0.0,3.02,69.27,7.482,-999.0
20000606,31.23,35.79,27.57,0.0,3.18,70.2,7.277,-999.0
20000607,31.5,37.91,27.41,0.0,2.54,68.85,7.151,-999.0
20000608,31.18,35.72,27.76,0.0,3.29,69.56,7.506,-999.0
20000609,30.56,35.09,26.76,0.0,4.0,68.45,7.6747,-999.0
20000610,30.44,35.02,26.56,0.0,4.21,64.47,7.6618,-999.0
20000611,30.82,35.31,26.22,0.0,3.37,53.93,7.3841,-999.0
20000612,30.72,34.71,26.97,0.0,2.35,58.0,7.254,-999.0
20000613,31.11,35.97,26.87,0.0,2.66,52.5,7.285,-999.0
20000614,30.72,36.22,26.03,0.0,2.8,56.12,6.9487,-999.0
20000615,31.51,37.07,26.06,0.0,2.42,37.42,7.5319,-999.0
20000616,31.37,35.96,27.6,0.0,2.49,46.72,6.9746,-999.0
20000617,30.31,34.66,26.84,0.0,2.96,67.24,7.6133,-999.0
20000618,30.49,34.96,26.25,0.0,2.59,67.42,7.1078,-999.0
20000619,31.38,36.41,27.3,0.0,2.53,66.2,7.5982,-999.0
20000620,32.33,37.63,28.35,0.0,2.14,67.61,7.6361,-999.0
20000621,32.17,36.54,28.78,0.0,2.3,73.27,7.5955,-999.0
20000622,31.92,36.89,28.61,0.0,2.36,69.38,7.0301,-999.0
20000623,31.87,36.54,27.93,0.0,2.37,63.11,7.6291,-999.0
20000624,32.3,36.7,28.85,0.0,2.25,65.57,7.3572,-999.0
20000625,31.46,35.69,28.1,0.0,3.53,70.56,7.0567,-999.0
20000626,31.51,36.27,27.53,0.0,3.6,64.14,6.8138,-999.0
20000627,30.94,35.41,26.93,0.0,2.86,64.26,7.0553,-999.0
20000628,32.25,37.27,28.42,0.0,2.71,58.97,7.2926,-999.0
20000629,33.13,37.73,29.39,0.0,2.38,59.9,6.7586,-999.0
20000630,32.38,36.47,29.09,0.0,2.48,69.01,6.869,-999.0
20000701,34.31,39.19,28.93,0.0,2.62,54.0,6.9782,-999.0
20000702,35.17,39.76,30.8,0.0,4.05,49.86,7.1962,-999.0
20000703,34.28,39.06,30.27,0.0,3.44,55.74,6.9098,-999.0
20000704,34.33,38.79,30.32,0.0,3.4,55.84,7.2542,-999.0
20000705,35.09,39.52,31.77,0.0,3.21,51.65,7.1448,-999.0
20000706,34.4,38.94,30.96,0.0,2.26,50.62,7.362,-999.0
20000707,34.13,38.96,30.27,0.0,2.04,47.8,7.2667,-999.0
20000708,34.13,38.49,30.26,0.0,2.1,55.64,7.0937,-999.0
20000709,34.55,38.65,31.38,0.0,2.23,56.78,7.3567,-999.0
20000710,35.68,40.89,31.65,0.0,2.29,42.8,7.2156,-999.0
20000711,35.25,41.06,31.21,0.04,2.96,58.34,6.6586,-999.0
20000712,34.03,38.36,31.11,0.0,2.8,71.4,6.4385,-999.0
20000713,33.99,37.92,30.59,0.0,2.69,69.16,6.4452,-999.0
20000714,36.05,40.84,32.68,0.02,2.91,58.35,7.0162,-999.0
20000715,35.29,38.07,32.74,0.0,2.47,61.44,6.7574,-999.0
20000716,35.7,40.22,32.04,0.02,2.2,54.16,7.0205,-999.0
20000717,36.33,39.61,32.89,0.0,2.08,53.49,6.9646,-999.0
20000718,37.71,41.84,33.1,0.0,3.97,42.7,7.0956,-999.0
20000719,37.95,42.22,33.47,0.0,4.99,40.12,7.6615,-999.0
20000720,37.26,40.89,33.38,0.0,3.18,35.79,7.4806,-999.0
20000721,35.4,40.53,30.78,0.0,3.35,41.04,7.6435,-999.0
20000722,35.59,40.05,32.14,0.0,3.08,42.03,7.3207,-999.0
20000723,35.72,39.97,32.58,0.0,3.7,41.93,7.1803,-999.0
20000724,35.51,39.94,32.02,0.0,2.97,41.32,7.3867,-999.0
20000725,35.13,39.57,31.39,0.0,3.12,43.81,7.5636,-999.0
20000726,35.32,40.14,31.78,0.0,2.99,41.78,7.2314,-999.0
20000727,35.26,39.67,32.1,0.0,2.44,38.83,7.6037,-999.0
20000728,34.97,40.15,31.59,0.0,2.57,42.97,7.2641,-999.0
20000729,34.68,39.96,30.29,0.0,3.1,55.46,7.3246,-999.0
20000730,35.21,40.0,31.1,0.0,2.61,59.62,7.1858,-999.0
20000731,35.39,39.98,31.94,0.0,2.17,55.34,7.6186,-999.0
20000801,34.75,39.26,30.98,0.0,1.91,54.4,7.1674,-999.0
20000802,35.78,40.79,31.23,0.0,2.69,46.6,7.2046,-999.0
20000803,36.02,40.59,31.84,0.0,2.93,40.93,7.1698,-999.0
20000804,36.24,40.59,32.48,0.0,3.39,40.77,7.0867,-999.0
20000805,35.85,39.55,32.5,0.0,4.11,43.75,6.7073,-999.0
20000806,35.76,39.26,33.23,0.0,3.57,41.71,6.8335,-999.0
20000807,35.84,40.05,32.2,0.0,2.17,39.59,6.8906,-999.0
20000808,35.72,40.13,31.91,0.0,2.35,47.16,6.8698,-999.0
20000809,34.88,38.86,32.18,0.0,2.5,57.92,6.9178,-999.0
20000810,33.73,37.63,30.77,0.16,2.1,64.56,6.3946,-999.0
20000811,36.48,40.82,31.59,0.01,2.57,52.78,6.2897,-999.0
20000812,36.96,41.57,32.28,0.0,4.53,46.8,6.559,-999.0
20000813,35.87,39.87,31.79,0.0,4.48,45.75,6.8806,-999.0
20000814,34.21,38.18,30.79,0.0,3.38,51.37,6.9089,-999.0
20000815,34.61,37.9,31.67,0.0,2.43,45.53,6.8278,-999.0
20000816,35.38,39.35,31.72,0.0,2.85,42.33,6.7066,-999.0
20000817,36.6,40.38,33.42,0.0,3.82,44.19,6.3516,-999.0
20000818,36.55,40.38,33.68,0.0,2.59,46.77,6.8683,-999.0
20000819,35.41,39.21,32.32,0.0,2.19,53.42,6.5861,-999.0
20000820,36.38,41.52,31.77,0.01,3.69,47.18,6.5484,-999.0
20000821,35.69,40.78,30.69,0.0,3.72,43.21,6.9914,-999.0
20000822,35.84,41.27,32.25,0.0,2.93,40.37,6.9221,-999.0
20000823,34.35,39.59,30.3,0.0,2.81,58.52,6.8112,-999.0
20000824,33.99,39.65,29.95,0.0,3.03,51.87,6.8076,-999.0
20000825,34.08,39.67,30.01,0.0,2.59,57.32,6.863,-999.0
20000826,34.64,40.36,30.66,0.0,3.09,53.86,7.0289,-999.0
20000827,34.47,40.45,30.04,0.0,2.52,64.42,6.9319,-999.0
20000828,34.86,40.16,30.97,0.0,2.31,48.2,6.7954,-999.0
20000829,34.64,39.06,30.93,0.0,1.77,43.14,6.5314,-999.0
20000830,33.37,38.43,30.33,0.03,2.61,58.84,6.4226,-999.0
20000831,32.25,35.91,29.73,0.65,2.4,67.55,6.2328,-999.0
20000901,33.05,36.26,30.38,0.0,5.08,64.96,6.4795,-999.0
20000902,32.33,34.63,30.4,0.0,5.53,62.35,6.0545,-999.0
20000903,32.18,35.16,30.41,0.16,2.91,63.03,5.9448,-999.0
20000904,32.39,36.23,29.34,0.06,2.95,63.86,6.1853,-999.0
20000905,33.2,37.08,29.63,0.1,3.37,53.31,5.3558,-999.0
20000906,33.4,37.35,30.5,0.56,3.4,55.12,6.2136,-999.0
20000907,34.02,37.69,31.09,0.0,3.16,52.99,6.2122,-999.0
20000908,33.89,37.29,31.22,0.0,2.62,56.48,6.3204,-999.0
20000909,33.27,36.67,30.89,0.0,3.94,67.18,6.0326,-999.0
20000910,32.19,35.93,29.96,0.0,3.23,72.61,6.0948,-999.0
20000911,32.49,37.53,29.39,0.0,2.12,62.79,6.0686,-999.0
20000912,32.98,37.54,29.59,0.0,2.64,58.29,6.0274,-999.0
20000913,33.71,38.4,30.02,0.0,3.35,57.28,6.1999,-999.0
20000914,33.66,38.03,30.7,0.0,2.92,55.99,6.0331,-999.0
20000915,32.22,35.5,29.77,0.0,2.4,63.53,5.7953,-999.0
20000916,32.9,37.85,29.05,0.0,2.72,62.81,5.957,-999.0
20000917,32.95,35.77,31.03,0.0,3.51,56.36,5.9146,-999.0
20000918,32.26,35.83,29.83,0.0,3.4,56.43,5.9328,-999.0
20000919,31.56,35.49,28.1,0.0,2.53,60.52,5.9472,-999.0
20000920,32.9,38.08,28.18,0.0,2.78,49.17,5.8315,-999.0
20000921,33.05,37.82,29.17,0.0,3.39,49.61,5.3354,-999.0
20000922,32.62,37.49,29.02,0.0,3.22,52.36,5.8418,-999.0
20000923,32.19,36.34,28.85,0.08,3.02,52.18,5.837,-999.0
20000924,31.67,34.99,28.8,0.0,2.49,51.81,5.8884,-999.0
20000925,31.99,35.93,28.88,0.0,2.48,52.71,5.8934,-999.0
20000926,32.18,35.47,29.72,0.0,2.0,58.01,5.8879,-999.0
20000927,32.71,36.63,29.54,0.0,2.39,51.07,5.8555,-999.0
20000928,33.16,37.3,29.89,0.0,2.35,49.47,5.8579,-999.0
20000929,32.67,36.5,29.63,0.0,2.73,59.6,5.8382,-999.0
20000930,32.29,35.73,29.56,0.0,3.87,67.36,5.7934,-999.0
20001001,31.58,35.2,28.78,0.0,2.12,71.56,5.8054,-999.0
20001002,31.79,36.09,28.51,0.0,2.36,64.19,5.286,-999.0
20001003,32.44,35.87,29.2,0.1,4.24,51.93,5.3004,-999.0
20001004,31.16,34.09,29.14,0.05,3.33,57.01,5.1744,-999.0
20001005,30.27,33.45,27.62,0.0,2.36,57.65,5.2318,-999.0
20001006,29.8,32.22,28.24,0.08,2.3,62.85,5.2332,-999.0
20001007,30.87,34.26,28.04,0.05,2.55,54.91,5.4319,-999.0
20001008,31.5,35.1,27.94,0.0,2.72,41.64,5.6626,-999.0
20001009,30.63,34.81,27.18,0.0,2.78,43.54,5.7701,-999.0
20001010,30.19,33.73,27.62,0.0,2.5,60.27,5.7108,-999.0
20001011,29.74,33.98,25.89,0.0,2.75,60.16,5.5726,-999.0
20001012,30.83,35.79,27.42,0.0,2.33,56.03,5.5058,-999.0
20001013,30.52,34.07,27.49,0.0,3.32,66.3,5.3772,-999.0
20001014,30.17,33.72,27.62,0.0,2.8,64.38,5.2853,-999.0
20001015,30.02,35.31,25.64,0.0,2.7,54.55,5.3472,-999.0
20001016,30.21,34.53,27.12,0.0,2.41,53.11,5.2709,-999.0
20001017,29.53,33.35,26.88,0.0,2.44,62.83,5.4046,-999.0
20001018,29.32,32.24,26.53,0.0,2.62,69.08,5.2325,-999.0
20001019,29.8,32.51,28.03,0.0,3.64,61.41,5.2217,-999.0
20001020,29.75,33.84,27.09,0.0,1.99,53.84,5.2361,-999.0
20001021,29.37,32.6,26.55,0.0,2.65,58.73,5.147,-999.0
20001022,30.39,33.55,28.14,0.0,3.75,53.11,5.1864,-999.0
20001023,30.23,32.98,28.31,0.0,3.4,58.44,5.1612,-999.0
20001024,29.3,32.05,26.51,0.0,2.13,59.36,5.0914,-999.0
20001025,29.29,33.25,25.43,0.0,2.05,57.56,4.9747,-999.0
20001026,30.74,34.39,28.1,0.0,2.83,54.65,5.0299,-999.0
20001027,30.27,33.52,28.22,0.0,2.62,57.44,5.0726,-999.0
20001028,29.68,33.05,27.65,0.0,1.98,66.46,5.0566,-999.0
20001029,29.81,34.97,25.85,0.0,2.49,52.07,4.7832,-999.0
20001030,29.19,33.81,25.49,0.0,2.17,51.79,4.9531,-999.0
20001031,28.98,32.48,26.18,0.0,2.21,57.23,4.9253,-999.0
20001101,28.83,31.58,26.37,0.0,2.14,63.28,4.9447,-999.0
20001102,29.85,33.97,26.81,0.0,2.27,56.57,4.9322,-999.0
20001103,29.27,33.0,25.74,0.02,3.78,55.42,4.7587,-999.0
20001104,29.05,32.25,26.13,0.16,3.07,54.01,4.6416,-999.0
20001105,28.86,31.42,26.6,0.03,2.39,53.28,4.0464,-999.0
20001106,27.15,29.99,25.59,1.12,2.83,64.32,2.4569,-999.0
20001107,26.49,28.65,25.0,0.17,4.0,60.15,4.0963,-999.0
20001108,26.02,28.21,24.13,0.0,1.69,52.22,4.5602,-999.0
20001109,25.52,27.27,23.8,0.1,2.36,67.05,2.9978,-999.0
20001110,25.39,27.3,23.9,3.44,2.61,70.96,3.7646,-999.0
20001111,25.44,27.63,24.09,0.09,2.65,62.75,4.6075,-999.0
20001112,25.87,28.48,23.78,0.0,2.22,54.06,4.6378,-999.0
20001113,26.07,29.53,22.5,0.0,3.73,50.49,4.6682,-999.0
20001114,25.98,28.55,23.09,0.0,3.3,60.42,4.0874,-999.0
20001115,26.18,28.61,24.23,0.0,1.74,57.28,4.4674,-999.0
20001116,26.64,29.92,23.55,0.0,2.69,61.34,4.4952,-999.0
20001117,26.97,31.35,24.49,0.0,6.13,55.06,4.4376,-999.0
20001118,26.36,30.51,23.02,0.0,4.82,48.96,4.4297,-999.0
20001119,25.91,29.52,23.03,0.0,3.07,54.24,4.4405,-999.0
20001120,26.05,28.97,23.59,0.0,2.7,58.25,4.4398,-999.0
20001121,26.15,28.23,24.8,0.0,4.94,66.92,3.0002,-999.0
20001122,25.2,26.35,24.05,0.06,6.62,67.44,3.4337,-999.0
20001123,24.35,25.8,23.18,0.0,4.81,69.8,3.7855,-999.0
20001124,24.37,26.8,23.04,0.01,2.89,65.43,3.4543,-999.0
20001125,24.57,26.52,23.3,0.0,3.37,65.81,2.8464,-999.0
20001126,24.71,26.95,23.27,0.0,4.09,61.22,4.3385,-999.0
20001127,24.71,27.84,22.92,0.0,2.29,55.36,4.344,-999.0
20001128,24.6,27.18,22.88,0.0,2.37,61.26,4.3248,-999.0
20001129,24.86,27.47,23.09,0.0,2.79,69.31,4.2922,-999.0
20001130,24.62,29.59,20.85,0.0,3.56,53.21,4.2823,-999.0
20001201,23.63,28.43,19.82,0.0,2.45,47.66,4.0298,-999.0
20001202,23.5,27.17,20.29,0.0,2.26,52.75,4.1342,-999.0
20001203,23.59,27.52,20.04,0.0,2.11,56.19,4.115,-999.0
20001204,23.96,27.72,21.38,0.0,1.73,62.53,4.0978,-999.0
20001205,24.31,27.84,21.98,0.0,1.92,69.74,4.0248,-999.0
20001206,24.14,26.73,22.41,0.0,3.32,69.21,3.7726,-999.0
20001207,23.38,25.32,21.51,0.0,3.96,59.93,4.1102,-999.0
20001208,22.98,25.7,21.28,0.0,1.46,60.87,3.93,-999.0
20001209,24.08,28.84,19.8,0.0,2.06,53.7,3.2405,-999.0
20001210,24.9,29.81,21.21,0.0,3.35,52.9,3.5542,-999.0
20001211,22.96,25.55,20.92,0.32,5.54,69.67,2.4401,-999.0
20001212,22.31,24.03,20.51,0.03,4.11,65.14,3.6444,-999.0
20001213,21.76,24.18,20.32,0.13,2.76,65.47,2.645,-999.0
20001214,21.34,23.72,18.52,0.14,2.41,69.87,2.8822,-999.0
20001215,20.12,21.83,17.8,18.13,5.63,78.04,0.6446,-999.0
20001216,20.18,21.62,17.92,0.3,6.0,66.56,3.8779,-999.0
20001217,20.86,22.92,19.1,0.0,3.63,58.64,4.0452,-999.0
20001218,19.68,22.99,16.55,0.0,3.21,58.0,4.1635,-999.0
20001219,20.0,23.23,17.17,0.0,2.4,55.82,4.0769,-999.0
20001220,19.94,22.79,17.36,0.0,1.72,59.61,4.1292,-999.0
20001221,19.88,22.47,17.91,0.0,1.27,64.89,3.371,-999.0
20001222,19.88,22.74,17.17,0.0,1.46,69.77,3.947,-999.0
20001223,21.54,24.78,19.31,0.0,1.9,70.45,3.9535,-999.0
20001224,21.6,25.79,19.07,0.0,1.39,69.89,3.8074,-999.0
20001225,21.53,25.42,18.32,0.0,1.28,65.88,3.9485,-999.0
20001226,21.56,24.84,19.28,0.0,2.92,69.96,3.876,-999.0
20001227,20.38,21.91,18.77,0.0,5.75,67.36,3.5539,-999.0
20001228,20.56,23.2,18.64,0.0,2.0,56.97,3.9898,-999.0
20001229,20.65,22.91,19.08,0.0,2.77,60.52,3.9216,-999.0
20001230,20.81,24.42,18.7,0.0,3.43,47.66,4.045,-999.0
