date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000213,-15.76,-8.84,-22.49,0.0,1.36,78.16,3.1663,-999.0
20000214,-15.51,-6.89,-23.31,0.0,1.34,62.63,3.5297,-999.0
20000215,-13.37,-7.98,-18.49,0.0,2.08,78.12,3.9804,-999.0
20000216,-13.89,-11.36,-16.1,0.0,1.82,96.75,2.861,-999.0
20000217,-14.68,-11.43,-17.57,0.0,1.37,91.9,3.6012,-999.0
20000218,-16.57,-11.99,-21.66,0.85,1.22,92.69,3.383,-999.0
20000219,-17.35,-12.5,-22.48,0.06,1.05,87.15,3.7723,-999.0
20000220,-17.61,-11.31,-24.3,1.5,1.4,86.16,4.2566,-999.0
20000221,-16.98,-12.34,-21.29,0.35,1.63,94.8,3.977,-999.0
20000222,-16.18,-11.19,-21.33,0.0,1.39,92.84,2.1475,-999.0
20000223,-16.66,-10.08,-24.01,0.29,1.3,88.74,4.3198,-999.0
20000224,-17.43,-9.09,-25.09,0.01,1.64,78.82,4.2134,-999.0
20000225,-16.58,-8.64,-23.82,0.0,1.85,53.17,4.1854,-999.0
20000226,-15.16,-7.09,-22.08,0.0,1.25,44.79,4.1261,-999.0
20000227,-13.9,-7.47,-19.06,0.0,1.86,78.47,4.0886,-999.0
20000228,-12.89,-4.14,-21.91,0.0,1.62,90.85,5.2061,-999.0
20000229,-10.81,-4.36,-15.3,0.0,2.43,95.87,3.569,-999.0
20000301,-12.01,-7.75,-16.43,0.0,1.74,93.82,4.0594,-999.0
20000302,-12.7,-7.84,-16.14,0.0,2.1,94.11,4.0752,-999.0
20000303,-13.83,-8.13,-21.39,0.0,1.9,89.66,4.2845,-999.0
20000304,-12.09,-7.88,-15.93,0.0,3.15,98.21,1.8115,-999.0
20000305,-13.64,-8.21,-18.32,0.0,1.77,86.11,4.1806,-999.0
20000306,-13.51,-5.99,-20.91,0.34,2.5,92.57,3.8669,-999.0
20000307,-12.18,-7.62,-16.05,0.02,1.57,91.4,3.2426,-999.0
20000308,-13.55,-5.22,-23.18,0.0,1.25,79.05,4.6738,-999.0
20000309,-11.75,-4.4,-18.72,0.0,1.12,64.28,5.0587,-999.0
20000310,-10.55,-4.54,-16.84,0.03,1.68,77.09,4.6145,-999.0
20000311,-9.99,-5.03,-13.51,0.03,2.11,92.94,3.0096,-999.0
20000312,-11.15,-5.46,-16.28,0.0,1.39,87.89,3.9953,-999.0
20000313,-12.22,-4.77,-20.2,0.0,1.52,85.38,5.0306,-999.0
20000314,-11.55,-4.63,-19.7,0.0,1.24,83.61,5.3556,-999.0
20000315,-10.78,-2.94,-19.24,0.06,1.55,75.79,5.4437,-999.0
20000316,-10.44,-5.69,-15.17,0.56,2.14,91.22,3.0446,-999.0
20000317,-9.19,-5.1,-11.77,8.93,2.37,88.55,3.2592,-999.0
20000318,-10.4,-7.19,-13.73,1.29,2.1,90.82,3.8921,-999.0
20000319,-11.86,-4.83,-19.24,0.0,1.05,70.22,4.7508,-999.0
20000320,-10.82,-3.56,-18.24,0.0,1.63,65.16,5.7763,-999.0
20000321,-9.46,-4.15,-15.87,0.04,1.1,79.38,5.4322,-999.0
20000322,-8.41,-4.46,-12.57,0.3,0.88,70.44,5.4778,-999.0
20000323,-7.98,-1.82,-14.07,0.0,1.21,43.96,5.4526,-999.0
20000324,-6.52,0.99,-14.14,0.0,1.72,33.86,5.6088,-999.0
20000325,-2.52,4.8,-10.31,0.0,1.48,29.4,5.8793,-999.0
20000326,-0.34,7.31,-7.44,0.0,1.4,36.01,5.9801,-999.0
20000327,-0.2,5.96,-3.88,0.46,1.9,52.06,5.5517,-999.0
20000328,-0.77,4.88,-4.82,3.18,1.72,69.8,4.6872,-999.0
20000329,-1.57,2.8,-4.41,0.06,2.39,82.44,2.5601,-999.0
20000330,-2.88,-0.52,-5.67,0.0,3.32,84.49,2.4569,-999.0
20000331,-3.51,-0.77,-5.7,5.77,3.1,82.54,1.6102,-999.0
20000401,-3.31,0.92,-7.36,0.03,1.76,72.25,4.2389,-999.0
20000402,-2.29,4.41,-10.15,0.0,1.53,53.17,5.8018,-999.0
20000403,-1.61,2.89,-4.99,0.0,2.1,47.66,5.8222,-999.0
20000404,-2.69,1.81,-5.42,0.22,3.4,58.99,1.7549,-999.0
20000405,-2.12,3.87,-7.07,0.0,1.68,48.26,5.863,-999.0
20000406,-1.62,4.23,-5.87,0.0,1.52,36.82,5.2421,-999.0
20000407,-3.44,-1.88,-5.12,0.0,2.2,64.92,4.0968,-999.0
20000408,-2.39,2.95,-6.53,0.0,1.22,71.0,4.8365,-999.0
20000409,-0.51,6.02,-6.52,0.0,2.29,39.95,6.233,-999.0
20000410,1.93,8.68,-4.26,0.0,1.95,25.28,6.7085,-999.0
20000411,4.11,10.69,-1.66,0.0,1.23,21.75,6.7824,-999.0
20000412,4.75,11.62,-0.01,0.0,1.24,26.14,7.0459,-999.0
20000413,2.68,7.91,-1.86,2.23,1.63,40.72,5.19,-999.0
20000414,-0.38,2.69,-5.2,25.0,1.63,67.48,3.4142,-999.0
20000415,-1.48,3.75,-7.27,0.93,1.31,78.1,5.0568,-999.0
20000416,1.18,7.81,-5.32,0.0,1.29,59.63,6.823,-999.0
20000417,3.1,8.82,-1.81,0.02,1.49,50.26,6.6727,-999.0
20000418,3.02,9.07,-1.69,0.01,1.6,61.36,5.3273,-999.0
20000419,1.37,5.56,-2.27,0.02,1.51,73.14,4.848,-999.0
20000420,3.15,8.91,-1.64,0.0,1.82,64.62,6.8093,-999.0
20000421,2.87,8.23,-1.74,0.0,1.41,59.69,5.1833,-999.0
20000422,1.47,4.79,-1.63,0.0,1.31,71.48,6.6403,-999.0
20000423,2.56,9.14,-2.6,0.0,1.53,69.37,5.0107,-999.0
20000424,3.02,9.16,-1.9,0.08,1.9,62.25,6.2724,-999.0
20000425,3.74,10.81,-2.84,0.01,1.88,43.23,7.2996,-999.0
20000426,2.0,6.89,-2.17,0.0,2.26,50.14,6.6814,-999.0
20000427,0.71,5.51,-2.39,0.15,1.76,63.22,4.9356,-999.0
20000428,-0.03,4.27,-4.19,0.04,1.54,61.16,4.8559,-999.0
20000429,0.03,5.55,-4.12,0.0,2.32,58.91,5.202,-999.0
20000430,2.85,10.16,-3.62,0.0,1.42,37.28,7.3879,-999.0
20000501,5.19,12.92,-2.13,0.0,1.23,28.3,7.4383,-999.0
20000502,6.66,15.02,-2.4,0.0,1.65,25.94,7.9226,-999.0
20000503,7.62,15.01,2.16,0.0,1.73,34.2,5.9664,-999.0
20000504,4.93,10.34,0.97,0.1,1.86,58.37,3.1366,-999.0
20000505,5.74,13.41,-2.15,0.0,1.45,58.13,7.2307,-999.0
20000506,6.7,14.19,-0.36,0.0,1.64,38.34,7.7746,-999.0
20000507,7.66,14.89,0.46,0.0,1.52,21.53,7.8694,-999.0
20000508,8.68,17.09,0.65,0.0,1.15,23.02,8.0602,-999.0
20000509,9.66,18.03,1.89,0.0,1.33,31.52,8.1504,-999.0
20000510,10.66,19.06,1.72,0.0,1.52,31.08,8.1866,-999.0
20000511,10.81,19.38,3.44,0.0,1.77,38.16,8.0669,-999.0
20000512,8.8,15.17,2.4,5.6,2.18,60.22,7.1904,-999.0
20000513,6.68,11.86,2.5,4.14,2.39,74.27,5.5663,-999.0
20000514,7.44,16.27,-1.45,0.0,1.73,61.08,7.475,-999.0
20000515,6.76,13.69,-0.2,0.0,1.41,61.18,6.4999,-999.0
20000516,7.15,14.81,-1.92,0.0,1.21,54.45,7.4707,-999.0
20000517,8.45,15.33,1.33,0.23,1.12,42.74,6.529,-999.0
20000518,9.02,16.55,1.47,0.11,1.12,38.67,6.5378,-999.0
20000519,6.76,13.34,1.4,1.73,1.78,51.65,5.4535,-999.0
20000520,7.6,15.71,-1.64,0.0,1.32,51.8,6.7651,-999.0
20000521,9.63,17.37,2.08,0.0,1.33,26.22,8.3004,-999.0
20000522,9.49,18.08,2.29,0.04,2.51,31.13,6.0622,-999.0
20000523,6.0,12.78,1.0,3.91,2.58,64.95,5.1482,-999.0
20000524,7.11,15.9,-1.56,0.42,1.99,61.23,6.4985,-999.0
20000525,7.34,14.76,0.59,0.38,1.98,52.82,6.1133,-999.0
20000526,7.52,16.01,-0.11,0.14,2.0,35.84,6.6466,-999.0
20000527,7.23,14.73,0.11,0.0,2.45,40.46,6.9029,-999.0
20000528,8.53,17.09,0.35,0.38,1.61,42.57,7.6428,-999.0
20000529,8.6,16.38,1.64,0.73,2.64,44.15,5.4031,-999.0
20000530,4.82,10.27,0.18,7.46,2.75,76.06,3.3701,-999.0
20000531,3.83,10.36,-0.27,4.92,1.68,77.7,6.1087,-999.0
20000601,5.54,13.06,-2.89,0.12,1.73,62.91,6.6072,-999.0
20000602,6.85,14.58,-1.04,1.91,2.09,62.06,7.2883,-999.0
20000603,5.19,11.01,0.97,2.13,4.22,76.27,2.3407,-999.0
20000604,3.28,7.33,-0.39,0.61,2.08,79.89,6.3749,-999.0
20000605,5.08,13.2,-2.49,0.0,1.3,55.37,6.7418,-999.0
20000606,6.76,13.99,-1.16,0.0,1.49,51.69,7.9246,-999.0
20000607,8.25,15.56,1.67,0.29,1.44,39.76,7.3759,-999.0
20000608,7.9,15.66,1.52,2.71,1.45,49.6,5.4158,-999.0
20000609,6.34,14.34,-0.67,3.47,1.75,59.25,5.5301,-999.0
20000610,5.33,11.35,-0.11,0.03,1.69,66.1,2.935,-999.0
20000611,6.63,12.44,0.53,0.0,1.01,59.17,7.0742,-999.0
20000612,9.62,18.05,0.0,0.0,1.08,35.39,7.962,-999.0
20000613,10.15,17.77,2.98,0.0,1.54,33.56,8.2925,-999.0
20000614,10.4,18.31,3.19,0.07,1.89,37.91,7.4832,-999.0
20000615,10.69,18.74,3.5,0.03,1.68,47.03,7.4686,-999.0
20000616,10.56,18.62,3.15,0.01,2.18,50.65,8.3028,-999.0
20000617,10.56,18.45,4.0,0.0,1.8,48.25,7.5094,-999.0
20000618,10.25,18.42,3.08,0.01,2.0,56.78,7.122,-999.0
20000619,10.29,18.41,3.71,0.02,2.29,50.22,7.1926,-999.0
20000620,9.66,17.2,3.6,0.07,2.22,46.13,3.2933,-999.0
20000621,9.37,16.65,2.51,0.71,1.51,50.03,5.4876,-999.0
20000622,9.84,17.55,3.64,0.12,1.71,44.92,6.1927,-999.0
20000623,9.24,16.58,1.99,0.01,1.47,49.82,7.3373,-999.0
20000624,10.68,19.19,2.01,0.0,1.38,53.45,7.4381,-999.0
20000625,12.02,21.16,3.18,0.0,1.38,48.06,8.3011,-999.0
20000626,12.39,21.88,2.86,0.0,1.63,47.35,7.692,-999.0
20000627,12.52,21.69,4.66,1.67,1.56,50.41,8.4482,-999.0
20000628,12.6,21.4,4.44,0.29,1.59,51.29,7.4275,-999.0
20000629,12.02,19.73,5.3,2.53,1.58,55.53,6.5594,-999.0
20000630,11.29,18.37,6.3,0.52,1.93,64.65,3.4949,-999.0
20000701,10.2,16.76,4.57,0.0,1.82,65.25,5.6136,-999.0
20000702,10.23,18.34,4.11,0.11,1.62,58.86,5.3335,-999.0
20000703,9.89,16.98,4.34,0.09,2.29,64.04,6.6058,-999.0
20000704,10.21,18.37,3.42,0.07,1.61,57.22,4.5343,-999.0
20000705,11.14,18.68,4.4,0.0,1.41,60.52,7.4959,-999.0
20000706,12.11,19.7,4.87,0.0,1.61,56.34,7.0889,-999.0
20000707,11.68,18.88,5.33,0.59,1.45,58.75,6.4435,-999.0
20000708,12.02,19.62,5.9,0.09,1.13,55.73,7.0529,-999.0
20000709,12.36,21.39,4.26,0.0,1.39,50.9,8.3251,-999.0
20000710,12.64,21.5,5.38,2.05,1.57,54.25,7.4446,-999.0
20000711,12.23,20.41,5.4,0.02,1.42,56.06,6.1656,-999.0
20000712,12.57,21.31,5.75,0.33,1.73,61.69,6.2297,-999.0
20000713,12.72,19.72,7.24,0.23,2.06,61.46,6.4476,-999.0
20000714,11.92,19.26,6.31,0.43,2.3,68.03,6.535,-999.0
20000715,12.12,19.64,6.0,0.07,2.19,65.4,7.1849,-999.0
20000716,11.67,18.86,6.53,0.09,2.51,62.87,6.4862,-999.0
20000717,9.74,16.61,2.61,0.04,2.27,64.06,4.0747,-999.0
20000718,10.17,17.25,4.4,0.01,2.25,57.95,6.4553,-999.0
20000719,11.3,20.38,3.53,1.87,1.8,55.43,7.3454,-999.0
20000720,11.0,17.17,5.82,1.41,1.67,68.99,4.6066,-999.0
20000721,12.22,19.21,6.72,0.67,1.99,71.38,7.0682,-999.0
20000722,10.73,17.04,7.45,0.78,1.64,78.15,5.5675,-999.0
20000723,9.74,15.03,5.72,1.86,2.0,80.37,4.056,-999.0
20000724,9.25,12.9,6.43,5.33,1.76,84.94,2.9302,-999.0
20000725,10.49,17.99,4.93,3.65,2.0,70.1,6.5184,-999.0
20000726,10.9,19.56,2.97,0.09,1.88,59.8,7.7275,-999.0
20000727,11.66,20.79,3.22,0.0,1.81,56.95,8.3525,-999.0
20000728,11.89,21.57,3.11,0.0,1.66,54.9,8.0868,-999.0
20000729,12.92,23.47,3.51,1.52,1.53,57.83,7.6637,-999.0
20000730,13.05,22.24,6.16,1.31,1.59,66.67,7.6682,-999.0
20000731,12.58,20.84,7.54,1.45,1.86,70.16,5.9412,-999.0
20000801,10.31,17.55,6.01,1.06,2.33,70.28,4.225,-999.0
20000802,9.32,16.47,4.77,0.67,2.01,65.9,4.8185,-999.0
20000803,10.04,18.87,3.38,0.02,1.44,58.88,8.1386,-999.0
20000804,10.62,20.33,1.76,0.0,1.39,57.05,7.0973,-999.0
20000805,11.85,21.46,3.48,0.0,1.27,57.84,8.1384,-999.0
20000806,12.25,21.39,4.74,0.0,1.57,59.01,7.0697,-999.0
20000807,12.04,18.86,6.99,0.0,1.0,62.3,5.604,-999.0
20000808,11.96,19.51,6.87,0.0,1.34,66.09,7.1134,-999.0
20000809,11.24,18.01,6.77,1.12,2.01,68.4,6.4987,-999.0
20000810,10.34,16.88,5.78,0.8,1.92,65.11,3.8726,-999.0
20000811,10.55,18.33,4.82,0.53,1.58,66.81,5.5814,-999.0
20000812,11.49,18.87,6.01,0.05,1.97,65.04,4.5288,-999.0
20000813,11.43,19.27,5.49,0.0,1.78,63.15,4.8763,-999.0
20000814,11.54,19.13,6.56,0.26,1.53,63.74,5.953,-999.0
20000815,11.74,20.01,5.73,0.1,1.78,60.82,7.4722,-999.0
20000816,11.76,20.1,5.82,0.0,1.65,61.15,6.9127,-999.0
20000817,11.43,20.27,4.73,0.0,1.65,54.57,7.1165,-999.0
20000818,9.33,17.47,3.07,0.0,2.01,57.91,3.5801,-999.0
20000819,8.74,16.45,1.65,0.0,1.89,58.79,5.964,-999.0
20000820,9.74,18.61,1.92,0.0,1.59,55.22,6.5474,-999.0
20000821,9.06,16.85,2.08,0.0,1.74,55.7,5.6594,-999.0
20000822,8.81,17.09,2.22,0.0,1.52,46.21,3.4318,-999.0
20000823,8.58,17.43,1.17,0.0,1.35,51.95,6.1512,-999.0
20000824,10.09,18.93,2.2,0.0,1.76,49.96,5.7696,-999.0
20000825,10.4,19.05,3.13,0.0,2.04,47.86,7.0498,-999.0
20000826,11.71,21.35,2.1,0.0,1.71,41.02,6.7802,-999.0
20000827,12.35,22.08,4.63,0.0,1.3,41.83,6.7702,-999.0
20000828,11.9,21.99,3.28,1.49,1.23,54.05,7.1652,-999.0
20000829,11.48,22.07,3.19,0.82,1.28,51.95,6.8686,-999.0
20000830,11.45,21.56,3.49,1.01,1.48,47.9,6.2741,-999.0
20000831,10.6,19.56,3.23,0.5,1.81,51.39,6.3924,-999.0
20000901,9.51,17.27,4.24,0.12,1.74,63.4,5.5603,-999.0
20000902,9.85,18.52,2.66,0.0,1.64,61.8,6.3924,-999.0
20000903,10.67,20.07,2.96,0.0,1.67,58.8,6.889,-999.0
20000904,10.16,18.83,2.85,0.0,1.56,59.25,6.2052,-999.0
20000905,10.14,17.87,4.82,0.0,1.17,62.59,4.3654,-999.0
20000906,9.71,18.12,3.68,1.33,1.5,58.65,5.1245,-999.0
20000907,8.12,15.87,2.63,2.0,1.37,61.32,6.1798,-999.0
20000908,7.97,15.53,2.71,0.18,1.99,64.22,6.1762,-999.0
20000909,5.02,10.46,1.78,0.72,1.66,73.98,4.2446,-999.0
20000910,5.53,13.12,0.08,0.0,1.3,55.42,5.5618,-999.0
20000911,6.56,15.23,-2.31,0.0,1.0,45.36,6.5093,-999.0
20000912,7.45,17.25,-0.27,0.0,1.35,32.44,6.5136,-999.0
20000913,7.19,16.28,-1.09,0.14,1.62,35.48,6.6461,-999.0
20000914,8.43,16.68,0.59,0.26,0.73,31.65,6.5122,-999.0
20000915,9.83,19.9,1.04,0.0,1.24,28.93,6.907,-999.0
20000916,10.11,20.93,0.53,0.0,1.42,32.4,6.858,-999.0
20000917,10.09,20.63,0.7,0.0,1.16,27.44,6.7898,-999.0
20000918,9.56,20.17,1.76,0.0,1.46,30.85,6.7219,-999.0
20000919,7.11,16.16,0.17,1.33,1.81,55.53,5.9834,-999.0
20000920,4.18,10.16,0.49,12.7,1.87,81.83,1.6603,-999.0
20000921,3.47,9.99,-1.32,4.31,2.04,80.2,2.1437,-999.0
20000922,3.18,8.96,-0.7,0.67,2.21,78.47,4.1743,-999.0
20000923,2.14,8.67,-2.57,1.12,1.59,72.84,4.4287,-999.0
20000924,2.38,9.73,-3.81,0.05,1.64,64.58,5.1482,-999.0
20000925,1.78,8.31,-3.13,0.21,1.8,72.32,5.2858,-999.0
20000926,0.49,5.44,-3.51,0.36,2.3,81.72,2.5687,-999.0
20000927,1.05,7.43,-4.0,0.0,1.36,62.07,4.1904,-999.0
20000928,3.23,11.61,-4.08,0.0,1.22,38.27,5.3674,-999.0
20000929,5.29,13.07,-1.64,0.0,0.98,20.1,5.5807,-999.0
20000930,4.09,12.99,-1.81,0.0,1.88,33.2,5.67,-999.0
20001001,2.37,10.83,-3.4,0.02,1.66,54.74,4.1887,-999.0
20001002,2.32,9.25,-3.45,1.09,1.46,60.06,4.0942,-999.0
20001003,3.81,12.48,-2.95,0.0,1.36,47.98,5.6086,-999.0
20001004,3.91,12.72,-2.23,0.0,1.75,47.35,5.7948,-999.0
20001005,2.99,9.91,-1.83,0.82,2.15,67.72,2.375,-999.0
20001006,1.57,8.34,-3.11,1.53,2.27,79.2,4.2566,-999.0
20001007,0.61,5.99,-2.85,1.55,2.6,84.33,2.6402,-999.0
20001008,0.76,6.6,-2.94,0.16,1.72,73.63,3.9034,-999.0
20001009,-0.17,5.91,-4.04,0.0,1.74,66.56,3.5858,-999.0
20001010,-0.13,6.11,-4.61,0.0,1.62,53.89,4.2946,-999.0
20001011,-0.19,6.78,-4.75,0.0,1.57,48.46,4.6531,-999.0
20001012,0.02,7.36,-5.19,0.0,1.28,46.94,4.5828,-999.0
20001013,-0.07,6.22,-4.42,0.0,1.28,44.67,3.8954,-999.0
20001014,0.53,7.91,-4.27,0.0,1.21,41.28,4.3625,-999.0
20001015,1.32,9.63,-4.44,0.0,1.54,39.52,5.0448,-999.0
20001016,1.61,9.27,-3.11,0.0,1.88,42.01,4.4873,-999.0
20001017,2.07,9.44,-2.66,0.0,1.69,45.29,4.3037,-999.0
20001018,2.93,11.37,-2.36,0.0,1.51,44.84,4.9507,-999.0
20001019,1.74,9.49,-3.49,0.0,1.8,47.38,3.7975,-999.0
20001020,2.33,10.37,-3.41,0.0,1.34,40.78,4.399,-999.0
20001021,2.65,10.3,-2.46,0.0,1.41,29.6,4.6884,-999.0
20001022,0.7,7.94,-3.57,0.0,1.92,36.21,4.3589,-999.0
20001023,-0.56,5.36,-4.4,0.0,1.76,46.56,4.0802,-999.0
20001024,-0.46,6.19,-4.48,0.0,1.63,44.34,4.1642,-999.0
20001025,0.53,7.38,-3.98,0.0,1.26,33.07,4.3894,-999.0
20001026,0.55,7.95,-4.51,0.0,1.54,29.63,4.5826,-999.0
20001027,0.72,8.92,-5.43,0.0,2.11,21.63,4.591,-999.0
20001028,1.84,10.45,-4.55,0.0,1.6,15.61,4.6303,-999.0
20001029,2.89,12.69,-2.67,0.0,1.41,16.65,3.959,-999.0
20001030,3.23,10.96,-2.08,0.0,1.03,18.42,4.6046,-999.0
20001031,3.06,10.47,-2.48,0.0,1.23,17.44,4.5264,-999.0
20001101,0.71,8.45,-4.04,0.0,1.86,25.96,4.3843,-999.0
20001102,-0.27,6.98,-4.14,0.0,1.46,34.82,3.9288,-999.0
20001103,0.73,7.14,-3.92,0.0,0.8,33.04,3.9869,-999.0
20001104,0.88,7.58,-3.05,0.0,1.03,33.34,4.2859,-999.0
20001105,-0.84,5.24,-4.23,0.0,1.48,44.7,3.7366,-999.0
20001106,-2.0,3.37,-5.02,0.03,1.37,57.49,3.1838,-999.0
20001107,-3.09,1.24,-5.75,3.15,1.81,66.76,2.4209,-999.0
20001108,-4.47,-0.76,-7.16,0.6,2.8,70.45,3.1994,-999.0
20001109,-3.83,1.43,-7.83,0.0,1.36,66.74,2.7535,-999.0
20001110,-2.57,4.47,-7.65,0.0,1.7,46.93,2.0143,-999.0
20001111,-2.61,1.67,-5.93,0.0,2.34,66.28,2.4158,-999.0
20001112,-4.45,0.92,-9.02,0.02,3.35,72.05,3.6202,-999.0
20001113,-6.59,-3.99,-10.74,1.94,2.94,83.72,1.1146,-999.0
20001114,-6.02,2.14,-14.81,0.01,1.13,51.89,2.761,-999.0
20001115,-3.61,2.98,-9.25,0.0,1.42,34.08,3.2362,-999.0
20001116,-3.51,1.04,-6.25,0.0,2.26,36.2,1.7506,-999.0
20001117,-6.0,-1.94,-8.5,0.0,3.03,50.22,2.5145,-999.0
20001118,-7.12,-2.77,-11.86,0.0,1.72,51.92,2.3614,-999.0
20001119,-6.97,1.5,-14.52,0.0,1.57,26.86,3.4829,-999.0
20001120,-5.14,1.36,-10.71,0.0,1.09,25.57,3.6629,-999.0
20001121,-6.24,-2.43,-8.8,0.0,1.94,45.75,1.902,-999.0
20001122,-7.35,-4.78,-9.21,0.03,1.89,85.89,2.1113,-999.0
20001123,-6.38,-2.43,-8.86,3.19,1.73,89.68,1.6646,-999.0
20001124,-7.21,-2.92,-9.82,0.78,1.41,83.57,2.6616,-999.0
20001125,-7.5,-2.44,-11.07,0.0,0.85,64.26,2.3849,-999.0
20001126,-8.83,-3.75,-12.72,0.0,1.63,58.63,3.036,-999.0
20001127,-9.46,-6.56,-11.49,0.0,1.19,74.63,1.2367,-999.0
20001128,-9.37,-2.71,-15.42,0.0,0.78,59.2,2.4341,-999.0
20001129,-10.63,-4.54,-14.3,0.0,1.75,49.49,2.0969,-999.0
20001130,-11.76,-5.32,-15.64,0.0,1.55,45.72,2.6664,-999.0
20001201,-12.71,-4.77,-17.91,0.0,2.07,24.74,2.8654,-999.0
20001202,-9.28,-0.16,-17.28,0.0,1.43,28.8,2.9441,-999.0
20001203,-8.11,-3.7,-10.55,0.0,2.28,62.83,1.6874,-999.0
20001204,-8.25,-2.78,-12.38,0.0,1.6,58.07,1.7813,-999.0
20001205,-8.42,-3.21,-12.29,0.0,0.98,52.35,2.8159,-999.0
20001206,-9.22,-2.88,-14.08,0.0,1.24,49.89,2.9078,-999.0
20001207,-10.58,-5.11,-14.98,2.9,1.98,66.63,1.319,-999.0
20001208,-9.32,-4.18,-12.97,0.52,1.44,85.96,2.1994,-999.0
20001209,-10.09,-3.2,-15.75,0.0,1.36,65.26,2.6597,-999.0
20001210,-10.64,-4.17,-14.46,0.0,1.47,59.56,2.9909,-999.0
20001211,-11.38,-3.35,-17.96,0.0,1.72,55.14,2.9777,-999.0
20001212,-8.92,0.2,-16.62,0.0,1.46,32.32,3.1282,-999.0
20001213,-8.02,-3.41,-10.95,0.0,1.58,63.06,2.5001,-999.0
20001214,-7.69,-1.96,-11.58,7.61,1.32,79.12,2.855,-999.0
20001215,-10.12,-5.32,-13.72,21.34,1.19,86.95,1.6428,-999.0
20001216,-9.12,-5.0,-12.34,2.95,1.88,96.38,1.1844,-999.0
20001217,-9.32,-5.05,-13.02,10.47,2.81,98.87,0.5402,-999.0
