date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000216,18.77,27.69,11.21,0.0,2.66,39.8,5.3508,-999.0
20000217,18.87,28.62,10.87,0.0,2.18,27.52,5.016,-999.0
20000218,20.0,27.98,12.51,0.0,1.42,49.01,5.5987,-999.0
20000219,19.25,27.81,11.29,0.0,1.83,25.55,5.6882,-999.0
20000220,19.11,27.35,11.95,0.0,1.97,19.15,5.8553,-999.0
20000221,17.48,25.84,10.77,0.0,2.78,19.04,6.2856,-999.0
20000222,17.47,26.15,9.86,0.0,2.87,17.57,5.9782,-999.0
20000223,19.09,27.53,11.8,0.0,2.26,17.1,6.287,-999.0
20000224,19.46,28.05,11.74,0.0,2.37,16.23,5.9064,-999.0
20000225,20.55,29.73,13.94,0.0,1.97,28.14,5.7091,-999.0
20000226,20.8,31.68,11.47,0.0,2.8,47.66,5.7886,-999.0
20000227,22.59,31.87,15.75,0.0,3.41,69.31,6.5081,-999.0
20000228,24.42,34.73,16.24,0.0,2.24,58.6,6.6082,-999.0
20000229,24.84,35.19,17.35,0.0,4.03,56.63,6.6034,-999.0
20000301,24.67,34.35,17.58,0.0,2.92,60.05,6.5626,-999.0
20000302,23.71,32.75,17.06,0.0,2.49,47.64,5.0554,-999.0
20000303,22.23,30.18,15.9,0.0,6.1,59.25,4.9807,-999.0
20000304,21.19,30.19,13.75,0.0,2.95,30.45,4.939,-999.0
20000305,18.92,27.08,10.86,0.0,2.07,12.99,5.0174,-999.0
20000306,18.78,27.18,10.46,0.0,2.9,38.22,6.4968,-999.0
20000307,19.67,27.95,11.69,0.0,2.81,28.31,6.3638,-999.0
20000308,20.85,29.57,13.32,0.0,1.46,12.89,5.5764,-999.0
20000309,21.29,32.26,12.02,0.0,4.04,38.18,5.2543,-999.0
20000310,22.61,31.41,16.63,0.0,6.03,67.5,5.8942,-999.0
20000311,23.12,33.16,15.41,0.0,4.24,46.67,5.639,-999.0
20000312,21.77,29.88,15.44,0.0,3.64,64.02,5.953,-999.0
20000313,22.07,31.23,12.63,0.0,1.54,37.15,6.1308,-999.0
20000314,22.45,32.67,13.79,0.0,2.11,32.71,5.9938,-999.0
20000315,21.96,31.76,14.01,0.0,3.44,43.68,6.2405,-999.0
20000316,22.53,32.04,15.42,0.0,4.4,63.13,6.1243,-999.0
20000317,24.09,34.37,16.08,0.0,2.97,28.25,6.0432,-999.0
20000318,23.34,32.84,14.69,0.0,1.84,15.14,5.9402,-999.0
20000319,24.49,35.34,15.59,0.0,2.17,34.19,6.2892,-999.0
20000320,24.17,33.23,16.72,0.0,4.52,62.09,6.0814,-999.0
20000321,25.05,32.42,18.16,0.0,2.16,51.73,7.0596,-999.0
20000322,24.51,31.29,17.23,0.0,2.46,27.26,6.9067,-999.0
20000323,25.02,33.45,18.91,0.0,1.47,22.62,6.763,-999.0
20000324,26.0,34.69,17.77,0.0,1.44,23.86,6.8678,-999.0
20000325,26.98,35.97,19.61,0.0,1.42,18.3,7.1587,-999.0
20000326,27.65,37.45,19.99,0.0,2.15,17.36,7.0289,-999.0
20000327,27.95,37.81,19.49,0.0,2.29,15.94,6.9043,-999.0
20000328,28.12,37.73,20.12,0.0,2.36,14.39,6.7164,-999.0
20000329,27.89,37.52,20.93,0.0,2.59,22.27,6.6881,-999.0
20000330,27.6,36.69,20.06,0.0,3.17,41.05,6.8914,-999.0
20000331,26.77,35.71,20.4,0.0,3.98,41.76,7.3135,-999.0
20000401,27.11,35.69,18.5,0.0,2.97,33.24,7.4254,-999.0
20000402,29.0,37.7,21.61,0.0,1.53,20.93,6.2234,-999.0
20000403,29.23,38.13,21.64,0.0,2.6,18.24,6.679,-999.0
20000404,29.91,39.73,21.86,0.0,2.93,13.18,6.1512,-999.0
20000405,30.03,39.16,20.64,0.0,1.81,7.2,6.1594,-999.0
20000406,30.13,39.17,21.46,0.0,2.58,19.24,6.8582,-999.0
20000407,26.91,36.39,19.15,0.0,3.9,46.92,6.851,-999.0
20000408,28.51,39.2,19.56,0.0,3.19,46.9,7.231,-999.0
20000409,30.11,40.57,21.66,0.0,3.47,31.06,7.3421,-999.0
20000410,30.26,41.82,21.65,0.0,4.41,43.61,6.463,-999.0
20000411,30.57,43.1,21.53,0.0,4.1,51.36,6.6506,-999.0
20000412,30.56,41.4,22.76,0.0,4.15,51.26,7.3092,-999.0
20000413,30.26,40.21,22.15,0.0,4.0,52.21,7.4287,-999.0
20000414,30.87,41.72,22.01,0.0,3.5,39.15,7.4045,-999.0
20000415,31.19,41.47,22.05,0.0,2.26,25.17,7.5043,-999.0
20000416,30.93,42.08,21.55,0.0,2.52,48.15,7.452,-999.0
20000417,30.79,42.49,22.85,0.0,4.88,51.51,7.2816,-999.0
20000418,29.66,39.89,22.81,0.0,6.26,56.12,7.337,-999.0
20000419,28.51,37.71,22.63,0.0,6.8,59.67,7.2161,-999.0
20000420,27.64,36.36,22.07,0.0,6.84,60.92,7.3039,-999.0
20000421,27.74,34.57,22.66,0.0,7.0,70.11,6.9509,-999.0
20000422,29.55,38.08,24.15,0.0,6.9,63.29,6.6802,-999.0
20000423,29.0,36.85,23.9,0.0,7.09,66.95,6.901,-999.0
20000424,29.32,38.2,23.89,0.0,7.26,65.48,6.7397,-999.0
20000425,29.86,38.72,24.28,0.0,7.3,64.66,7.0867,-999.0
20000426,30.32,39.5,24.35,0.0,6.66,64.31,7.0445,-999.0
20000427,30.54,39.95,24.62,0.0,5.88,60.21,7.2096,-999.0
20000428,31.34,42.41,23.92,0.0,4.56,56.81,6.7483,-999.0
20000429,30.94,42.41,22.53,0.0,4.93,50.39,7.1225,-999.0
20000430,30.87,41.14,24.0,0.0,5.22,59.11,6.8407,-999.0
20000501,30.63,40.77,23.98,0.0,6.13,59.08,7.4256,-999.0
20000502,30.35,39.91,24.14,0.0,5.97,61.04,7.2146,-999.0
20000503,30.59,40.46,24.07,0.0,5.32,57.51,7.5473,-999.0
20000504,30.34,38.78,24.18,0.0,5.57,60.02,7.2684,-999.0
20000505,32.98,42.41,24.72,0.0,2.8,53.91,6.9269,-999.0
20000506,34.65,44.74,27.08,0.0,3.53,42.33,7.2888,-999.0
20000507,32.74,42.37,24.68,0.0,4.17,46.08,7.5391,-999.0
20000508,31.64,42.34,23.68,0.0,4.72,57.14,7.1808,-999.0
20000509,32.47,43.03,25.06,0.0,4.3,56.43,6.8494,-999.0
20000510,31.49,40.22,25.03,0.0,4.51,60.79,6.8266,-999.0
20000511,30.83,39.12,25.03,0.0,4.59,58.72,6.9403,-999.0
20000512,29.88,37.27,24.97,0.0,5.51,60.46,7.236,-999.0
20000513,29.92,36.6,25.3,0.02,5.6,61.69,7.2974,-999.0
20000514,30.39,37.64,25.52,0.01,5.01,59.23,7.4014,-999.0
20000515,31.33,39.95,24.52,0.0,4.44,51.88,7.1246,-999.0
20000516,30.68,38.92,24.86,0.0,4.56,57.07,7.3973,-999.0
20000517,30.43,38.15,24.54,0.0,4.79,62.19,7.2782,-999.0
20000518,30.69,38.87,25.57,0.0,6.1,61.35,7.3025,-999.0
20000519,31.09,40.06,25.46,0.0,6.62,64.35,7.2276,-999.0
20000520,31.38,40.02,25.64,0.0,5.4,63.73,7.2214,-999.0
20000521,31.05,39.01,25.51,0.0,5.83,62.94,7.1551,-999.0
20000522,30.06,36.98,25.66,0.0,6.74,64.76,7.3231,-999.0
20000523,30.63,38.26,25.86,0.0,6.47,64.0,7.1686,-999.0
20000524,30.34,39.1,25.14,0.0,6.79,65.07,6.949,-999.0
20000525,29.83,37.13,25.16,0.0,7.77,67.49,7.3918,-999.0
20000526,30.37,38.3,25.54,0.0,8.02,68.23,7.2847,-999.0
20000527,30.8,38.84,25.79,0.0,7.52,65.56,7.2821,-999.0
20000528,31.16,39.15,25.98,0.0,5.94,64.19,7.523,-999.0
20000529,30.56,37.98,25.6,0.0,5.7,62.73,7.2888,-999.0
20000530,29.83,36.76,25.01,0.0,6.52,62.51,7.7842,-999.0
20000531,29.93,36.82,25.49,0.0,7.71,64.43,7.5026,-999.0
20000601,30.23,37.02,25.82,0.0,7.45,67.46,6.9358,-999.0
20000602,30.08,36.64,26.01,0.0,6.65,69.34,7.2067,-999.0
20000603,30.31,36.55,25.89,0.0,5.78,69.09,6.8033,-999.0
20000604,31.68,40.7,25.8,0.0,5.26,58.74,7.4006,-999.0
20000605,32.51,40.94,25.43,0.0,3.67,53.4,6.9715,-999.0
20000606,34.45,43.12,24.91,0.0,2.77,42.98,7.3471,-999.0
20000607,36.05,44.03,27.64,0.0,2.83,30.87,7.6925,-999.0
20000608,34.87,45.94,27.05,0.0,5.71,45.04,7.937,-999.0
20000609,32.31,40.87,26.69,0.0,6.74,58.74,7.2919,-999.0
20000610,32.07,40.97,26.95,0.0,7.04,60.78,7.5874,-999.0
20000611,32.64,42.42,26.95,0.0,6.53,60.01,7.0481,-999.0
20000612,32.17,40.16,27.35,0.0,7.34,63.82,6.7951,-999.0
20000613,31.6,39.22,27.16,0.0,8.46,63.87,7.4028,-999.0
20000614,30.67,38.24,26.27,0.0,10.02,63.85,7.8466,-999.0
20000615,29.9,36.37,25.89,0.0,9.59,65.67,7.5727,-999.0
20000616,30.1,36.99,25.99,0.0,8.56,64.09,7.2497,-999.0
20000617,32.03,42.11,25.58,0.0,6.77,55.78,7.4923,-999.0
20000618,32.29,42.71,25.38,0.0,7.04,50.96,7.427,-999.0
20000619,31.02,39.85,25.07,0.0,7.15,59.21,6.8798,-999.0
20000620,30.96,39.85,25.17,0.0,6.41,58.49,7.4081,-999.0
20000621,29.96,37.59,24.9,0.0,6.29,63.65,6.6931,-999.0
20000622,29.43,36.41,25.36,0.0,7.41,64.98,6.3002,-999.0
20000623,29.0,35.47,24.95,0.0,7.63,64.52,6.8105,-999.0
20000624,29.14,35.95,24.87,0.0,8.67,63.68,6.6158,-999.0
20000625,28.77,34.93,24.83,0.0,9.1,66.02,7.3234,-999.0
20000626,28.63,34.9,24.51,0.0,8.72,65.67,6.5695,-999.0
20000627,28.98,35.57,24.65,0.0,7.63,66.4,6.7222,-999.0
20000628,29.73,37.71,24.67,0.0,6.15,63.98,6.9362,-999.0
20000629,30.52,38.58,24.66,0.0,5.4,59.88,6.7788,-999.0
20000630,30.59,39.0,24.37,0.0,4.93,56.67,7.1549,-999.0
20000701,32.76,41.11,25.14,0.0,3.91,54.87,5.7077,-999.0
20000702,31.1,36.79,27.28,0.0,4.23,64.21,6.1718,-999.0
20000703,30.14,35.84,26.49,0.0,5.84,68.44,6.6631,-999.0
20000704,29.68,35.15,26.34,0.0,5.93,68.38,6.4082,-999.0
20000705,30.6,37.85,25.88,0.0,5.55,63.48,6.9353,-999.0
20000706,30.18,36.71,25.9,0.0,6.97,65.71,6.8671,-999.0
20000707,29.79,36.21,25.51,0.0,7.09,65.37,6.4654,-999.0
20000708,30.22,37.53,25.34,0.0,6.03,65.53,6.7128,-999.0
20000709,29.92,36.88,25.43,0.0,6.27,65.02,6.7032,-999.0
20000710,30.29,37.78,25.32,0.0,5.99,62.88,6.7435,-999.0
20000711,30.22,37.92,24.95,0.0,5.78,62.93,6.5155,-999.0
20000712,30.34,38.31,24.83,0.0,4.7,61.3,6.5503,-999.0
20000713,32.12,41.69,25.59,0.21,4.42,57.91,6.3463,-999.0
20000714,30.32,37.21,26.33,3.99,6.15,65.82,5.7814,-999.0
20000715,29.54,36.21,25.57,3.94,6.66,65.73,5.6693,-999.0
20000716,28.97,34.84,25.36,0.0,7.28,68.44,6.9626,-999.0
20000717,29.47,36.55,24.9,0.0,6.49,65.45,6.7591,-999.0
20000718,28.94,35.72,24.72,0.0,6.77,65.2,6.144,-999.0
20000719,28.92,36.11,24.81,0.0,6.74,64.88,6.7637,-999.0
20000720,29.04,37.02,24.44,0.0,6.51,63.52,6.1226,-999.0
20000721,28.36,34.81,24.38,0.0,7.1,64.88,6.8858,-999.0
20000722,28.12,34.23,24.68,0.0,7.3,63.78,6.9458,-999.0
20000723,27.78,33.66,24.41,0.0,8.18,63.61,6.7762,-999.0
20000724,27.88,34.15,23.75,0.0,8.09,65.54,6.7387,-999.0
20000725,28.34,35.44,23.68,0.0,7.14,65.22,6.781,-999.0
20000726,28.9,36.48,24.0,0.0,6.13,62.79,6.4577,-999.0
20000727,29.93,38.53,23.97,0.0,5.23,60.57,6.1426,-999.0
20000728,29.25,36.0,24.06,0.0,4.5,61.75,6.8002,-999.0
20000729,30.69,38.53,25.42,0.0,4.5,58.39,6.2412,-999.0
20000730,29.19,35.3,25.6,0.0,5.89,62.34,6.8969,-999.0
20000731,28.82,35.37,24.75,0.0,7.49,65.92,6.6055,-999.0
20000801,28.05,33.75,25.09,0.0,7.5,68.73,6.0113,-999.0
20000802,27.63,32.7,24.41,0.0,8.0,68.49,6.0182,-999.0
20000803,27.62,33.54,23.75,0.0,7.41,67.27,5.6717,-999.0
20000804,27.77,34.33,23.32,0.0,6.65,66.22,6.319,-999.0
20000805,27.81,34.38,23.24,0.0,6.97,65.98,6.0811,-999.0
20000806,27.91,33.93,23.81,0.0,7.44,66.78,6.0998,-999.0
20000807,28.82,36.08,23.95,0.0,6.19,65.09,5.827,-999.0
20000808,28.39,35.38,24.13,0.0,6.37,65.2,6.1747,-999.0
20000809,29.03,36.77,23.72,0.0,6.04,63.49,5.9249,-999.0
20000810,30.42,38.99,24.12,0.07,3.94,59.74,6.2669,-999.0
20000811,31.8,39.98,24.57,0.56,3.36,53.99,6.0406,-999.0
20000812,32.34,40.29,25.47,0.49,3.61,52.63,5.003,-999.0
20000813,30.83,35.04,26.66,0.47,2.76,60.85,2.749,-999.0
20000814,28.82,34.16,24.8,0.05,6.26,69.69,6.4846,-999.0
20000815,28.04,34.39,24.32,0.0,7.27,69.65,4.8494,-999.0
20000816,27.78,34.05,23.83,0.0,7.29,68.89,6.2618,-999.0
20000817,27.91,35.22,23.4,0.0,7.4,68.39,6.241,-999.0
20000818,29.08,37.26,23.5,0.0,6.18,65.21,6.1601,-999.0
20000819,30.74,39.36,24.48,0.0,3.38,59.57,5.7413,-999.0
20000820,30.66,39.78,24.9,0.0,4.4,60.27,6.5138,-999.0
20000821,29.24,37.29,24.18,0.0,5.9,62.71,5.953,-999.0
20000822,30.11,39.34,23.42,0.0,4.15,56.79,5.425,-999.0
20000823,33.19,41.98,23.8,0.0,2.79,46.26,6.2885,-999.0
20000824,35.21,43.73,27.09,0.04,2.72,39.4,6.2434,-999.0
20000825,36.35,42.8,28.74,0.04,3.7,32.9,5.9609,-999.0
20000826,35.38,39.64,30.75,1.93,4.18,41.31,6.0494,-999.0
20000827,31.65,35.77,26.52,1.61,3.43,59.81,6.9346,-999.0
20000828,30.13,37.41,25.77,0.09,5.28,65.62,6.3454,-999.0
20000829,29.02,35.7,25.25,0.0,6.86,70.02,5.3026,-999.0
20000830,28.77,35.45,24.81,0.0,7.0,69.27,6.2026,-999.0
20000831,28.54,35.12,24.14,0.0,7.22,67.64,5.6249,-999.0
20000901,28.7,36.01,23.97,0.0,6.57,66.17,6.6283,-999.0
20000902,28.95,36.83,24.15,0.0,5.9,66.33,6.0598,-999.0
20000903,28.82,35.8,24.57,0.0,6.27,65.63,6.3384,-999.0
20000904,28.86,36.57,24.23,0.0,5.54,64.61,6.0826,-999.0
20000905,27.95,34.96,23.94,0.0,6.19,67.39,6.3298,-999.0
20000906,27.84,34.32,24.05,0.0,6.79,68.42,6.3984,-999.0
20000907,27.92,34.24,24.01,0.0,6.25,65.89,6.3086,-999.0
20000908,28.2,35.13,24.32,0.0,6.37,66.69,6.1217,-999.0
20000909,27.8,34.53,24.09,0.0,7.23,68.0,6.1764,-999.0
20000910,27.64,34.81,23.28,0.0,6.38,66.83,6.355,-999.0
20000911,27.86,35.08,23.25,0.0,5.2,61.79,6.3816,-999.0
20000912,27.93,35.57,22.9,0.0,4.4,61.48,6.3922,-999.0
20000913,28.26,36.22,22.82,0.0,3.73,59.97,6.257,-999.0
20000914,27.98,36.73,21.72,0.0,4.24,58.83,5.976,-999.0
20000915,26.8,35.16,21.05,0.0,4.72,61.67,5.9309,-999.0
20000916,26.33,34.23,20.94,0.0,5.17,65.0,6.0718,-999.0
20000917,26.32,33.34,22.0,0.0,6.02,65.12,6.1102,-999.0
20000918,26.67,32.99,22.66,0.08,6.21,67.81,6.0744,-999.0
20000919,27.97,35.32,22.77,0.18,3.68,64.97,5.9928,-999.0
20000920,28.64,35.89,23.02,0.0,2.91,58.44,6.1013,-999.0
20000921,28.84,36.85,21.58,0.0,2.4,50.68,6.2928,-999.0
20000922,28.76,34.81,22.52,0.0,2.46,48.52,6.1438,-999.0
20000923,31.13,39.18,24.65,0.0,2.77,42.65,6.1874,-999.0
20000924,31.78,40.63,24.16,0.0,2.68,38.12,6.1078,-999.0
20000925,30.6,39.82,23.98,0.0,4.17,47.18,6.0814,-999.0
20000926,31.42,41.16,23.45,0.0,2.59,52.08,6.3233,-999.0
20000927,31.55,40.53,24.24,0.0,2.18,47.67,6.1728,-999.0
20000928,31.85,40.54,24.53,0.0,2.19,49.09,6.1015,-999.0
20000929,31.29,41.64,23.73,0.0,2.45,46.17,6.3331,-999.0
20000930,29.87,39.15,22.49,0.0,3.3,51.9,6.2974,-999.0
20001001,29.77,39.24,22.04,0.0,3.24,53.89,6.331,-999.0
20001002,29.84,38.37,21.76,0.0,2.71,44.24,6.193,-999.0
20001003,31.0,39.94,23.26,0.0,2.35,30.24,6.2052,-999.0
20001004,30.27,38.67,23.94,0.0,2.74,32.93,6.3286,-999.0
20001005,29.73,38.91,22.7,0.0,3.1,55.98,6.2633,-999.0
20001006,28.73,35.19,24.12,0.0,2.55,60.46,6.2143,-999.0
20001007,29.57,36.68,22.71,0.0,2.25,47.5,6.1332,-999.0
20001008,30.93,38.44,25.1,0.0,2.75,38.75,6.055,-999.0
20001009,29.94,39.07,22.95,0.0,3.04,42.86,5.753,-999.0
20001010,28.49,38.81,20.58,0.0,2.47,29.52,6.228,-999.0
20001011,28.45,38.42,20.6,0.0,2.23,14.93,6.2011,-999.0
20001012,28.59,37.9,21.29,0.0,2.38,19.67,6.1932,-999.0
20001013,26.68,36.45,18.76,0.0,2.79,44.88,5.8994,-999.0
20001014,28.01,38.28,19.41,0.0,1.46,50.19,5.754,-999.0
20001015,28.43,38.11,19.99,0.0,1.16,39.27,6.2215,-999.0
20001016,28.16,38.15,20.29,0.0,2.08,44.15,6.1829,-999.0
20001017,28.51,39.33,19.78,0.0,1.9,45.82,6.1682,-999.0
20001018,28.36,38.23,20.68,0.0,2.66,40.73,6.1555,-999.0
20001019,28.22,38.5,19.86,0.0,3.16,50.98,6.1447,-999.0
20001020,28.71,38.98,20.74,0.0,2.86,55.72,6.1174,-999.0
20001021,28.06,37.82,21.36,0.0,3.66,61.67,5.4094,-999.0
20001022,28.38,38.39,21.97,0.0,1.98,56.42,5.3191,-999.0
20001023,28.42,37.39,21.28,0.0,1.38,51.05,4.9726,-999.0
20001024,28.83,37.66,22.91,0.0,1.67,35.89,5.6621,-999.0
20001025,27.68,36.9,20.8,0.0,2.53,56.15,5.3861,-999.0
20001026,27.04,36.44,19.98,0.0,1.99,49.01,5.3071,-999.0
20001027,27.11,36.48,19.56,0.0,1.25,31.32,5.178,-999.0
20001028,27.27,36.8,19.92,0.0,2.27,29.23,5.2025,-999.0
20001029,26.4,35.69,19.38,0.0,2.85,39.37,5.5394,-999.0
20001030,25.58,34.29,18.85,0.0,3.08,64.25,4.9522,-999.0
20001031,25.54,34.61,18.73,0.0,2.34,58.82,5.1763,-999.0
20001101,24.6,32.54,17.82,0.0,2.19,61.58,5.4041,-999.0
20001102,24.99,33.18,18.14,0.0,1.76,49.45,5.1773,-999.0
20001103,26.42,33.85,19.1,0.0,1.04,23.21,5.0602,-999.0
20001104,25.21,33.78,18.66,0.0,2.13,26.97,5.004,-999.0
20001105,24.27,33.19,17.69,0.0,3.23,54.55,4.8521,-999.0
20001106,24.61,33.33,19.04,0.0,3.75,67.2,4.8372,-999.0
20001107,24.27,30.96,19.44,0.0,3.48,69.94,5.1972,-999.0
20001108,25.23,32.96,19.49,0.0,2.15,54.58,4.7842,-999.0
20001109,25.02,32.22,18.34,0.0,1.81,28.23,5.1132,-999.0
20001110,25.28,33.44,19.81,0.0,1.57,30.4,4.7693,-999.0
20001111,24.74,33.58,17.78,0.0,1.87,39.21,4.6999,-999.0
20001112,24.63,31.93,18.23,0.0,1.41,41.61,4.722,-999.0
20001113,22.5,30.88,16.13,0.0,2.18,13.87,4.6224,-999.0
20001114,20.74,29.42,14.28,0.0,3.39,8.1,4.7594,-999.0
20001115,21.74,30.6,14.52,0.0,1.69,8.54,4.6387,-999.0
20001116,23.45,32.42,17.48,0.0,1.52,24.49,4.3872,-999.0
20001117,23.76,32.64,16.79,0.0,1.32,35.78,4.4227,-999.0
20001118,21.12,29.53,15.39,0.0,2.19,14.55,5.0011,-999.0
20001119,21.49,30.5,13.78,0.0,2.01,11.07,4.596,-999.0
20001120,21.39,31.7,15.03,0.0,2.32,40.71,4.4851,-999.0
20001121,21.86,31.88,14.9,0.0,1.54,62.23,4.525,-999.0
20001122,22.02,29.91,15.5,0.0,1.16,59.44,4.943,-999.0
20001123,22.86,29.83,17.51,0.0,1.61,65.91,5.0671,-999.0
20001124,23.5,30.16,17.69,0.0,1.26,62.29,5.0218,-999.0
20001125,23.25,30.65,17.38,0.0,1.41,63.33,4.5365,-999.0
20001126,23.3,30.51,18.5,0.0,3.03,73.21,4.6303,-999.0
20001127,21.14,28.77,15.1,0.0,2.7,30.67,4.4347,-999.0
20001128,18.55,26.85,12.51,0.0,2.66,14.83,4.482,-999.0
20001129,19.64,27.37,12.46,0.0,1.54,19.55,4.7093,-999.0
20001130,18.18,27.03,11.71,0.0,2.78,17.22,4.4549,-999.0
20001201,18.25,27.71,11.06,0.0,2.43,12.85,4.3798,-999.0
20001202,19.17,27.58,12.09,0.0,1.96,9.18,4.397,-999.0
20001203,21.08,29.88,14.64,0.0,1.08,10.63,4.1285,-999.0
20001204,21.06,31.17,13.69,0.0,1.29,29.1,4.2043,-999.0
20001205,22.4,31.54,14.85,0.0,1.9,29.23,4.285,-999.0
20001206,22.47,30.32,16.01,0.0,1.75,26.38,4.3846,-999.0
20001207,22.06,31.67,15.92,0.0,2.15,58.99,4.2586,-999.0
20001208,20.51,29.16,14.18,0.0,1.72,39.08,4.2396,-999.0
20001209,20.29,28.82,13.46,0.0,1.44,44.67,4.2026,-999.0
20001210,20.87,29.31,14.3,0.0,1.01,42.47,4.079,-999.0
20001211,20.47,28.37,15.04,0.0,1.72,22.3,4.1537,-999.0
20001212,20.53,29.81,14.27,0.0,1.62,32.43,4.0553,-999.0
20001213,20.6,30.09,13.7,0.0,2.32,68.49,4.0102,-999.0
20001214,21.45,30.08,15.92,0.0,2.22,67.8,4.0195,-999.0
20001215,20.52,28.01,14.69,0.0,2.37,70.61,4.3073,-999.0
20001216,20.75,27.63,15.77,0.03,3.12,78.11,4.0111,-999.0
20001217,21.07,28.77,15.55,0.01,1.97,52.17,3.997,-999.0
20001218,17.64,26.03,11.95,0.0,3.08,19.12,3.953,-999.0
20001219,16.53,24.81,9.68,0.0,2.39,17.78,3.7586,-999.0
20001220,18.08,26.92,12.08,0.0,1.42,17.49,2.964,-999.0
20001221,18.79,27.8,12.12,0.0,1.42,14.23,3.1018,-999.0
20001222,18.8,28.58,12.57,0.0,1.53,22.69,3.037,-999.0
20001223,18.53,29.17,10.66,0.0,1.62,43.77,2.9177,-999.0
20001224,18.97,28.04,11.75,0.0,1.67,24.93,3.2498,-999.0
20001225,20.75,30.26,13.8,0.0,1.04,20.19,3.0487,-999.0
20001226,20.28,30.19,14.6,0.0,1.54,40.32,2.9794,-999.0
20001227,19.55,28.76,12.44,0.0,3.29,72.92,3.0938,-999.0
20001228,19.02,26.67,13.09,0.0,1.53,47.82,4.2977,-999.0
20001229,15.77,22.55,11.16,0.0,4.19,35.97,4.9574,-999.0
20001230,15.94,23.23,10.47,0.0,2.7,37.68,4.3822,-999.0
20001231,15.4,23.39,8.75,0.0,1.75,31.85,2.9801,-999.0
