date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000316,0.91,4.03,-1.12,0.95,3.45,82.55,1.7242,-999.0
20000317,1.06,4.86,-2.39,0.05,3.04,84.35,3.3365,-999.0
20000318,0.83,4.4,-1.49,0.01,1.76,84.28,2.3422,-999.0
20000319,2.59,7.07,-1.34,0.02,2.39,90.78,2.6738,-999.0
20000320,4.3,6.45,2.89,0.33,4.87,96.84,2.3443,-999.0
20000321,5.99,10.14,2.89,0.24,4.24,90.97,2.8282,-999.0
20000322,4.18,6.49,-0.04,0.38,3.59,92.91,1.5158,-999.0
20000323,2.4,6.45,-1.11,0.02,3.46,86.1,3.7214,-999.0
20000324,1.13,6.41,-3.21,0.0,2.17,76.36,4.4825,-999.0
20000325,1.12,2.9,-0.63,4.41,4.0,90.86,1.716,-999.0
20000326,2.62,4.13,0.97,9.56,3.44,96.09,1.4143,-999.0
20000327,1.82,3.32,-0.48,3.8,5.14,92.23,1.1532,-999.0
20000328,1.32,5.27,-1.9,1.48,5.97,86.39,2.8207,-999.0
20000329,1.72,7.43,-3.53,0.0,3.87,88.83,4.4292,-999.0
20000330,3.46,9.06,-0.17,0.09,3.54,91.56,4.4239,-999.0
20000331,3.92,9.53,-0.71,0.04,1.62,88.84,2.0878,-999.0
20000401,4.37,5.75,2.91,5.07,3.21,94.48,1.1906,-999.0
20000402,4.51,8.42,0.58,0.11,1.61,88.58,2.7276,-999.0
20000403,4.6,8.99,0.63,0.16,4.7,91.53,2.9162,-999.0
20000404,6.89,11.22,3.18,4.78,3.35,91.06,1.6154,-999.0
20000405,2.49,5.85,-1.09,2.14,5.62,78.53,4.1371,-999.0
20000406,3.62,8.2,-2.11,0.01,4.22,84.12,3.5326,-999.0
20000407,5.62,9.68,0.73,0.11,3.21,82.96,5.1605,-999.0
20000408,3.96,9.41,-0.89,0.0,1.29,76.24,5.1178,-999.0
20000409,2.25,6.45,-2.7,0.03,1.88,77.03,4.9586,-999.0
20000410,4.43,7.6,0.8,0.35,1.06,80.91,2.9196,-999.0
20000411,4.33,8.33,1.26,0.25,2.94,85.12,2.5202,-999.0
20000412,5.02,7.74,1.82,2.0,3.12,94.21,1.583,-999.0
20000413,4.12,6.42,1.17,17.58,4.73,93.03,1.2418,-999.0
20000414,4.56,7.34,1.88,2.29,3.63,91.58,2.6537,-999.0
20000415,5.82,10.06,0.69,4.45,2.86,87.68,4.5528,-999.0
20000416,7.13,10.56,2.91,8.73,2.58,91.42,2.3875,-999.0
20000417,7.87,13.18,1.91,2.05,3.74,87.44,4.1016,-999.0
20000418,9.38,13.58,5.19,0.05,2.19,84.13,3.0708,-999.0
20000419,9.27,14.94,3.75,1.98,2.24,86.11,3.2834,-999.0
20000420,10.48,15.65,5.67,0.23,1.23,83.88,5.4806,-999.0
20000421,10.2,14.78,4.61,0.02,2.73,88.24,5.4394,-999.0
20000422,10.79,17.17,4.57,0.01,2.27,77.82,4.9793,-999.0
20000423,12.39,18.17,7.33,0.48,2.99,90.46,4.1213,-999.0
20000424,13.31,19.5,9.01,0.86,2.21,89.59,4.8144,-999.0
20000425,10.11,13.75,6.41,0.35,2.97,83.53,5.4031,-999.0
20000426,10.26,15.54,5.97,0.0,2.95,80.69,6.1121,-999.0
20000427,11.97,18.1,6.2,0.06,4.28,87.79,5.6993,-999.0
20000428,13.67,19.43,8.4,0.04,5.3,86.23,4.3666,-999.0
20000429,15.49,20.86,10.88,0.0,4.44,83.26,6.4656,-999.0
20000430,16.71,23.54,10.95,0.08,2.29,81.57,5.6227,-999.0
20000501,11.47,16.52,6.3,0.08,4.72,79.91,4.7213,-999.0
20000502,9.02,13.4,4.69,0.0,4.69,73.13,5.7314,-999.0
20000503,10.79,16.93,4.31,0.0,2.35,75.97,5.7943,-999.0
20000504,12.08,17.06,7.42,0.11,1.39,74.94,4.3889,-999.0
20000505,11.59,16.61,5.67,0.0,1.65,76.12,6.1661,-999.0
20000506,12.33,18.8,5.79,0.0,2.39,75.57,6.702,-999.0
20000507,9.55,15.07,4.42,0.0,3.2,73.35,7.0891,-999.0
20000508,11.96,19.19,4.02,0.0,2.19,66.6,6.9898,-999.0
20000509,11.91,18.24,5.76,0.0,2.89,70.89,6.9036,-999.0
20000510,13.31,20.51,5.19,0.0,1.69,76.68,6.9797,-999.0
20000511,13.57,19.49,7.58,0.04,2.57,83.14,5.9242,-999.0
20000512,10.23,14.44,5.45,0.0,2.24,73.16,6.8786,-999.0
20000513,11.84,16.66,5.7,0.0,3.0,77.68,6.9262,-999.0
20000514,14.51,20.32,7.9,0.0,1.9,76.66,7.0394,-999.0
20000515,16.76,22.23,10.0,0.0,2.03,74.98,7.2614,-999.0
20000516,17.15,22.75,11.55,0.01,2.29,72.84,7.2626,-999.0
20000517,15.38,21.67,10.52,2.91,3.98,85.42,5.0508,-999.0
20000518,12.34,15.17,8.25,3.32,3.43,82.34,4.2324,-999.0
20000519,11.59,14.55,8.27,0.5,2.39,79.52,5.4667,-999.0
20000520,11.66,14.91,7.79,2.01,1.41,81.4,5.0659,-999.0
20000521,11.74,15.0,7.3,0.73,2.11,77.97,6.1649,-999.0
20000522,11.14,13.71,7.88,2.38,1.8,81.21,5.4931,-999.0
20000523,12.29,15.16,7.37,0.5,3.25,81.88,4.2182,-999.0
20000524,13.24,16.35,9.75,8.81,4.27,87.95,2.7041,-999.0
20000525,11.94,16.16,7.89,7.54,4.64,88.41,2.3678,-999.0
20000526,11.72,14.91,7.85,0.16,5.08,75.71,5.0988,-999.0
20000527,11.78,15.12,8.92,9.21,5.18,84.13,2.2594,-999.0
20000528,11.62,15.27,7.73,2.63,5.07,85.26,3.2503,-999.0
20000529,10.0,12.17,8.41,3.85,6.84,84.12,2.5776,-999.0
20000530,9.51,12.04,6.55,0.98,4.64,78.17,5.459,-999.0
20000531,9.82,13.14,5.11,0.36,3.62,79.35,6.5179,-999.0
20000601,12.39,16.51,7.05,4.4,3.17,79.15,6.4186,-999.0
20000602,14.35,17.66,10.97,4.09,5.05,88.88,2.3974,-999.0
20000603,11.01,13.95,7.06,0.0,4.29,73.96,7.7647,-999.0
20000604,9.92,13.06,6.05,1.71,2.07,81.95,2.3081,-999.0
20000605,11.55,15.61,7.72,0.03,2.76,77.68,5.3074,-999.0
20000606,8.41,9.91,6.64,14.81,4.83,88.79,2.1043,-999.0
20000607,9.36,11.49,6.16,1.57,4.72,85.21,3.0401,-999.0
20000608,11.59,14.69,8.62,0.01,5.12,77.72,5.3033,-999.0
20000609,14.06,18.73,8.42,0.0,2.28,77.31,7.8756,-999.0
20000610,17.0,21.87,10.51,0.0,4.04,78.8,8.2138,-999.0
20000611,15.6,17.44,12.14,0.15,3.17,82.03,7.5281,-999.0
20000612,13.61,16.28,9.97,0.86,4.94,82.74,4.728,-999.0
20000613,15.87,20.73,11.61,0.39,5.02,84.93,4.2612,-999.0
20000614,12.73,15.24,9.71,0.27,3.9,80.73,5.7521,-999.0
20000615,11.63,14.37,8.07,0.49,5.16,74.87,6.93,-999.0
20000616,11.8,14.4,8.58,0.41,5.52,73.12,7.9236,-999.0
20000617,13.25,16.73,7.88,0.02,2.9,71.44,7.5871,-999.0
20000618,13.04,15.25,10.48,1.59,2.67,81.54,2.6539,-999.0
20000619,17.55,23.18,12.09,0.05,2.08,84.04,7.4071,-999.0
20000620,21.56,26.53,15.69,0.38,2.37,83.28,7.4268,-999.0
20000621,22.4,26.41,16.6,0.27,2.4,81.93,7.0346,-999.0
20000622,17.05,19.95,12.82,7.18,2.62,84.42,2.1862,-999.0
20000623,15.84,19.14,12.3,2.58,3.61,83.13,6.1241,-999.0
20000624,14.04,16.11,11.29,12.68,2.44,89.27,3.7152,-999.0
20000625,14.12,17.05,11.39,5.97,2.43,85.89,4.6822,-999.0
20000626,13.28,15.16,11.72,15.88,5.4,91.06,4.0205,-999.0
20000627,12.58,15.02,10.41,3.42,5.75,80.84,3.7354,-999.0
20000628,12.41,15.85,7.88,0.87,1.92,78.25,5.208,-999.0
20000629,13.12,15.66,8.24,4.76,2.26,87.57,5.3107,-999.0
20000630,12.87,13.56,12.15,14.52,5.79,92.21,1.8533,-999.0
20000701,14.44,17.23,11.09,1.92,2.61,84.98,3.5926,-999.0
20000702,14.52,18.69,9.3,0.61,1.68,81.82,6.576,-999.0
20000703,16.87,21.16,10.15,0.03,1.27,74.84,7.7206,-999.0
20000704,16.59,21.19,11.95,3.66,1.58,77.0,7.0519,-999.0
20000705,16.73,19.81,13.85,2.58,2.47,82.41,3.5026,-999.0
20000706,14.92,17.37,11.94,0.17,3.82,82.51,5.2798,-999.0
20000707,12.42,14.7,10.06,0.52,4.66,76.6,3.7519,-999.0
20000708,12.58,16.2,9.55,0.05,4.16,75.92,6.3934,-999.0
20000709,12.82,15.11,9.19,5.76,3.28,86.12,3.8203,-999.0
20000710,13.85,14.98,12.37,14.44,4.52,92.22,2.9383,-999.0
20000711,15.45,18.94,11.49,3.22,3.22,86.73,4.9435,-999.0
20000712,15.23,18.46,11.9,1.73,3.53,84.23,4.5943,-999.0
20000713,12.77,15.05,10.09,0.08,5.91,73.43,3.6979,-999.0
20000714,14.44,17.77,9.59,1.94,1.91,82.03,5.8291,-999.0
20000715,15.1,18.55,10.89,1.79,2.38,83.97,5.5666,-999.0
20000716,15.58,19.14,11.02,0.06,2.48,82.68,6.1565,-999.0
20000717,15.75,18.87,11.64,2.65,2.84,88.12,4.0538,-999.0
20000718,14.24,16.21,12.46,1.24,3.98,88.53,2.8373,-999.0
20000719,14.95,18.33,12.12,4.39,3.61,90.04,2.8536,-999.0
20000720,15.37,18.44,12.61,3.51,4.4,88.87,4.5317,-999.0
20000721,16.37,19.5,12.68,4.3,3.42,88.54,4.7782,-999.0
20000722,16.38,19.89,11.57,3.17,1.69,85.17,5.5274,-999.0
20000723,17.65,21.71,13.65,2.54,0.96,83.73,5.6947,-999.0
20000724,17.54,20.46,14.04,2.0,1.24,84.49,4.3342,-999.0
20000725,16.79,20.6,11.89,0.24,1.57,84.53,5.7684,-999.0
20000726,17.23,20.77,13.49,0.83,1.44,84.84,4.3219,-999.0
20000727,16.61,19.99,12.67,2.55,2.5,87.74,3.3996,-999.0
20000728,16.54,19.58,12.78,7.81,1.38,88.38,4.0267,-999.0
20000729,17.05,21.08,13.62,2.09,1.45,79.7,6.2501,-999.0
20000730,16.58,20.16,12.31,0.81,3.03,84.94,6.2659,-999.0
20000731,15.07,16.98,12.69,0.63,3.81,86.33,2.7763,-999.0
20000801,15.95,19.46,13.24,7.84,2.97,91.65,1.9687,-999.0
20000802,16.34,19.41,13.34,7.09,2.16,92.6,1.9656,-999.0
20000803,16.16,19.26,12.13,1.93,2.52,84.31,5.0395,-999.0
20000804,15.8,18.97,12.4,2.91,2.26,87.74,4.8542,-999.0
20000805,15.31,18.26,10.56,1.22,3.21,85.86,2.4727,-999.0
20000806,15.99,19.32,12.72,1.05,3.98,85.82,3.6826,-999.0
20000807,13.71,16.31,11.49,0.28,5.84,77.29,5.3575,-999.0
20000808,13.5,16.02,11.47,0.37,4.94,76.93,4.4357,-999.0
20000809,14.23,18.64,9.44,0.03,3.07,79.19,6.2038,-999.0
20000810,14.55,18.38,10.02,3.67,2.68,87.34,2.5529,-999.0
20000811,16.45,19.61,13.95,5.02,3.22,90.23,2.417,-999.0
20000812,14.7,17.33,13.14,1.39,3.46,88.94,2.4346,-999.0
20000813,16.1,19.11,12.42,0.75,1.39,86.55,3.521,-999.0
20000814,16.84,21.34,11.47,0.06,2.36,84.35,5.5349,-999.0
20000815,18.14,20.9,15.41,1.3,3.1,90.95,3.3286,-999.0
20000816,16.24,19.4,13.03,1.77,2.76,86.73,3.6362,-999.0
20000817,15.88,19.42,12.64,2.53,2.33,88.83,4.481,-999.0
20000818,15.88,19.47,12.53,0.48,2.78,84.06,5.0069,-999.0
20000819,15.48,18.12,13.46,1.56,2.01,91.65,3.4572,-999.0
20000820,15.87,19.39,11.29,3.05,3.5,83.63,3.2196,-999.0
20000821,14.33,17.72,10.62,0.8,2.34,80.37,3.8114,-999.0
20000822,13.87,17.55,10.08,0.07,4.07,79.68,3.9216,-999.0
20000823,13.65,17.07,9.93,0.19,4.17,78.84,5.1727,-999.0
20000824,13.1,14.71,10.65,12.17,5.48,89.62,1.6394,-999.0
20000825,14.33,18.84,9.56,0.03,2.8,82.47,5.1612,-999.0
20000826,14.84,18.88,10.71,0.06,2.94,83.81,5.2788,-999.0
20000827,15.9,19.21,12.47,0.11,5.63,82.02,4.8355,-999.0
20000828,16.19,19.54,13.56,0.92,3.88,83.84,4.2588,-999.0
20000829,15.78,19.18,12.56,4.95,2.34,85.72,3.5153,-999.0
20000830,14.53,17.86,11.08,1.89,2.12,84.85,3.6394,-999.0
20000831,13.24,16.16,10.98,1.14,2.76,88.48,2.9995,-999.0
20000901,13.77,17.14,10.81,0.31,1.69,85.08,3.6331,-999.0
20000902,14.24,15.58,12.84,29.77,2.62,95.07,1.253,-999.0
20000903,13.2,16.11,10.43,5.37,3.59,89.9,2.076,-999.0
20000904,11.17,14.63,7.58,0.13,3.7,76.53,5.0707,-999.0
20000905,11.16,15.44,6.1,0.02,1.44,75.02,4.7508,-999.0
20000906,12.87,15.4,9.93,6.27,3.64,90.53,2.2346,-999.0
20000907,14.42,17.42,12.02,1.25,3.89,87.68,3.0245,-999.0
20000908,14.7,17.72,12.58,2.76,4.07,88.84,1.9234,-999.0
20000909,14.17,18.13,11.24,0.22,3.96,86.69,4.1482,-999.0
20000910,13.13,16.13,10.47,0.41,4.05,86.02,2.9938,-999.0
20000911,12.35,15.82,9.45,0.03,3.26,83.41,3.8652,-999.0
20000912,11.38,13.22,8.68,19.78,2.84,89.62,1.2142,-999.0
20000913,12.18,13.49,10.78,7.1,5.8,94.23,0.8306,-999.0
20000914,11.85,15.55,9.71,1.36,3.86,86.9,2.5831,-999.0
20000915,11.49,14.9,8.81,0.13,4.4,85.64,3.1104,-999.0
20000916,12.34,15.32,9.93,0.03,5.49,82.37,2.8644,-999.0
20000917,11.65,14.99,9.02,0.0,5.38,77.34,3.2174,-999.0
20000918,10.31,13.49,7.81,0.05,4.9,74.76,3.7598,-999.0
20000919,10.35,13.93,7.04,0.02,4.91,77.17,3.1349,-999.0
20000920,11.51,14.29,9.15,0.09,5.09,82.98,3.2186,-999.0
20000921,11.39,15.54,8.22,0.12,4.32,84.12,3.5671,-999.0
20000922,11.58,15.73,8.19,0.05,3.56,85.28,2.5075,-999.0
20000923,10.63,15.62,6.86,0.1,3.12,86.94,3.1418,-999.0
20000924,9.85,14.75,6.48,0.02,3.33,82.09,3.2426,-999.0
20000925,9.36,13.93,5.67,0.05,3.53,81.34,2.8394,-999.0
20000926,10.74,12.84,8.47,0.92,3.27,92.94,1.9205,-999.0
20000927,13.11,16.16,10.51,2.43,3.54,93.84,0.6545,-999.0
20000928,14.08,16.97,10.68,3.2,2.75,95.65,0.9043,-999.0
20000929,15.06,19.47,12.43,0.29,3.37,89.97,2.8493,-999.0
20000930,13.29,17.06,10.79,0.07,5.24,87.53,2.8608,-999.0
20001001,12.78,16.73,10.01,0.23,3.8,92.81,1.5386,-999.0
20001002,13.74,15.41,11.83,6.98,3.62,96.25,0.4243,-999.0
20001003,12.3,16.28,9.93,0.24,2.84,92.05,1.4698,-999.0
20001004,12.43,17.03,9.53,0.2,2.28,92.47,1.974,-999.0
20001005,12.79,15.72,10.62,1.34,1.26,95.9,1.2324,-999.0
20001006,12.14,14.42,9.53,1.49,1.4,93.39,0.923,-999.0
20001007,10.96,13.0,9.08,4.34,1.36,95.29,1.9457,-999.0
20001008,10.47,11.71,8.4,5.35,1.27,95.19,0.6533,-999.0
20001009,9.06,10.13,8.11,8.64,3.08,93.73,0.3305,-999.0
20001010,10.02,11.53,8.76,6.86,5.54,91.06,0.5832,-999.0
20001011,10.02,11.92,7.61,5.76,5.23,90.73,1.4083,-999.0
20001012,10.84,14.22,8.11,1.44,2.61,94.2,0.9413,-999.0
20001013,10.55,13.39,7.86,2.91,1.41,93.64,0.6473,-999.0
20001014,9.64,13.44,7.09,0.23,1.77,94.73,0.7394,-999.0
20001015,9.81,13.97,6.17,0.27,3.39,93.92,1.4405,-999.0
20001016,12.29,15.84,10.01,0.15,5.4,92.42,1.6351,-999.0
20001017,11.07,14.57,8.69,0.15,1.61,93.34,1.279,-999.0
20001018,9.58,13.05,7.08,0.2,1.95,94.22,0.9295,-999.0
20001019,10.42,12.98,7.12,0.91,3.74,94.92,0.5124,-999.0
20001020,10.94,12.72,9.75,1.33,2.46,95.5,0.3852,-999.0
20001021,10.57,12.19,9.71,0.18,4.5,90.79,1.1669,-999.0
20001022,11.19,13.75,8.79,1.83,2.57,94.38,1.1551,-999.0
20001023,10.97,13.25,8.76,0.96,3.4,96.64,1.0452,-999.0
20001024,10.81,11.94,9.32,7.41,5.88,92.54,0.5246,-999.0
20001025,9.62,11.09,8.6,14.18,6.01,94.62,0.3778,-999.0
20001026,8.94,10.72,7.1,3.27,5.21,91.72,0.265,-999.0
20001027,8.5,10.04,7.51,1.64,3.25,93.29,0.5417,-999.0
20001028,10.13,11.65,8.43,4.08,2.88,94.97,0.7394,-999.0
20001029,10.31,11.68,7.95,2.46,5.17,89.39,0.8676,-999.0
20001030,9.41,10.83,7.68,13.16,7.75,88.76,0.2827,-999.0
20001031,8.69,9.52,7.5,0.73,6.77,84.35,0.2772,-999.0
20001101,8.79,9.97,7.91,2.39,5.16,89.93,0.8414,-999.0
20001102,7.58,9.01,6.35,2.38,4.36,93.22,1.0222,-999.0
20001103,8.71,11.4,6.83,2.61,3.68,92.58,1.2389,-999.0
20001104,7.07,9.57,5.5,1.39,2.13,93.71,0.8983,-999.0
20001105,6.25,8.06,5.52,0.43,2.64,95.63,0.3415,-999.0
20001106,6.73,8.78,4.91,0.35,5.52,89.08,0.8326,-999.0
20001107,8.81,9.53,8.16,11.1,5.47,94.59,0.1514,-999.0
20001108,7.82,10.04,6.23,0.53,3.34,96.0,0.7318,-999.0
20001109,7.4,8.02,6.36,2.35,3.92,95.17,0.3542,-999.0
20001110,7.57,8.34,7.25,2.45,3.94,96.06,0.2446,-999.0
20001111,7.03,7.76,6.35,3.63,3.94,95.43,0.7291,-999.0
20001112,7.06,7.76,6.3,2.14,4.49,92.65,0.3386,-999.0
20001113,6.97,9.48,4.46,5.68,3.04,96.18,0.3,-999.0
20001114,6.81,8.58,5.71,1.66,1.25,97.17,0.4966,-999.0
20001115,6.26,8.14,4.78,1.89,1.3,95.81,0.2009,-999.0
20001116,5.53,7.11,3.91,2.08,2.44,95.82,0.3077,-999.0
20001117,5.78,7.04,4.45,3.07,3.83,96.16,0.4747,-999.0
20001118,4.45,5.2,3.76,1.76,3.53,95.23,0.5878,-999.0
20001119,5.44,6.02,4.48,7.2,6.27,92.67,0.3538,-999.0
20001120,5.33,6.59,3.85,0.83,4.09,94.88,0.3917,-999.0
20001121,5.42,6.75,4.64,9.95,1.96,98.07,0.3374,-999.0
20001122,5.51,6.56,3.81,2.75,3.76,96.37,0.1385,-999.0
20001123,6.23,7.26,5.49,5.08,3.49,96.73,0.4459,-999.0
20001124,7.11,7.79,6.21,1.16,3.71,97.2,0.1795,-999.0
20001125,5.83,6.75,5.1,0.41,2.47,96.51,0.444,-999.0
20001126,5.85,7.21,4.45,1.42,2.93,95.17,0.3554,-999.0
20001127,5.5,6.58,4.13,0.62,2.11,97.84,0.3185,-999.0
20001128,5.68,6.61,5.18,3.91,3.56,96.13,0.2746,-999.0
20001129,8.33,10.44,5.37,2.92,3.24,97.48,0.2578,-999.0
20001130,7.26,9.49,5.76,1.21,3.59,97.66,0.4745,-999.0
20001201,6.56,8.21,5.06,0.26,3.21,97.53,0.2362,-999.0
20001202,7.26,9.51,6.32,2.14,2.98,98.11,0.258,-999.0
20001203,7.42,8.5,6.26,2.28,3.51,97.27,0.2126,-999.0
20001204,5.42,6.34,4.63,0.38,3.99,97.05,0.4942,-999.0
20001205,6.63,7.91,5.6,0.46,3.61,97.53,0.3857,-999.0
20001206,5.99,6.64,4.81,0.24,4.15,96.52,0.1795,-999.0
20001207,6.57,8.45,4.7,0.93,3.76,97.06,0.414,-999.0
20001208,6.11,6.79,5.58,6.75,4.16,96.92,0.1637,-999.0
20001209,6.37,7.56,5.55,0.45,3.69,97.49,0.3331,-999.0
20001210,6.3,7.31,5.51,1.63,3.74,96.73,0.2976,-999.0
20001211,6.64,8.62,5.16,2.73,4.53,97.6,0.1877,-999.0
20001212,7.72,9.6,5.82,1.92,3.09,97.57,0.2333,-999.0
20001213,8.12,9.68,5.81,11.71,7.27,91.17,0.179,-999.0
20001214,5.69,6.7,4.96,4.7,7.19,90.28,0.161,-999.0
20001215,4.83,5.36,4.32,9.59,5.75,95.73,0.0965,-999.0
20001216,4.65,5.65,3.82,3.47,2.45,97.49,0.0958,-999.0
20001217,1.71,3.69,0.64,0.33,1.37,96.97,0.205,-999.0
20001218,0.89,1.89,0.03,0.98,0.95,96.34,0.137,-999.0
20001219,-0.46,1.52,-1.99,1.82,1.88,97.64,0.2501,-999.0
20001220,-1.14,0.69,-2.25,0.17,1.51,96.58,0.2592,-999.0
20001221,-0.03,1.7,-0.82,0.13,1.54,94.52,0.2148,-999.0
20001222,-1.01,0.08,-1.92,0.01,2.56,91.04,0.1013,-999.0
20001223,-0.18,1.48,-1.54,0.29,1.42,94.59,0.3067,-999.0
20001224,-2.06,0.62,-4.46,0.91,1.86,94.06,0.2126,-999.0
20001225,-4.38,-2.18,-5.48,0.07,2.27,94.82,0.2789,-999.0
20001226,-5.2,-2.02,-7.67,0.21,2.06,97.9,0.2923,-999.0
20001227,-1.09,0.27,-2.53,1.29,3.2,97.23,0.1387,-999.0
20001228,1.14,2.2,0.23,9.33,3.06,97.75,0.1416,-999.0
