date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000217,20.99,27.34,15.67,0.0,2.86,47.67,5.5418,-999.0
20000218,21.45,26.05,17.86,0.0,2.48,73.92,5.7276,-999.0
20000219,21.43,26.95,16.68,0.0,2.31,64.6,5.5771,-999.0
20000220,21.92,28.04,16.51,0.0,2.15,43.24,5.6167,-999.0
20000221,21.11,26.67,15.82,0.0,2.49,36.56,5.573,-999.0
20000222,20.72,26.96,14.6,0.0,2.98,32.67,5.7334,-999.0
20000223,21.8,27.73,16.09,0.0,2.03,37.66,5.7348,-999.0
20000224,22.37,28.5,16.47,0.0,2.03,34.01,5.7312,-999.0
20000225,22.08,28.33,17.35,0.0,2.83,47.47,5.8123,-999.0
20000226,22.46,28.42,17.65,0.0,3.36,65.92,6.0502,-999.0
20000227,22.99,27.76,19.46,0.0,3.28,80.13,6.017,-999.0
20000228,23.86,30.3,19.89,0.0,2.16,74.2,5.994,-999.0
20000229,23.59,29.48,19.24,0.0,3.27,79.32,5.9482,-999.0
20000301,24.31,29.59,20.61,0.0,3.6,77.92,6.3917,-999.0
20000302,24.4,30.38,19.86,0.0,3.05,63.07,5.9938,-999.0
20000303,23.6,27.6,20.06,0.0,5.78,66.54,6.0775,-999.0
20000304,23.25,29.07,18.8,0.0,4.25,42.89,4.6092,-999.0
20000305,20.85,26.88,15.06,0.0,2.67,30.09,5.5068,-999.0
20000306,20.58,25.1,15.73,0.0,3.69,57.31,5.8332,-999.0
20000307,22.18,28.11,16.02,0.0,2.58,42.27,5.6354,-999.0
20000308,22.11,28.71,16.78,0.0,1.79,39.86,5.9112,-999.0
20000309,21.59,27.74,15.95,0.0,3.97,62.92,6.192,-999.0
20000310,22.91,27.14,19.78,0.0,5.42,77.64,6.1879,-999.0
20000311,23.52,29.24,19.23,0.0,4.52,63.39,6.0132,-999.0
20000312,22.64,26.74,19.53,0.0,4.85,71.45,5.6854,-999.0
20000313,22.88,29.97,16.51,0.0,2.81,54.49,6.0504,-999.0
20000314,22.95,29.58,17.82,0.0,2.76,58.7,6.4918,-999.0
20000315,22.28,27.77,17.82,0.0,3.56,63.6,6.403,-999.0
20000316,23.06,27.66,19.27,0.0,4.5,73.8,6.4399,-999.0
20000317,24.11,31.33,18.11,0.0,3.07,53.16,6.2702,-999.0
20000318,24.38,31.72,17.98,0.0,2.48,45.92,6.3768,-999.0
20000319,24.55,31.5,19.65,0.0,2.45,62.02,6.324,-999.0
20000320,24.12,29.18,20.08,0.0,3.91,77.57,6.5506,-999.0
20000321,24.86,29.85,21.25,0.0,2.75,73.58,6.5141,-999.0
20000322,25.57,31.2,19.87,0.0,2.55,46.52,6.5107,-999.0
20000323,24.97,31.24,20.44,0.0,1.81,56.94,6.5791,-999.0
20000324,25.26,31.75,19.58,0.0,2.18,52.09,6.4853,-999.0
20000325,26.6,33.99,20.78,0.0,2.21,37.23,6.5314,-999.0
20000326,26.42,33.25,21.04,0.0,2.31,39.7,6.9005,-999.0
20000327,26.56,33.81,20.67,0.0,2.54,47.55,6.8102,-999.0
20000328,26.53,32.94,21.36,0.0,2.65,50.51,6.9593,-999.0
20000329,26.52,33.15,22.04,0.0,3.04,57.08,6.9098,-999.0
20000330,26.97,32.96,22.83,0.0,3.41,64.02,6.8652,-999.0
20000331,26.31,32.05,22.23,0.0,4.11,63.6,7.3238,-999.0
20000401,27.61,35.42,21.57,0.0,2.23,54.22,7.3258,-999.0
20000402,27.6,34.19,22.7,0.0,2.56,49.45,6.899,-999.0
20000403,28.74,38.06,22.17,0.0,2.42,49.68,7.0754,-999.0
20000404,28.74,36.68,22.44,0.0,2.53,41.56,6.9245,-999.0
20000405,28.63,36.86,21.92,0.0,2.57,44.74,6.8988,-999.0
20000406,27.88,34.3,22.79,0.0,2.35,57.05,6.8794,-999.0
20000407,26.19,31.7,21.91,0.0,3.52,73.36,7.1885,-999.0
20000408,26.71,32.95,21.92,0.0,3.52,71.72,7.2022,-999.0
20000409,27.63,34.19,22.52,0.0,3.19,67.71,7.1544,-999.0
20000410,28.07,34.63,23.49,0.0,4.8,68.47,7.1066,-999.0
20000411,27.8,33.51,24.0,0.0,4.42,74.12,7.2535,-999.0
20000412,28.11,34.35,23.7,0.0,3.3,74.7,7.4498,-999.0
20000413,27.87,33.21,23.92,0.0,3.13,75.25,7.3291,-999.0
20000414,28.77,36.39,23.87,0.0,3.11,66.63,6.4577,-999.0
20000415,29.09,37.2,23.28,0.0,3.11,60.84,7.0918,-999.0
20000416,29.13,36.7,24.03,0.0,3.89,68.57,7.2216,-999.0
20000417,28.77,34.63,25.03,0.0,6.03,69.28,6.9674,-999.0
20000418,28.14,32.79,24.81,0.0,6.31,73.31,7.1803,-999.0
20000419,27.59,31.61,24.92,0.0,6.06,75.32,6.9091,-999.0
20000420,27.2,31.61,24.16,0.0,5.79,73.39,7.3742,-999.0
20000421,27.72,30.78,25.4,0.0,6.34,78.08,7.3961,-999.0
20000422,28.34,32.5,25.88,0.0,6.18,79.5,7.3613,-999.0
20000423,28.08,31.64,25.68,0.0,6.24,79.41,7.2142,-999.0
20000424,28.2,31.64,25.56,0.0,6.42,79.4,7.1155,-999.0
20000425,28.6,32.37,26.08,0.0,6.95,79.02,7.1489,-999.0
20000426,28.78,32.72,26.08,0.0,6.0,80.9,7.1309,-999.0
20000427,28.57,32.82,25.78,0.0,5.45,80.21,6.4375,-999.0
20000428,28.96,34.19,25.78,0.0,5.02,77.4,6.8038,-999.0
20000429,28.83,34.78,25.11,0.0,5.3,73.96,6.2834,-999.0
20000430,28.66,33.38,25.55,0.0,5.19,77.56,7.0214,-999.0
20000501,28.51,33.22,25.42,0.0,5.33,77.37,6.4944,-999.0
20000502,28.33,32.81,25.57,0.0,4.99,79.34,6.2191,-999.0
20000503,28.65,33.03,25.66,0.0,4.38,77.07,6.9802,-999.0
20000504,28.74,32.64,26.0,0.0,4.45,76.25,6.7752,-999.0
20000505,29.97,35.13,26.24,0.0,2.8,75.54,6.2712,-999.0
20000506,30.54,36.81,26.6,0.0,2.96,70.61,7.1578,-999.0
20000507,29.17,33.88,25.72,0.0,3.59,76.96,6.3866,-999.0
20000508,28.87,33.73,25.03,0.0,3.68,78.51,7.0042,-999.0
20000509,29.28,33.74,26.23,0.0,3.84,78.87,7.2607,-999.0
20000510,29.15,32.94,26.36,0.0,3.8,78.55,7.1894,-999.0
20000511,29.01,32.85,26.36,0.0,3.8,73.95,6.588,-999.0
20000512,29.29,32.45,26.83,0.01,4.47,70.16,6.9845,-999.0
20000513,29.55,32.6,27.41,0.15,4.34,71.18,7.1047,-999.0
20000514,29.75,33.15,27.41,0.09,3.62,67.71,7.2955,-999.0
20000515,29.87,34.34,26.8,0.0,3.2,65.33,7.2187,-999.0
20000516,29.26,33.18,26.76,0.0,3.45,70.47,7.0128,-999.0
20000517,29.41,33.01,26.75,0.0,4.14,73.1,6.4255,-999.0
20000518,29.74,33.41,27.37,0.0,5.09,73.44,6.5016,-999.0
20000519,29.51,33.25,27.32,0.0,5.86,78.92,5.8529,-999.0
20000520,29.6,33.22,27.18,0.0,5.12,79.03,6.5143,-999.0
20000521,29.65,32.97,27.31,0.0,5.19,74.5,6.3041,-999.0
20000522,29.54,32.66,27.61,0.0,5.64,73.46,6.211,-999.0
20000523,29.52,32.7,27.37,0.0,5.54,73.95,6.3782,-999.0
20000524,29.11,32.38,27.09,0.0,5.99,75.57,6.1013,-999.0
20000525,29.11,32.3,27.13,0.0,6.86,76.37,6.8021,-999.0
20000526,29.41,32.56,27.36,0.0,7.34,78.59,6.0828,-999.0
20000527,29.62,32.9,27.62,0.0,7.22,78.98,6.1651,-999.0
20000528,29.82,33.25,27.46,0.0,5.44,75.98,6.7174,-999.0
20000529,30.03,33.38,27.79,0.0,4.82,70.58,6.9259,-999.0
20000530,29.66,32.73,27.6,0.0,5.56,70.15,6.925,-999.0
20000531,29.73,32.77,27.81,0.0,6.49,73.16,6.3036,-999.0
20000601,29.76,32.58,27.96,0.01,6.71,76.06,7.0639,-999.0
20000602,29.71,32.39,28.01,0.03,6.03,76.84,7.2722,-999.0
20000603,29.88,32.64,27.97,0.0,5.16,76.19,7.4755,-999.0
20000604,30.18,33.85,27.81,0.0,5.06,76.67,7.171,-999.0
20000605,30.85,35.03,27.76,0.0,4.18,68.74,7.1726,-999.0
20000606,31.88,37.79,27.21,0.0,3.18,65.78,7.2823,-999.0
20000607,34.0,40.89,28.4,0.0,3.68,56.98,7.2878,-999.0
20000608,32.67,37.77,29.42,0.0,6.78,63.63,6.9485,-999.0
20000609,31.65,35.02,29.39,0.0,6.83,71.11,7.2485,-999.0
20000610,31.32,34.79,29.31,0.0,6.61,72.17,7.127,-999.0
20000611,31.3,34.82,29.0,0.0,6.87,74.38,7.0212,-999.0
20000612,31.18,34.16,29.26,0.0,7.46,76.39,5.605,-999.0
20000613,30.95,34.2,29.11,0.0,8.42,75.1,6.744,-999.0
20000614,30.51,33.6,28.74,0.0,9.46,72.81,7.3687,-999.0
20000615,29.96,32.57,28.45,0.0,9.15,72.9,7.1472,-999.0
20000616,30.17,32.84,28.53,0.0,8.27,72.09,6.6634,-999.0
20000617,30.98,34.99,28.42,0.0,7.0,69.67,7.0589,-999.0
20000618,30.9,36.06,27.72,0.0,6.54,69.66,6.8597,-999.0
20000619,30.23,34.08,27.66,0.0,6.61,72.77,7.1177,-999.0
20000620,29.78,33.38,27.41,0.0,6.39,74.59,6.9936,-999.0
20000621,29.01,31.86,27.3,0.0,5.79,75.03,6.8707,-999.0
20000622,28.69,31.47,27.07,0.0,6.57,74.88,6.6641,-999.0
20000623,28.66,31.25,26.84,0.0,6.64,72.92,6.6497,-999.0
20000624,28.88,31.66,27.1,0.0,7.26,71.38,6.7327,-999.0
20000625,28.63,31.29,26.72,0.0,7.37,73.33,6.8057,-999.0
20000626,28.4,31.08,26.63,0.0,7.02,73.58,6.408,-999.0
20000627,28.44,31.19,26.53,0.0,6.16,74.66,4.8547,-999.0
20000628,28.63,32.01,26.48,0.0,4.54,75.39,6.631,-999.0
20000629,28.67,32.22,26.19,0.0,4.02,73.81,6.9912,-999.0
20000630,28.61,32.24,26.05,0.0,3.81,71.7,7.1594,-999.0
20000701,30.35,35.24,26.73,0.0,2.96,69.43,6.725,-999.0
20000702,29.75,32.86,28.0,0.0,3.37,77.53,4.8281,-999.0
20000703,29.32,31.78,27.81,0.0,5.26,78.64,4.2854,-999.0
20000704,28.78,30.69,27.24,0.0,5.47,79.51,5.1485,-999.0
20000705,28.97,32.08,26.95,0.0,5.92,76.44,6.2602,-999.0
20000706,29.21,32.18,27.23,0.0,6.5,76.26,6.33,-999.0
20000707,29.09,31.8,27.29,0.0,6.3,76.34,6.2678,-999.0
20000708,29.3,32.35,27.34,0.0,5.45,75.89,5.6078,-999.0
20000709,29.07,31.95,27.18,0.0,5.5,74.52,5.7638,-999.0
20000710,29.01,32.11,26.99,0.19,5.0,74.44,5.7031,-999.0
20000711,28.93,32.06,26.89,0.22,4.86,72.93,5.9155,-999.0
20000712,29.0,32.2,26.68,0.23,4.18,71.03,5.6266,-999.0
20000713,29.45,33.37,27.28,0.33,4.87,73.31,6.1884,-999.0
20000714,28.75,31.22,27.37,2.91,6.4,78.96,4.3805,-999.0
20000715,28.83,31.55,27.09,1.75,6.22,74.15,4.4357,-999.0
20000716,28.64,31.06,27.08,0.0,6.63,75.42,5.592,-999.0
20000717,28.63,31.56,26.82,0.0,6.31,77.08,5.6287,-999.0
20000718,28.26,30.91,26.67,0.0,6.26,76.41,5.773,-999.0
20000719,28.24,31.11,26.56,0.0,6.56,75.84,6.161,-999.0
20000720,28.17,31.23,26.34,0.0,6.53,74.87,6.449,-999.0
20000721,27.99,30.94,26.21,0.0,6.86,75.06,5.9969,-999.0
20000722,28.07,30.75,26.49,0.0,6.76,72.69,6.4654,-999.0
20000723,27.86,30.24,26.34,0.0,7.42,71.38,5.6254,-999.0
20000724,27.82,30.4,26.09,0.0,7.15,73.94,6.1567,-999.0
20000725,27.86,30.86,26.02,0.0,6.42,75.75,5.9808,-999.0
20000726,27.87,30.84,26.03,0.0,5.66,76.2,5.628,-999.0
20000727,28.21,31.73,26.0,0.0,4.77,75.28,5.5675,-999.0
20000728,28.36,31.35,26.21,0.0,4.03,75.39,6.2287,-999.0
20000729,29.27,32.66,27.01,0.0,4.51,71.48,6.1445,-999.0
20000730,28.75,31.54,27.13,0.0,5.49,73.83,5.5654,-999.0
20000731,28.46,31.14,26.79,0.0,6.78,75.3,4.4278,-999.0
20000801,28.2,30.69,26.87,0.0,6.59,75.98,4.6375,-999.0
20000802,27.94,30.21,26.46,0.0,7.14,74.48,4.3913,-999.0
20000803,27.66,30.27,26.08,0.0,6.55,73.73,4.8845,-999.0
20000804,27.61,30.42,25.78,0.01,5.78,72.57,5.4658,-999.0
20000805,27.68,30.44,25.96,0.01,6.34,71.94,5.4557,-999.0
20000806,27.7,30.48,25.9,0.0,6.4,73.24,4.951,-999.0
20000807,27.91,31.05,25.87,0.0,5.31,74.04,3.9986,-999.0
20000808,27.59,30.65,25.84,0.0,5.65,74.04,5.2685,-999.0
20000809,27.74,30.88,25.6,0.02,5.48,74.79,4.5578,-999.0
20000810,28.17,32.06,25.49,0.16,3.98,73.12,4.9824,-999.0
20000811,29.16,34.6,25.81,0.23,2.84,68.44,6.9502,-999.0
20000812,29.23,34.68,25.93,0.19,3.83,72.53,5.4475,-999.0
20000813,28.8,32.23,26.54,0.61,3.55,77.36,3.5582,-999.0
20000814,27.68,30.19,25.89,0.17,5.96,81.22,5.2037,-999.0
20000815,27.29,30.0,25.68,0.0,6.8,78.28,3.7133,-999.0
20000816,27.21,29.92,25.43,0.0,6.4,77.42,5.0086,-999.0
20000817,27.26,30.05,25.45,0.0,6.62,77.07,5.023,-999.0
20000818,27.77,31.0,25.65,0.0,5.89,77.2,4.0104,-999.0
20000819,28.41,32.31,25.85,0.0,3.7,75.02,5.6681,-999.0
20000820,27.98,32.04,25.53,0.0,4.34,75.38,5.3018,-999.0
20000821,27.25,30.6,25.43,0.0,5.49,78.57,6.6449,-999.0
20000822,27.27,31.35,24.55,0.0,3.87,73.71,5.9263,-999.0
20000823,29.05,35.76,24.05,0.0,3.14,68.51,6.8006,-999.0
20000824,30.56,37.69,26.04,0.03,3.73,67.58,6.8165,-999.0
20000825,33.27,39.31,26.54,0.04,1.91,55.22,5.9539,-999.0
20000826,34.51,37.38,31.15,0.42,3.35,48.67,5.3909,-999.0
20000827,30.22,32.86,27.12,0.54,3.75,70.02,6.3528,-999.0
20000828,28.82,32.36,26.77,0.09,4.13,77.12,6.0454,-999.0
20000829,28.4,31.35,26.65,0.1,6.09,78.34,4.5929,-999.0
20000830,28.44,31.45,26.66,0.18,5.99,76.24,5.7314,-999.0
20000831,28.3,31.2,26.37,0.38,6.18,74.29,6.0886,-999.0
20000901,28.28,31.33,26.27,0.2,5.76,72.81,5.6986,-999.0
20000902,28.2,31.39,26.21,0.32,5.26,74.85,4.9454,-999.0
20000903,28.21,31.31,26.36,0.12,5.4,74.2,5.9254,-999.0
20000904,28.02,31.25,26.04,0.01,4.95,74.09,5.8536,-999.0
20000905,27.7,30.67,25.93,0.01,5.68,74.73,4.5386,-999.0
20000906,27.65,30.4,26.01,0.0,6.44,76.84,5.9894,-999.0
20000907,27.77,30.59,26.0,0.03,5.61,74.42,5.6023,-999.0
20000908,27.77,30.69,26.18,0.0,6.15,75.58,4.662,-999.0
20000909,27.66,30.61,26.01,0.0,6.85,77.06,5.011,-999.0
20000910,27.54,30.46,25.96,0.0,5.78,75.28,4.631,-999.0
20000911,27.56,30.84,25.4,0.0,4.53,70.64,6.0516,-999.0
20000912,27.29,30.75,25.16,0.0,3.78,70.18,6.1502,-999.0
20000913,27.28,30.91,24.92,0.0,3.55,69.97,5.8754,-999.0
20000914,26.97,31.28,24.1,0.0,3.61,71.11,6.6199,-999.0
20000915,26.34,30.25,23.63,0.0,4.21,73.06,6.4997,-999.0
20000916,26.35,29.7,24.09,0.0,4.72,72.2,6.379,-999.0
20000917,26.48,29.54,24.36,0.0,5.4,72.47,6.0149,-999.0
20000918,26.76,29.73,25.07,0.1,5.94,74.72,3.6965,-999.0
20000919,26.95,30.48,24.66,0.11,3.54,75.58,5.0683,-999.0
20000920,27.34,32.09,24.4,0.0,2.26,71.92,5.8843,-999.0
20000921,27.52,33.1,23.91,0.0,2.26,68.6,6.3612,-999.0
20000922,28.75,34.12,23.6,0.0,2.25,63.22,5.9659,-999.0
20000923,29.7,35.02,26.03,0.0,3.21,60.17,6.3494,-999.0
20000924,29.6,35.48,25.19,0.0,3.01,65.38,6.4226,-999.0
20000925,28.61,33.87,24.8,0.0,3.86,75.02,6.4274,-999.0
20000926,28.86,34.6,25.37,0.0,3.27,76.75,6.2352,-999.0
20000927,28.8,34.2,25.07,0.0,2.62,75.91,6.078,-999.0
20000928,29.09,34.88,25.19,0.0,2.7,72.76,6.0768,-999.0
20000929,28.79,35.5,24.71,0.0,3.09,73.98,6.0106,-999.0
20000930,28.05,33.35,24.46,0.0,2.81,77.06,6.0684,-999.0
20001001,28.19,33.62,24.19,0.0,2.88,74.08,6.125,-999.0
20001002,28.65,34.68,23.78,0.0,2.92,68.88,6.013,-999.0
20001003,29.7,36.36,24.54,0.0,3.26,60.36,6.0293,-999.0
20001004,28.78,34.17,25.35,0.0,3.06,68.08,6.2045,-999.0
20001005,29.01,34.82,25.16,0.0,3.32,77.8,5.993,-999.0
20001006,28.88,32.96,26.17,0.0,2.89,74.89,6.0763,-999.0
20001007,28.66,33.05,24.98,0.0,2.03,71.61,5.6899,-999.0
20001008,29.08,34.59,25.14,0.0,2.97,64.91,5.5373,-999.0
20001009,29.06,34.98,24.92,0.0,3.15,60.14,5.8042,-999.0
20001010,28.2,34.65,23.53,0.0,2.28,55.41,5.0527,-999.0
20001011,27.45,34.42,22.1,0.0,2.2,53.08,5.982,-999.0
20001012,27.54,34.37,22.44,0.0,2.55,54.48,5.9177,-999.0
20001013,26.96,32.81,22.62,0.0,2.93,73.46,6.0238,-999.0
20001014,27.88,33.9,23.68,0.0,2.51,73.81,5.9616,-999.0
20001015,28.05,33.81,24.11,0.0,2.1,71.34,5.916,-999.0
20001016,27.66,33.73,23.19,0.0,2.94,72.75,5.7814,-999.0
20001017,27.85,34.12,23.26,0.0,2.68,71.87,5.687,-999.0
20001018,27.7,34.12,23.07,0.0,2.83,71.77,5.6602,-999.0
20001019,27.49,33.75,22.83,0.0,3.3,73.79,5.6434,-999.0
20001020,27.73,33.37,23.56,0.0,3.38,77.04,5.7166,-999.0
20001021,27.62,32.84,24.11,0.0,3.97,77.67,5.6686,-999.0
20001022,27.72,33.41,24.16,0.0,3.28,72.72,5.2092,-999.0
20001023,28.2,35.17,23.89,0.0,1.89,63.91,5.3314,-999.0
20001024,27.8,34.25,23.22,0.0,2.22,68.6,5.4041,-999.0
20001025,27.13,32.5,23.84,0.0,2.2,75.96,5.4451,-999.0
20001026,27.07,32.94,23.34,0.0,2.38,71.87,5.3981,-999.0
20001027,27.32,33.57,22.45,0.0,2.29,63.37,5.4101,-999.0
20001028,27.87,34.39,22.96,0.0,2.69,55.78,5.435,-999.0
20001029,26.96,32.97,22.55,0.0,3.3,68.28,5.3642,-999.0
20001030,26.67,31.48,23.13,0.0,3.73,74.7,5.4115,-999.0
20001031,26.29,31.02,23.28,0.0,3.02,67.18,5.4367,-999.0
20001101,25.73,29.75,22.82,0.0,2.71,73.75,5.3458,-999.0
20001102,26.2,31.18,22.81,0.0,1.5,57.2,5.4278,-999.0
20001103,27.62,33.43,22.46,0.0,2.37,38.95,5.2176,-999.0
20001104,27.05,32.78,21.98,0.0,2.44,44.15,5.2219,-999.0
20001105,26.14,31.29,22.41,0.0,3.62,68.2,5.2313,-999.0
20001106,26.15,30.52,23.42,0.0,4.51,72.67,5.1986,-999.0
20001107,25.79,29.22,23.2,0.0,3.49,73.85,5.1269,-999.0
20001108,26.43,31.05,23.27,0.0,3.22,63.71,5.112,-999.0
20001109,26.68,32.05,21.24,0.0,2.21,44.59,4.9471,-999.0
20001110,26.62,32.73,22.21,0.0,2.21,49.42,4.8835,-999.0
20001111,26.0,31.84,21.58,0.0,2.54,61.92,4.9622,-999.0
20001112,26.65,32.18,22.43,0.0,2.52,58.37,5.0719,-999.0
20001113,25.36,31.4,20.37,0.0,2.04,31.2,4.7436,-999.0
20001114,24.76,31.07,20.3,0.0,4.33,24.41,4.5943,-999.0
20001115,24.49,31.04,18.03,0.0,2.15,24.76,4.4926,-999.0
20001116,24.61,30.32,20.55,0.0,2.11,47.51,4.5792,-999.0
20001117,25.01,31.11,20.76,0.0,2.16,61.14,4.6109,-999.0
20001118,24.11,30.07,19.63,0.0,2.65,31.02,4.5264,-999.0
20001119,24.17,30.73,18.54,0.0,2.62,29.77,4.1933,-999.0
20001120,23.43,28.75,19.79,0.0,3.04,59.52,4.5636,-999.0
20001121,24.19,29.34,21.3,0.0,2.53,67.32,4.6464,-999.0
20001122,24.42,28.66,21.86,0.0,2.07,74.66,4.6363,-999.0
20001123,24.5,28.75,21.64,0.0,1.98,74.78,4.6841,-999.0
20001124,24.8,29.62,21.23,0.0,2.54,72.06,4.5684,-999.0
20001125,24.77,29.55,21.07,0.0,2.64,71.78,4.7388,-999.0
20001126,25.0,28.75,22.55,0.0,3.91,77.13,4.2475,-999.0
20001127,24.58,30.11,20.14,0.0,2.72,46.68,4.626,-999.0
20001128,22.31,28.54,17.22,0.0,2.38,27.57,4.3205,-999.0
20001129,22.23,28.02,17.37,0.0,2.54,33.54,4.4405,-999.0
20001130,22.12,28.88,16.69,0.0,3.01,33.96,4.2972,-999.0
20001201,21.71,29.16,16.15,0.0,2.95,27.44,4.2012,-999.0
20001202,22.1,28.84,16.55,0.0,2.26,24.54,4.1861,-999.0
20001203,22.92,29.02,17.3,0.0,1.7,29.96,4.2175,-999.0
20001204,22.58,29.4,17.23,0.0,2.25,53.46,4.3507,-999.0
20001205,24.29,31.59,18.57,0.0,1.94,50.63,4.416,-999.0
20001206,24.09,30.18,19.67,0.0,2.37,52.47,4.4664,-999.0
20001207,23.83,28.82,20.25,0.0,1.93,72.48,4.093,-999.0
20001208,23.42,29.85,18.71,0.0,1.9,60.7,4.4909,-999.0
20001209,22.47,28.09,18.43,0.0,1.92,65.03,4.3334,-999.0
20001210,22.37,27.62,18.74,0.0,1.96,61.04,4.314,-999.0
20001211,23.24,28.93,18.56,0.0,1.73,46.9,4.284,-999.0
20001212,22.72,28.79,18.77,0.0,2.03,49.22,4.3495,-999.0
20001213,22.1,26.78,18.7,0.0,2.78,82.77,4.4825,-999.0
20001214,23.24,27.9,20.47,0.0,3.04,75.74,4.255,-999.0
20001215,22.41,26.4,19.47,0.0,2.56,77.02,3.5791,-999.0
20001216,22.91,26.34,20.3,0.03,3.2,78.64,4.1873,-999.0
20001217,23.39,27.69,19.18,0.0,3.02,54.49,3.6982,-999.0
20001218,21.61,27.55,17.12,0.0,2.89,33.14,4.2314,-999.0
20001219,20.65,26.8,15.35,0.0,2.24,26.4,4.2252,-999.0
20001220,21.03,26.47,16.39,0.0,1.21,34.05,4.1849,-999.0
20001221,21.41,27.6,16.02,0.0,1.56,31.76,4.1042,-999.0
20001222,20.58,26.72,16.47,0.0,2.19,46.09,4.1911,-999.0
20001223,20.61,26.43,16.54,0.0,2.13,63.39,4.2487,-999.0
20001224,21.62,27.58,16.45,0.0,1.19,54.63,4.2199,-999.0
20001225,21.9,28.99,17.31,0.0,1.85,46.25,4.2516,-999.0
20001226,21.43,27.73,17.25,0.0,2.16,64.94,4.2276,-999.0
20001227,21.56,26.1,17.74,0.0,3.55,82.49,4.4237,-999.0
20001228,21.87,26.53,17.91,0.0,2.32,55.7,4.278,-999.0
20001229,19.87,25.2,15.97,0.0,5.01,41.86,4.2641,-999.0
20001230,19.49,25.14,15.1,0.0,3.55,46.39,4.284,-999.0
20001231,19.14,24.53,13.82,0.0,2.87,37.7,4.2158,-999.0
