date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000329,10.05,16.76,6.35,0.77,2.82,50.95,2.772,-999.0
20000330,9.86,16.55,4.64,0.52,2.14,55.18,5.747,-999.0
20000331,9.29,16.74,2.65,0.42,0.96,50.43,5.5498,-999.0
20000401,9.57,18.39,1.64,0.0,2.5,35.38,7.3493,-999.0
20000402,10.63,19.69,1.76,0.0,2.77,28.55,7.0642,-999.0
20000403,9.01,18.27,1.28,0.0,3.86,35.89,7.0946,-999.0
20000404,6.63,15.24,-0.34,0.0,4.74,34.38,7.2156,-999.0
20000405,8.79,19.95,-2.27,0.0,2.31,16.17,7.3553,-999.0
20000406,11.91,21.21,3.07,0.0,1.2,15.34,5.9537,-999.0
20000407,12.05,18.69,5.86,0.0,1.33,28.72,4.902,-999.0
20000408,13.57,22.9,5.77,0.0,1.95,26.01,7.4918,-999.0
20000409,13.71,23.63,4.59,0.0,3.94,20.25,7.5514,-999.0
20000410,15.69,26.52,5.79,0.0,3.41,17.43,7.5312,-999.0
20000411,17.99,27.97,8.2,0.0,2.25,16.39,7.451,-999.0
20000412,19.72,28.87,10.26,0.17,1.35,16.02,6.6305,-999.0
20000413,19.05,27.99,11.33,0.31,2.86,19.67,4.0279,-999.0
20000414,13.46,21.77,7.35,0.84,4.67,31.43,7.5679,-999.0
20000415,13.61,23.16,4.57,0.0,3.23,23.61,7.3649,-999.0
20000416,15.94,25.7,5.51,0.0,1.7,20.93,7.4172,-999.0
20000417,17.25,24.96,9.46,0.0,2.41,27.91,7.571,-999.0
20000418,18.04,27.6,8.41,0.0,2.22,30.63,7.5317,-999.0
20000419,19.04,27.58,11.86,0.23,1.76,24.98,6.2779,-999.0
20000420,18.95,28.02,9.58,0.0,1.36,29.29,7.3382,-999.0
20000421,18.96,27.65,9.26,0.0,1.8,29.46,6.3331,-999.0
20000422,18.38,24.66,13.41,0.09,1.69,31.18,5.8536,-999.0
20000423,18.61,27.02,9.98,0.0,2.06,28.61,7.4719,-999.0
20000424,18.84,27.82,9.73,0.01,2.52,18.43,7.7916,-999.0
20000425,17.22,25.98,9.54,0.0,3.09,21.01,7.6481,-999.0
20000426,16.21,25.34,8.15,0.0,3.39,24.56,7.7388,-999.0
20000427,15.22,22.95,8.51,0.1,2.82,30.32,7.1626,-999.0
20000428,13.1,21.04,7.03,0.0,5.51,34.28,8.1569,-999.0
20000429,12.75,21.71,3.99,0.0,4.17,25.98,8.2903,-999.0
20000430,16.23,26.33,6.56,0.0,2.4,18.1,8.2867,-999.0
20000501,19.08,29.5,8.5,0.0,2.21,16.92,7.9831,-999.0
20000502,21.51,31.79,9.88,0.0,2.0,17.63,7.5943,-999.0
20000503,21.79,30.07,12.87,0.0,1.89,20.12,4.77,-999.0
20000504,20.78,30.11,12.33,0.0,2.5,22.39,6.0137,-999.0
20000505,18.88,28.52,9.17,0.0,4.46,16.75,8.3954,-999.0
20000506,18.96,28.78,9.72,0.0,5.0,21.29,8.3635,-999.0
20000507,20.9,31.8,10.24,0.0,2.4,12.72,8.471,-999.0
20000508,22.28,32.31,11.67,0.0,1.82,12.92,8.5726,-999.0
20000509,24.61,34.95,13.74,0.0,1.58,12.19,8.226,-999.0
20000510,25.0,34.3,15.69,0.0,1.24,11.54,8.1317,-999.0
20000511,24.98,34.1,15.38,0.0,1.22,17.29,7.5586,-999.0
20000512,24.44,33.48,15.43,0.18,1.77,24.83,6.9946,-999.0
20000513,23.66,33.43,15.11,0.19,2.04,27.04,6.8186,-999.0
20000514,21.89,32.14,13.12,0.07,2.23,22.99,8.2721,-999.0
20000515,20.79,30.72,11.61,0.0,3.02,14.64,8.2054,-999.0
20000516,20.56,30.34,10.72,0.0,1.57,10.33,8.555,-999.0
20000517,21.17,31.15,10.12,0.0,1.63,6.66,8.4746,-999.0
20000518,21.12,31.03,12.35,0.0,3.26,11.41,7.8974,-999.0
20000519,20.95,30.17,12.18,0.0,3.34,14.49,7.8026,-999.0
20000520,21.51,32.15,10.54,0.0,2.47,12.85,8.5488,-999.0
20000521,22.53,33.7,13.12,1.47,3.34,14.28,8.4482,-999.0
20000522,21.76,33.32,11.67,0.82,3.81,26.87,8.4072,-999.0
20000523,19.38,28.93,11.02,1.03,3.73,25.11,8.5795,-999.0
20000524,19.04,30.22,9.46,0.01,3.45,19.14,8.4353,-999.0
20000525,18.39,28.43,9.06,0.0,4.56,13.1,8.5625,-999.0
20000526,18.72,28.56,9.71,0.0,4.84,11.62,8.897,-999.0
20000527,20.39,31.54,9.32,0.14,3.56,12.31,9.102,-999.0
20000528,23.82,33.95,12.32,0.0,1.45,13.54,7.5463,-999.0
20000529,23.9,33.34,14.85,0.0,2.1,15.21,6.5059,-999.0
20000530,22.4,32.33,11.88,0.0,1.78,14.4,8.3021,-999.0
20000531,21.86,31.23,12.72,0.0,2.07,16.53,8.4761,-999.0
20000601,21.68,30.59,12.44,0.0,2.49,23.67,8.141,-999.0
20000602,21.89,31.72,13.49,0.1,2.48,27.39,7.8336,-999.0
20000603,16.95,25.34,10.81,0.0,5.93,23.49,8.3897,-999.0
20000604,17.16,27.34,7.89,0.54,3.84,14.85,9.162,-999.0
20000605,19.35,29.92,7.42,0.0,1.77,15.92,8.4542,-999.0
20000606,21.88,31.41,12.32,0.0,1.69,23.28,7.1002,-999.0
20000607,21.76,31.02,12.07,0.0,1.24,16.94,6.5438,-999.0
20000608,21.14,30.77,11.95,0.0,2.69,11.43,8.598,-999.0
20000609,20.47,29.44,11.23,0.04,1.45,16.94,8.2874,-999.0
20000610,20.88,28.99,12.42,0.01,1.77,19.85,8.639,-999.0
20000611,20.09,30.17,10.89,0.28,2.82,10.76,8.6918,-999.0
20000612,20.21,30.88,9.77,0.0,3.63,8.23,9.0444,-999.0
20000613,21.92,32.35,10.55,0.0,2.27,8.55,8.5934,-999.0
20000614,22.94,33.89,13.02,0.11,1.86,16.96,7.7818,-999.0
20000615,23.23,33.28,14.28,0.01,2.39,22.77,7.6126,-999.0
20000616,19.6,28.77,12.71,0.0,5.61,26.9,7.7398,-999.0
20000617,22.06,32.08,11.77,0.0,2.47,19.75,7.5895,-999.0
20000618,23.42,32.4,13.73,0.02,2.25,22.6,5.7036,-999.0
20000619,23.97,31.3,17.53,0.0,2.11,20.25,5.1946,-999.0
20000620,22.64,29.12,16.31,0.0,1.37,25.05,6.108,-999.0
20000621,21.89,30.73,13.43,0.0,4.8,23.54,8.2764,-999.0
20000622,21.93,30.12,14.66,0.0,5.88,21.35,8.3894,-999.0
20000623,22.35,32.07,12.66,0.0,2.6,19.27,8.9419,-999.0
20000624,22.57,32.58,12.99,0.0,3.49,18.19,9.1714,-999.0
20000625,23.78,34.33,12.91,0.0,1.91,13.81,9.1459,-999.0
20000626,24.62,34.72,13.86,0.0,1.4,11.96,9.1238,-999.0
20000627,25.67,35.43,16.26,0.0,1.55,17.78,8.5618,-999.0
20000628,25.46,35.39,15.95,0.0,2.46,21.39,8.309,-999.0
20000629,24.08,33.55,16.27,0.0,3.72,22.19,8.4787,-999.0
20000630,22.81,32.42,14.33,0.0,3.67,17.51,8.815,-999.0
20000701,23.13,33.74,13.19,0.0,2.66,19.68,8.5066,-999.0
20000702,22.89,33.15,14.25,0.0,2.77,21.17,8.6587,-999.0
20000703,23.16,32.66,13.42,0.43,1.62,21.92,8.6381,-999.0
20000704,23.28,32.21,14.6,0.02,1.56,22.02,7.4448,-999.0
20000705,23.23,32.98,14.19,0.0,2.84,18.06,8.5447,-999.0
20000706,23.34,33.5,13.78,0.0,3.39,13.54,8.5138,-999.0
20000707,24.45,34.65,14.27,0.0,2.25,13.02,8.4898,-999.0
20000708,24.67,34.73,15.09,0.0,2.4,14.81,8.555,-999.0
20000709,24.38,34.52,14.95,0.0,2.44,17.68,8.4062,-999.0
20000710,23.98,33.08,15.27,0.0,4.47,17.04,8.425,-999.0
20000711,24.71,34.06,15.2,0.67,2.26,23.64,8.4386,-999.0
20000712,25.06,34.14,15.71,0.63,1.25,26.84,7.9706,-999.0
20000713,25.12,33.05,17.88,0.04,1.13,29.11,7.9987,-999.0
20000714,23.91,32.6,16.38,0.04,3.52,22.49,7.277,-999.0
20000715,23.13,32.93,14.37,0.15,3.74,23.32,8.4725,-999.0
20000716,22.14,31.63,13.69,0.09,4.14,21.92,8.5416,-999.0
20000717,20.83,29.81,12.74,0.03,4.23,28.05,8.1406,-999.0
20000718,20.86,29.45,12.42,0.0,3.53,27.11,8.1329,-999.0
20000719,22.34,31.25,12.45,0.0,1.6,24.76,7.5194,-999.0
20000720,23.03,31.81,13.81,0.0,1.73,24.11,7.6397,-999.0
20000721,22.57,30.46,15.46,0.44,1.95,31.27,6.5849,-999.0
20000722,22.52,30.78,15.06,0.23,3.34,25.76,7.7395,-999.0
20000723,22.07,30.77,13.75,0.09,3.93,23.11,7.9322,-999.0
20000724,21.87,30.57,13.65,0.06,3.82,22.63,8.1631,-999.0
20000725,20.94,29.64,12.79,1.6,3.76,26.11,7.8562,-999.0
20000726,20.97,29.84,12.59,0.32,3.54,20.74,8.1826,-999.0
20000727,21.3,30.64,12.29,0.0,3.22,17.93,8.1914,-999.0
20000728,22.37,32.58,12.46,0.0,2.45,16.45,8.483,-999.0
20000729,23.15,33.38,12.81,0.0,1.93,14.69,8.1418,-999.0
20000730,23.68,33.75,14.12,0.0,3.14,14.98,8.3102,-999.0
20000731,23.61,33.14,14.42,0.0,4.34,15.63,8.2106,-999.0
20000801,23.43,32.45,14.79,0.04,3.96,16.19,8.16,-999.0
20000802,22.6,31.9,13.2,0.0,2.22,18.07,8.2332,-999.0
20000803,23.26,32.77,13.68,0.0,1.51,23.08,8.2133,-999.0
20000804,23.6,32.0,15.94,0.0,1.1,37.58,8.0803,-999.0
20000805,24.42,34.12,15.2,0.0,3.47,19.13,8.2171,-999.0
20000806,23.54,32.73,15.58,0.0,4.03,16.07,8.0594,-999.0
20000807,23.6,33.15,14.09,0.0,3.14,15.43,7.8929,-999.0
20000808,23.29,32.32,15.4,0.0,4.89,18.75,7.9159,-999.0
20000809,22.0,30.36,14.92,0.14,5.38,27.37,7.6637,-999.0
20000810,21.16,29.28,12.56,6.21,1.83,32.71,7.4964,-999.0
20000811,22.19,31.06,13.74,0.3,1.11,31.07,7.1952,-999.0
20000812,22.4,31.02,14.7,0.32,1.01,30.92,7.2048,-999.0
20000813,22.17,31.65,13.43,2.16,1.83,20.08,7.4038,-999.0
20000814,20.36,30.55,11.88,20.97,2.97,29.32,7.657,-999.0
20000815,20.3,30.65,11.24,0.0,2.36,22.71,7.8146,-999.0
20000816,21.11,31.69,12.1,0.0,1.91,23.17,7.471,-999.0
20000817,19.11,27.77,11.58,0.0,5.67,27.87,7.8238,-999.0
20000818,18.07,27.07,11.27,0.0,4.21,31.62,7.6718,-999.0
20000819,18.54,29.38,8.76,0.0,2.03,26.49,7.6577,-999.0
20000820,18.96,29.53,9.55,0.0,2.62,24.04,7.4405,-999.0
20000821,17.93,27.17,9.68,0.0,4.51,24.35,7.3764,-999.0
20000822,18.37,28.13,8.91,0.3,2.55,25.68,7.3776,-999.0
20000823,19.11,28.79,10.35,0.0,3.29,24.96,7.4729,-999.0
20000824,20.64,29.67,10.27,0.0,1.54,23.25,7.2281,-999.0
20000825,22.15,30.43,12.81,0.0,1.29,25.2,6.5266,-999.0
20000826,22.54,31.78,13.75,0.0,1.77,24.41,7.0138,-999.0
20000827,21.96,32.01,13.45,0.0,2.96,19.4,7.3262,-999.0
20000828,22.24,33.63,12.19,0.0,2.84,16.67,7.3447,-999.0
20000829,22.62,33.74,12.77,0.0,1.79,16.42,7.2084,-999.0
20000830,22.1,32.58,13.51,0.0,2.74,16.37,7.1302,-999.0
20000831,20.95,30.83,12.93,0.0,2.92,18.86,7.0003,-999.0
20000901,19.83,28.78,10.68,4.24,1.31,26.96,7.3646,-999.0
20000902,21.36,30.84,12.69,0.0,1.02,26.49,7.2948,-999.0
20000903,21.21,30.29,11.76,0.0,1.08,23.39,6.3569,-999.0
20000904,21.34,30.6,12.35,0.0,1.24,20.75,6.0353,-999.0
20000905,20.69,30.92,11.85,0.0,2.16,16.76,6.9989,-999.0
20000906,19.87,29.71,11.3,0.0,3.33,18.32,7.0498,-999.0
20000907,20.08,29.6,11.12,0.02,1.59,20.68,6.3269,-999.0
20000908,20.11,30.36,11.46,0.16,1.82,19.52,6.8453,-999.0
20000909,17.33,27.22,9.08,0.0,4.37,13.94,6.8498,-999.0
20000910,16.52,26.32,8.75,0.0,3.84,15.31,6.9523,-999.0
20000911,16.21,27.19,6.4,0.0,1.74,12.01,6.6864,-999.0
20000912,17.33,27.81,7.33,0.0,1.38,11.29,6.6334,-999.0
20000913,19.42,29.16,9.79,0.0,1.37,18.54,4.5758,-999.0
20000914,19.74,30.25,10.13,0.0,1.98,14.33,6.6494,-999.0
20000915,19.59,30.42,10.87,0.0,2.55,15.69,6.6732,-999.0
20000916,20.98,31.8,11.03,0.0,1.24,11.86,6.6715,-999.0
20000917,20.61,31.81,11.43,0.0,2.09,10.83,6.575,-999.0
20000918,19.42,30.19,10.04,0.0,1.64,10.15,6.2417,-999.0
20000919,19.53,29.68,10.73,3.02,1.33,18.57,5.7706,-999.0
20000920,16.89,24.68,9.9,35.7,1.23,47.55,5.4206,-999.0
20000921,16.01,22.66,10.81,5.47,1.63,57.09,4.5242,-999.0
20000922,16.11,24.06,9.47,0.11,1.01,50.61,4.8799,-999.0
20000923,15.71,24.33,7.88,0.0,1.07,36.05,6.7229,-999.0
20000924,15.24,24.4,7.76,0.0,1.79,34.9,6.4241,-999.0
20000925,14.49,23.15,7.84,0.44,1.81,39.22,4.5482,-999.0
20000926,12.22,20.22,5.94,0.01,2.67,44.05,6.5638,-999.0
20000927,13.39,22.41,5.17,0.0,1.21,36.77,6.0449,-999.0
20000928,14.15,24.11,5.69,0.0,1.7,31.61,6.5366,-999.0
20000929,13.86,24.08,5.96,0.0,4.23,27.53,6.4416,-999.0
20000930,14.11,23.91,7.39,0.0,3.95,33.69,6.3444,-999.0
20001001,15.24,25.54,7.63,0.0,1.59,36.39,4.037,-999.0
20001002,15.59,23.8,8.59,0.0,0.94,35.11,5.7991,-999.0
20001003,16.31,24.77,9.0,0.0,1.45,35.75,6.0823,-999.0
20001004,16.69,25.36,9.12,0.02,1.49,36.56,5.6119,-999.0
20001005,15.88,23.59,10.69,13.23,1.83,49.83,3.6535,-999.0
20001006,14.79,23.19,7.72,0.26,2.02,52.22,4.577,-999.0
20001007,13.25,21.97,5.77,0.01,1.19,44.27,5.0218,-999.0
20001008,11.85,21.87,4.18,0.08,1.52,41.37,5.5812,-999.0
20001009,11.95,21.39,3.2,0.0,1.3,35.05,5.6928,-999.0
20001010,12.65,21.74,5.21,0.01,1.56,36.89,5.2013,-999.0
20001011,12.21,20.55,4.12,0.09,0.77,34.34,5.4007,-999.0
20001012,11.79,20.45,3.4,0.0,1.09,32.22,5.4787,-999.0
20001013,11.32,20.59,4.27,0.0,2.42,36.02,5.6088,-999.0
20001014,12.03,21.49,3.09,0.0,1.44,38.57,5.5726,-999.0
20001015,14.02,23.42,5.14,0.0,1.32,32.45,5.4797,-999.0
20001016,14.19,24.21,7.91,0.15,1.88,36.44,5.0107,-999.0
20001017,14.58,24.35,5.96,0.21,1.36,38.53,5.3964,-999.0
20001018,15.83,24.81,8.09,0.0,1.29,33.42,5.3426,-999.0
20001019,12.67,21.43,6.4,0.02,2.79,39.89,5.178,-999.0
20001020,12.37,23.1,4.22,0.01,2.2,33.9,5.1898,-999.0
20001021,11.31,21.47,4.11,0.0,3.32,31.51,5.1298,-999.0
20001022,10.47,20.23,3.89,0.0,3.31,39.76,5.0897,-999.0
20001023,10.11,19.62,2.11,0.0,2.31,36.94,5.0438,-999.0
20001024,11.15,21.32,3.16,0.0,1.07,28.21,4.979,-999.0
20001025,10.19,20.64,2.96,0.0,2.51,34.03,4.9409,-999.0
20001026,10.35,21.37,2.65,0.0,3.33,27.84,4.9198,-999.0
20001027,12.89,23.94,3.32,0.0,1.79,18.67,4.8521,-999.0
20001028,14.38,25.12,5.19,0.0,1.21,16.74,4.8348,-999.0
20001029,14.11,25.52,4.84,0.0,1.43,20.31,4.7122,-999.0
20001030,11.42,22.45,3.57,0.0,2.76,24.62,4.7851,-999.0
20001031,12.81,23.87,3.65,0.0,1.85,23.42,4.4059,-999.0
20001101,12.14,20.79,6.18,0.0,1.14,24.25,4.4306,-999.0
20001102,11.01,20.14,3.93,0.0,1.16,30.93,4.3013,-999.0
20001103,12.26,20.46,4.82,0.0,0.93,28.27,4.1402,-999.0
20001104,12.2,19.76,5.57,0.0,0.92,29.12,4.2041,-999.0
20001105,9.55,18.73,2.47,0.0,2.09,39.44,4.1448,-999.0
20001106,9.88,18.36,4.13,0.37,1.33,42.6,3.805,-999.0
20001107,9.17,14.72,5.1,2.94,2.78,43.87,1.2067,-999.0
20001108,6.2,13.02,1.15,4.66,1.17,63.58,2.6774,-999.0
20001109,5.9,14.0,-1.22,0.0,1.07,47.45,3.7044,-999.0
20001110,6.84,13.97,1.71,0.0,1.4,41.1,1.9243,-999.0
20001111,7.1,16.14,1.09,0.04,1.62,56.78,4.0022,-999.0
20001112,4.42,13.07,-2.66,0.18,2.19,45.48,3.649,-999.0
20001113,1.88,11.34,-4.7,0.03,2.64,31.53,4.0716,-999.0
20001114,5.72,15.06,-1.98,0.0,1.22,23.56,4.0462,-999.0
20001115,7.3,16.46,1.13,0.0,1.29,28.74,2.3676,-999.0
20001116,7.14,15.54,2.15,0.0,1.26,27.62,2.5812,-999.0
20001117,0.42,6.92,-4.98,0.0,4.77,41.04,3.2578,-999.0
20001118,1.1,11.5,-4.69,0.0,4.42,27.7,3.9163,-999.0
20001119,4.86,16.15,-2.58,0.0,1.52,20.15,3.6989,-999.0
20001120,4.48,13.35,-0.7,0.0,2.07,26.24,3.8342,-999.0
20001121,5.55,13.13,0.67,0.0,1.84,35.91,2.3986,-999.0
20001122,4.52,11.2,-0.14,0.0,1.44,41.68,2.6743,-999.0
20001123,4.21,9.97,0.1,0.1,1.33,57.93,1.2492,-999.0
20001124,4.3,12.02,-1.08,0.0,1.26,49.51,3.4433,-999.0
20001125,2.4,10.87,-2.33,0.0,2.17,47.97,3.6086,-999.0
20001126,2.85,10.62,-3.12,0.0,1.11,35.1,3.6098,-999.0
20001127,2.66,9.92,-2.33,0.0,1.41,38.03,3.1702,-999.0
20001128,2.28,10.98,-3.99,0.0,1.23,33.25,3.612,-999.0
20001129,1.25,8.69,-3.58,0.0,2.41,34.93,3.594,-999.0
20001130,-0.63,7.54,-4.4,0.0,3.99,32.57,3.6461,-999.0
20001201,3.41,12.26,-3.9,0.0,1.58,18.64,3.6422,-999.0
20001202,5.02,12.41,0.4,0.01,1.38,39.44,3.1632,-999.0
20001203,4.8,11.66,0.78,0.02,0.74,35.82,3.4805,-999.0
20001204,3.8,11.41,-1.48,0.0,1.67,41.96,3.264,-999.0
20001205,1.18,9.93,-3.35,0.0,2.77,44.18,3.4793,-999.0
20001206,2.41,10.54,-3.55,0.0,1.22,25.22,3.4483,-999.0
20001207,0.34,2.64,-2.86,0.0,0.91,64.95,0.6372,-999.0
20001208,2.42,9.67,-2.46,0.0,1.15,51.77,2.3818,-999.0
20001209,1.61,9.93,-2.85,0.0,2.23,37.28,2.9671,-999.0
20001210,-0.07,7.0,-4.06,0.05,3.19,43.66,3.2717,-999.0
20001211,2.43,11.77,-4.59,0.0,1.44,20.03,3.3713,-999.0
20001212,5.01,13.14,1.31,0.0,1.21,27.88,2.28,-999.0
20001213,4.13,10.13,0.34,0.0,0.92,47.42,2.5214,-999.0
20001214,3.61,10.67,-1.8,0.0,1.09,42.21,3.2906,-999.0
20001215,3.96,10.26,1.0,0.0,1.09,42.58,1.1628,-999.0
20001216,0.62,3.32,-1.45,3.46,1.97,89.24,0.6744,-999.0
20001217,-0.19,6.49,-5.09,7.82,1.29,71.08,2.0522,-999.0
20001218,-0.91,7.16,-5.56,0.55,2.34,47.85,3.0602,-999.0
20001219,0.9,9.91,-5.07,0.0,1.81,26.37,3.1174,-999.0
20001220,3.27,11.54,-3.18,0.0,1.45,26.44,3.2578,-999.0
20001221,4.3,11.52,-0.2,0.0,1.01,26.67,3.0053,-999.0
20001222,6.12,13.29,0.58,0.0,1.06,27.04,2.9592,-999.0
20001223,6.11,14.66,0.8,0.02,1.12,38.28,1.6306,-999.0
20001224,4.94,11.7,0.2,0.01,1.15,38.4,3.0912,-999.0
20001225,5.01,12.45,-0.34,0.01,1.07,38.34,3.365,-999.0
20001226,4.87,12.4,-0.74,0.0,1.24,47.28,2.8289,-999.0
20001227,3.03,8.96,-0.63,0.31,1.65,62.92,1.4551,-999.0
