date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
2000-01-31,19.35,28.21,12.42,0.0,3.29,22.85,3.6343,-999.0
2000-02-01,16.14,25.84,8.55,0.0,2.01,17.5,4.4621,-999.0
2000-02-02,16.55,26.77,7.79,0.0,2.28,20.71,4.9738,-999.0
2000-02-03,15.78,24.82,8.11,0.0,2.82,32.66,4.9282,-999.0
2000-02-04,14.46,19.98,9.9,0.08,2.45,39.8,3.8767,-999.0
2000-02-05,13.84,22.69,6.98,0.0,1.32,51.69,5.0974,-999.0
2000-02-06,15.23,24.88,6.87,0.0,2.02,34.26,5.0172,-999.0
2000-02-07,16.17,25.06,7.62,0.0,1.35,32.42,5.0131,-999.0
2000-02-08,17.43,26.35,9.46,0.0,2.08,29.01,4.7978,-999.0
2000-02-09,19.22,25.83,14.73,0.0,2.21,44.17,4.9214,-999.0
2000-02-10,16.17,23.59,9.74,0.0,2.68,26.24,5.1235,-999.0
2000-02-11,14.38,25.14,5.16,0.1,2.39,13.14,5.029,-999.0
2000-02-12,13.91,23.7,6.57,0.0,2.83,16.63,5.0249,-999.0
2000-02-13,14.72,23.64,4.96,0.0,1.42,25.83,4.9855,-999.0
2000-02-14,16.94,26.05,9.83,0.0,0.79,15.21,4.9814,-999.0
2000-02-15,17.77,27.9,9.71,0.0,1.84,12.99,5.2075,-999.0
2000-02-16,18.0,27.67,9.7,0.0,2.65,15.13,5.2214,-999.0
2000-02-17,17.68,28.04,8.19,0.0,1.85,15.67,5.0047,-999.0
2000-02-18,18.03,27.75,10.55,0.0,1.87,14.49,5.1595,-999.0
2000-02-19,17.97,28.51,8.08,0.0,1.55,17.83,3.8902,-999.0
2000-02-20,18.48,27.55,11.09,0.0,1.73,17.65,5.4391,-999.0
2000-02-21,16.4,26.18,7.39,0.0,1.89,21.89,5.4713,-999.0
2000-02-22,17.24,27.16,8.04,0.0,1.47,19.27,5.5118,-999.0
2000-02-23,19.63,28.73,11.57,0.0,1.1,14.79,5.6933,-999.0
2000-02-24,20.37,29.31,11.14,0.0,1.15,13.45,5.7746,-999.0
2000-02-25,19.99,29.5,9.76,0.0,1.96,12.07,5.52,-999.0
2000-02-26,19.96,31.71,8.94,0.0,1.64,10.43,5.5346,-999.0
2000-02-27,22.96,34.37,12.6,0.0,1.18,31.86,5.6472,-999.0
2000-02-28,25.6,35.77,16.0,0.0,1.39,26.56,5.9724,-999.0
2000-02-29,27.04,37.43,17.85,0.0,1.96,26.12,6.2561,-999.0
2000-03-01,25.89,33.82,17.98,0.0,1.81,26.09,5.8363,-999.0
2000-03-02,23.16,32.0,15.19,0.0,2.53,14.88,5.3875,-999.0
2000-03-03,23.31,32.72,15.86,0.0,1.55,18.22,5.3405,-999.0
2000-03-04,20.26,27.77,14.45,0.0,3.54,12.88,5.4912,-999.0
2000-03-05,18.13,28.1,9.4,0.0,2.52,13.44,5.7862,-999.0
2000-03-06,18.49,28.61,8.86,0.0,1.61,15.52,5.6208,-999.0
2000-03-07,20.55,29.86,12.16,0.0,2.05,11.21,5.6808,-999.0
2000-03-08,20.36,31.44,9.55,0.0,1.46,9.61,5.8447,-999.0
2000-03-09,22.61,34.82,11.27,0.0,1.88,10.78,5.803,-999.0
2000-03-10,25.52,37.07,14.15,0.0,2.87,32.32,5.9369,-999.0
2000-03-11,23.18,31.98,13.63,0.0,2.62,4.87,5.9942,-999.0
2000-03-12,21.24,32.38,11.01,0.0,2.36,3.97,5.975,-999.0
2000-03-13,21.7,33.17,10.03,0.0,1.52,7.66,6.3564,-999.0
2000-03-14,22.89,33.77,13.98,0.0,1.61,9.74,6.1968,-999.0
2000-03-15,24.65,35.18,15.78,0.0,2.17,11.66,6.3466,-999.0
2000-03-16,25.6,35.29,15.94,0.0,2.4,28.7,6.3475,-999.0
2000-03-17,23.47,33.72,14.66,0.0,3.22,6.05,6.1642,-999.0
2000-03-18,22.45,33.08,11.49,0.0,2.35,4.51,6.167,-999.0
2000-03-19,24.53,35.65,15.36,0.0,1.16,3.65,6.3449,-999.0
2000-03-20,26.72,36.49,19.03,0.0,1.96,13.44,6.0115,-999.0
2000-03-21,24.31,33.11,15.83,0.0,2.31,19.9,5.8783,-999.0
2000-03-22,24.66,33.07,15.41,0.06,1.54,19.13,6.8815,-999.0
2000-03-23,25.46,34.9,16.23,0.01,1.13,13.84,6.3967,-999.0
2000-03-24,26.62,36.68,18.36,0.0,2.5,14.57,6.6139,-999.0
2000-03-25,27.29,37.78,18.46,0.0,1.63,12.63,6.7978,-999.0
2000-03-26,28.66,39.28,19.09,0.0,1.91,13.23,6.9571,-999.0
2000-03-27,29.78,40.25,20.57,0.0,1.89,12.35,6.7939,-999.0
2000-03-28,29.67,38.44,21.19,0.0,1.48,8.76,6.8508,-999.0
2000-03-29,29.57,38.62,21.65,0.0,1.42,8.23,6.4231,-999.0
2000-03-30,30.1,38.64,21.3,0.0,1.58,12.64,6.4224,-999.0
2000-03-31,30.33,37.7,22.43,0.0,1.56,16.51,7.1626,-999.0
2000-04-01,29.15,37.88,21.69,0.0,2.38,13.89,7.4244,-999.0
2000-04-02,29.25,39.28,18.51,0.0,1.88,6.53,7.1213,-999.0
2000-04-03,30.06,39.3,20.41,0.0,2.59,10.15,7.0282,-999.0
2000-04-04,29.75,39.08,20.31,0.0,2.77,6.97,6.9667,-999.0
2000-04-05,27.6,39.02,16.55,0.0,2.55,4.1,7.1443,-999.0
2000-04-06,31.11,40.94,22.62,0.0,2.31,5.41,7.1338,-999.0
2000-04-07,30.79,40.12,21.08,0.0,2.17,16.57,7.2199,-999.0
2000-04-08,30.62,40.5,21.36,0.0,2.28,20.16,7.1779,-999.0
2000-04-09,32.74,42.62,23.35,0.0,1.88,9.18,7.1592,-999.0
2000-04-10,33.13,44.69,21.53,0.0,1.86,8.87,7.1762,-999.0
2000-04-11,34.58,45.99,24.76,0.0,1.39,9.26,7.5091,-999.0
2000-04-12,35.0,45.53,25.01,0.0,2.94,22.22,7.3063,-999.0
2000-04-13,34.89,45.66,25.09,0.0,2.65,26.36,7.4858,-999.0
2000-04-14,34.15,43.47,26.3,0.0,3.27,6.5,6.941,-999.0
2000-04-15,32.61,43.21,21.05,0.0,1.71,5.19,7.2576,-999.0
2000-04-16,33.61,44.41,22.88,0.0,1.6,6.86,7.3522,-999.0
2000-04-17,34.5,45.06,25.51,0.0,1.59,13.1,7.553,-999.0
2000-04-18,35.9,46.66,25.39,0.0,2.08,17.61,6.5542,-999.0
2000-04-19,35.32,46.24,25.44,0.0,2.17,25.03,7.3202,-999.0
2000-04-20,34.81,45.36,25.88,0.0,2.69,27.09,6.7526,-999.0
2000-04-21,34.53,43.8,25.1,0.0,2.58,33.81,7.758,-999.0
2000-04-22,36.85,46.16,26.77,0.0,2.44,22.23,7.2732,-999.0
2000-04-23,36.71,46.33,26.48,0.08,2.53,25.91,7.428,-999.0
2000-04-24,37.11,47.41,25.89,0.0,2.29,29.34,7.1314,-999.0
2000-04-25,37.51,47.58,27.29,0.0,2.9,18.22,7.2509,-999.0
2000-04-26,37.87,47.27,28.22,0.0,2.48,9.89,7.3334,-999.0
2000-04-27,36.65,45.72,26.9,0.0,2.4,10.89,7.261,-999.0
2000-04-28,35.97,45.59,26.56,0.0,4.33,8.57,7.5653,-999.0
2000-04-29,34.7,44.16,24.78,0.0,2.8,7.69,7.4623,-999.0
2000-04-30,35.85,45.91,24.63,0.0,2.67,10.24,7.5022,-999.0
2000-05-01,37.83,48.14,27.11,0.0,2.59,21.65,6.1214,-999.0
2000-05-02,38.13,48.8,27.2,0.0,2.48,25.79,7.1971,-999.0
2000-05-03,38.39,48.73,29.87,0.0,4.98,23.54,6.6235,-999.0
2000-05-04,35.38,43.53,27.24,0.0,3.82,37.49,6.6425,-999.0
2000-05-05,36.35,44.05,28.7,0.0,2.35,32.48,7.3668,-999.0
2000-05-06,39.64,47.93,31.28,0.0,2.67,19.78,7.0577,-999.0
2000-05-07,38.08,47.39,28.57,0.02,2.11,18.75,6.053,-999.0
2000-05-08,37.38,47.54,27.31,0.0,2.03,22.74,7.2886,-999.0
2000-05-09,39.11,47.58,30.96,0.0,1.67,19.36,7.5228,-999.0
2000-05-10,38.6,46.49,30.27,0.0,3.28,28.25,7.4753,-999.0
2000-05-11,37.16,44.6,29.5,0.0,4.47,34.07,7.351,-999.0
2000-05-12,35.77,43.0,28.45,0.0,5.33,37.95,7.0426,-999.0
2000-05-13,35.62,43.49,28.0,0.0,5.58,41.49,7.409,-999.0
2000-05-14,35.77,43.28,28.24,0.0,5.27,41.43,6.7248,-999.0
2000-05-15,36.4,44.65,28.35,0.0,6.18,34.28,7.2374,-999.0
2000-05-16,36.6,44.4,28.59,0.0,5.34,31.46,7.7002,-999.0
2000-05-17,36.21,44.08,28.09,0.0,4.96,38.02,7.1278,-999.0
2000-05-18,37.17,45.58,28.58,0.0,4.56,36.49,7.1282,-999.0
2000-05-19,38.17,47.55,28.6,0.0,2.96,34.19,7.1383,-999.0
2000-05-20,39.15,47.76,30.4,0.0,3.77,31.4,7.643,-999.0
2000-05-21,38.12,47.04,29.01,0.0,5.22,36.7,7.7652,-999.0
2000-05-22,37.58,47.38,28.67,0.0,6.64,40.64,8.2284,-999.0
2000-05-23,38.25,49.41,28.14,0.0,3.99,36.96,7.993,-999.0
2000-05-24,38.52,49.3,28.06,0.0,2.97,29.27,8.1245,-999.0
2000-05-25,38.6,49.76,27.74,0.0,3.72,30.49,7.6685,-999.0
2000-05-26,38.68,49.81,26.95,0.0,2.8,24.06,7.6812,-999.0
2000-05-27,37.96,49.18,27.43,0.0,4.2,36.15,8.4257,-999.0
2000-05-28,36.48,45.06,27.89,0.0,4.99,41.95,7.8386,-999.0
2000-05-29,36.94,45.08,28.65,0.0,5.27,39.84,8.4403,-999.0
2000-05-30,36.83,45.5,28.51,0.0,6.03,40.38,7.675,-999.0
2000-05-31,37.63,48.03,27.99,0.0,5.93,38.88,7.585,-999.0
2000-06-01,38.2,48.59,28.34,0.0,3.84,35.47,7.5403,-999.0
2000-06-02,38.27,48.07,29.21,0.0,4.99,39.65,7.8324,-999.0
2000-06-03,37.88,46.86,29.36,0.0,3.99,39.49,7.5137,-999.0
2000-06-04,37.82,46.24,28.52,0.0,1.64,9.51,6.4879,-999.0
2000-06-05,36.09,44.72,25.21,0.0,2.43,30.23,6.5414,-999.0
2000-06-06,39.77,46.88,32.93,0.0,1.74,17.21,7.4842,-999.0
2000-06-07,38.77,46.49,30.96,0.0,1.47,9.42,7.4424,-999.0
2000-06-08,39.95,48.4,30.61,0.0,1.96,11.7,8.0134,-999.0
2000-06-09,37.85,47.66,27.3,0.0,1.76,5.36,7.3594,-999.0
2000-06-10,36.76,45.62,27.88,0.0,2.28,32.62,7.548,-999.0
2000-06-11,37.77,45.64,28.81,0.0,3.15,33.6,6.7018,-999.0
2000-06-12,38.88,47.27,29.98,0.0,3.24,31.66,7.5504,-999.0
2000-06-13,38.41,46.96,29.84,0.0,4.51,36.58,7.3202,-999.0
2000-06-14,39.45,49.45,29.72,0.0,2.98,28.23,6.673,-999.0
2000-06-15,39.31,48.82,29.86,0.0,3.09,23.47,6.811,-999.0
2000-06-16,38.69,48.11,28.89,0.0,3.45,25.64,6.2105,-999.0
2000-06-17,38.01,46.66,28.65,0.0,2.39,19.46,6.8143,-999.0
2000-06-18,37.42,46.74,27.78,0.0,2.59,6.43,7.1669,-999.0
2000-06-19,36.5,45.76,25.9,0.0,1.88,27.88,6.8791,-999.0
2000-06-20,36.67,45.29,27.45,0.0,2.9,33.7,7.3819,-999.0
2000-06-21,38.13,46.14,29.17,0.0,2.6,28.31,7.1088,-999.0
2000-06-22,37.93,47.45,29.53,0.0,5.95,34.78,7.8235,-999.0
2000-06-23,36.52,46.56,27.65,0.0,5.87,39.75,7.2655,-999.0
2000-06-24,37.35,47.72,27.76,0.0,5.56,37.61,6.6643,-999.0
2000-06-25,38.24,48.84,28.8,0.0,6.68,35.4,6.8455,-999.0
2000-06-26,37.4,47.65,28.34,0.0,6.09,39.05,6.8928,-999.0
2000-06-27,36.46,45.76,28.39,0.0,6.38,43.03,7.369,-999.0
2000-06-28,36.36,44.95,28.32,0.0,6.04,41.47,7.5206,-999.0
2000-06-29,36.64,44.66,28.25,0.0,4.94,39.32,7.2773,-999.0
2000-06-30,37.77,45.12,29.9,0.0,3.91,33.68,7.3411,-999.0
2000-07-01,39.56,46.33,31.51,0.0,3.0,30.89,6.9931,-999.0
2000-07-02,39.8,46.31,33.95,0.0,4.42,33.11,6.0338,-999.0
2000-07-03,37.09,42.9,31.23,0.0,4.61,43.03,6.569,-999.0
2000-07-04,37.16,42.93,31.5,0.0,4.07,41.07,5.8464,-999.0
2000-07-05,38.14,44.23,31.59,0.0,3.49,38.22,7.1189,-999.0
2000-07-06,38.98,45.82,31.52,0.0,4.59,36.49,7.2374,-999.0
2000-07-07,37.94,46.23,29.9,0.0,5.36,38.06,7.1287,-999.0
2000-07-08,37.31,45.44,29.1,0.0,4.8,38.26,7.1594,-999.0
2000-07-09,37.04,45.03,29.31,0.0,5.56,40.67,6.6358,-999.0
2000-07-10,37.02,44.63,28.99,0.0,5.08,39.96,7.1383,-999.0
2000-07-11,37.13,44.77,28.99,0.0,4.93,39.38,5.7797,-999.0
2000-07-12,37.03,44.07,29.71,0.0,3.6,37.68,6.017,-999.0
2000-07-13,39.6,46.2,32.6,0.14,2.96,31.42,6.8892,-999.0
2000-07-14,36.96,41.55,33.33,1.99,3.27,42.27,6.631,-999.0
2000-07-15,36.2,42.26,31.54,4.29,3.07,47.88,6.5057,-999.0
2000-07-16,38.01,45.01,32.12,0.03,4.47,39.52,6.8542,-999.0
2000-07-17,35.62,42.16,28.82,0.0,4.57,42.29,6.2582,-999.0
2000-07-18,36.02,43.9,28.27,0.0,4.29,37.37,5.8601,-999.0
2000-07-19,36.28,44.07,28.38,0.0,3.61,37.94,6.4639,-999.0
2000-07-20,35.96,42.72,28.39,0.0,2.93,38.52,6.6002,-999.0
2000-07-21,35.4,41.2,31.01,0.11,3.76,39.56,6.6655,-999.0
2000-07-22,34.62,39.89,30.6,0.12,3.2,39.38,6.6941,-999.0
2000-07-23,34.59,42.91,27.9,0.0,5.0,38.92,6.8993,-999.0
2000-07-24,35.16,44.76,26.33,0.0,4.05,39.39,5.8759,-999.0
2000-07-25,35.05,44.37,26.31,0.0,4.17,40.9,6.1392,-999.0
2000-07-26,35.06,43.6,26.55,0.0,3.89,39.42,6.4646,-999.0
2000-07-27,35.4,43.74,27.14,0.0,3.63,37.02,6.6677,-999.0
2000-07-28,35.36,42.18,28.07,0.0,3.75,36.98,6.8172,-999.0
2000-07-29,35.31,41.48,29.02,0.0,3.21,36.68,6.8966,-999.0
2000-07-30,36.48,43.28,29.86,0.0,4.48,36.58,7.104,-999.0
2000-07-31,35.38,43.36,27.85,0.0,4.88,42.24,7.1035,-999.0
2000-08-01,34.67,43.03,28.31,0.0,6.34,45.2,6.6886,-999.0
2000-08-02,34.3,42.48,26.72,0.0,4.25,46.8,6.2165,-999.0
2000-08-03,34.62,42.62,27.15,0.0,4.28,44.44,6.7402,-999.0
2000-08-04,34.77,42.86,26.86,0.0,4.42,43.14,5.7518,-999.0
2000-08-05,36.04,44.88,27.66,0.0,3.95,38.2,6.0955,-999.0
2000-08-06,35.9,44.9,27.25,0.0,5.12,40.25,6.5455,-999.0
2000-08-07,34.73,42.86,26.93,0.0,4.86,44.94,6.6874,-999.0
2000-08-08,35.25,43.26,27.58,0.0,4.6,42.8,6.7706,-999.0
2000-08-09,35.46,43.37,27.39,0.0,3.71,41.26,6.8719,-999.0
2000-08-10,35.82,43.06,28.37,0.0,3.4,40.77,6.672,-999.0
2000-08-11,38.01,44.51,30.84,0.13,1.45,31.05,6.7282,-999.0
2000-08-12,39.5,45.93,32.46,0.02,2.4,26.93,4.7858,-999.0
2000-08-13,38.51,43.55,33.65,0.42,2.65,34.03,4.5838,-999.0
2000-08-14,38.16,44.85,32.52,0.0,3.84,36.21,6.8078,-999.0
2000-08-15,36.16,44.21,29.06,0.0,4.67,41.96,6.8626,-999.0
2000-08-16,35.39,44.02,27.71,0.0,3.96,42.99,6.9106,-999.0
2000-08-17,35.69,45.16,27.24,0.0,3.21,38.09,6.8635,-999.0
2000-08-18,34.61,43.24,26.02,0.0,3.33,41.02,6.4284,-999.0
2000-08-19,35.67,42.8,28.31,0.0,2.9,40.16,6.6749,-999.0
2000-08-20,38.25,45.29,30.7,0.0,1.95,29.82,6.6245,-999.0
2000-08-21,39.02,46.51,31.43,0.0,3.32,30.59,6.487,-999.0
2000-08-22,36.58,44.56,28.91,0.0,3.16,34.71,6.0667,-999.0
2000-08-23,38.11,45.4,30.96,0.0,1.62,27.0,6.5666,-999.0
2000-08-24,39.37,46.84,31.98,0.0,1.61,24.51,6.5623,-999.0
2000-08-25,39.44,46.64,32.15,0.0,2.12,22.8,6.7349,-999.0
2000-08-26,39.23,45.78,32.14,0.15,2.98,27.52,6.757,-999.0
2000-08-27,38.0,43.42,32.37,0.88,3.01,39.73,6.6398,-999.0
2000-08-28,37.68,44.54,31.57,0.02,4.14,40.36,6.7178,-999.0
2000-08-29,36.23,44.59,28.72,0.0,4.89,44.88,6.1351,-999.0
2000-08-30,35.91,45.53,28.37,0.0,4.15,42.47,6.4973,-999.0
2000-08-31,35.83,46.41,27.12,0.0,4.19,40.53,6.2482,-999.0
2000-09-01,34.52,43.11,26.58,0.0,3.54,42.92,6.8333,-999.0
2000-09-02,35.18,43.59,27.12,0.0,3.18,42.33,6.7481,-999.0
2000-09-03,36.48,44.87,28.42,0.0,3.62,38.14,6.7198,-999.0
2000-09-04,35.08,43.18,27.05,0.0,3.16,40.02,6.7555,-999.0
2000-09-05,35.7,43.89,28.17,0.0,3.67,38.33,6.6406,-999.0
2000-09-06,34.76,43.31,26.5,0.0,3.82,40.84,6.5765,-999.0
2000-09-07,34.27,42.54,26.59,0.0,4.32,42.56,6.4927,-999.0
2000-09-08,33.77,42.07,25.8,0.0,4.04,45.25,6.407,-999.0
2000-09-09,33.4,43.3,25.36,0.0,3.28,41.6,6.3516,-999.0
2000-09-10,33.41,43.28,24.75,0.0,2.77,41.49,6.2851,-999.0
2000-09-11,32.67,41.14,24.65,0.0,3.92,42.4,6.2534,-999.0
2000-09-12,32.52,41.21,24.79,0.0,3.46,38.68,6.4692,-999.0
2000-09-13,32.8,40.89,25.4,0.0,3.11,36.98,6.2551,-999.0
2000-09-14,33.62,42.47,25.41,0.0,3.04,32.69,6.1337,-999.0
2000-09-15,32.92,41.7,24.65,0.0,3.86,33.52,6.131,-999.0
2000-09-16,32.59,41.56,24.23,0.0,3.6,36.9,6.2054,-999.0
2000-09-17,31.87,40.39,24.04,0.0,3.28,40.34,6.1315,-999.0
2000-09-18,31.79,40.03,24.43,0.0,3.36,45.29,6.1942,-999.0
2000-09-19,31.89,39.29,24.98,0.0,3.19,47.51,6.1524,-999.0
2000-09-20,32.56,39.24,26.27,0.0,2.94,40.43,6.1339,-999.0
2000-09-21,33.11,40.21,26.27,0.0,2.09,34.01,6.1133,-999.0
2000-09-22,33.78,41.69,25.96,0.0,1.57,26.07,5.9143,-999.0
2000-09-23,34.09,42.23,26.39,0.0,1.51,26.72,6.1051,-999.0
2000-09-24,35.09,43.47,27.35,0.0,1.76,23.36,6.1738,-999.0
2000-09-25,35.95,44.69,27.25,0.0,2.14,19.05,6.0456,-999.0
2000-09-26,34.6,43.38,26.71,0.0,2.22,13.92,5.111,-999.0
2000-09-27,32.77,41.25,25.46,0.0,2.0,17.13,6.0396,-999.0
2000-09-28,33.47,42.29,24.15,0.0,1.22,16.58,6.0422,-999.0
2000-09-29,33.31,42.34,22.7,0.0,1.12,9.72,6.0168,-999.0
2000-09-30,33.75,42.93,24.77,0.0,1.03,9.83,5.9141,-999.0
2000-10-01,32.89,43.08,23.67,0.0,2.04,20.65,6.0528,-999.0
2000-10-02,33.01,42.24,24.57,0.0,1.74,23.83,5.8294,-999.0
2000-10-03,33.45,43.22,24.51,0.0,1.21,16.49,5.8975,-999.0
2000-10-04,32.76,40.51,26.67,0.0,1.6,14.49,5.8934,-999.0
2000-10-05,32.87,41.59,24.37,0.0,2.22,30.4,5.7559,-999.0
2000-10-06,32.28,38.83,26.83,0.0,2.28,30.9,5.7293,-999.0
2000-10-07,33.22,41.46,25.12,0.0,2.11,31.78,5.7079,-999.0
2000-10-08,33.5,41.07,26.41,0.0,2.11,16.57,5.6412,-999.0
2000-10-09,32.47,41.16,24.14,0.0,1.87,9.9,5.7235,-999.0
2000-10-10,30.88,40.59,21.04,0.81,1.91,10.14,5.6813,-999.0
2000-10-11,29.48,40.34,19.25,0.0,1.82,6.9,5.682,-999.0
2000-10-12,29.11,39.38,18.27,0.0,1.89,9.12,5.6026,-999.0
2000-10-13,30.07,39.66,20.46,0.0,1.44,11.57,5.6138,-999.0
2000-10-14,29.53,39.8,19.0,0.0,1.69,10.23,5.359,-999.0
2000-10-15,30.06,40.84,20.63,0.0,1.46,9.53,5.3148,-999.0
2000-10-16,30.12,41.03,20.87,0.0,1.57,10.04,5.3719,-999.0
2000-10-17,30.67,42.41,21.67,0.0,1.52,10.49,5.2999,-999.0
2000-10-18,30.82,41.96,22.22,0.0,1.5,12.57,5.2776,-999.0
2000-10-19,31.5,42.64,21.85,0.0,1.24,20.36,5.2546,-999.0
2000-10-20,31.07,41.62,21.05,0.0,2.16,9.95,5.1511,-999.0
2000-10-21,30.02,41.44,19.93,0.0,1.72,9.23,5.2999,-999.0
2000-10-22,29.46,40.5,20.13,0.0,1.16,13.21,5.2375,-999.0
2000-10-23,29.0,39.9,18.9,0.0,1.23,10.11,5.1696,-999.0
2000-10-24,28.72,39.34,18.72,0.0,1.3,10.66,5.1718,-999.0
2000-10-25,29.82,39.16,20.25,0.0,1.04,15.3,5.2099,-999.0
2000-10-26,29.02,38.89,19.33,0.0,1.36,9.88,4.9553,-999.0
2000-10-27,29.09,39.07,21.3,0.0,1.25,9.63,4.9829,-999.0
2000-10-28,28.71,39.53,19.26,0.0,1.42,12.88,4.9349,-999.0
2000-10-29,28.42,39.3,20.29,0.0,1.62,14.29,4.9423,-999.0
2000-10-30,27.82,38.12,19.21,0.0,1.45,20.3,4.9342,-999.0
2000-10-31,27.18,37.29,19.53,0.0,1.46,18.44,4.9387,-999.0
2000-11-01,26.44,36.04,18.58,0.0,1.96,25.16,5.0299,-999.0
2000-11-02,26.74,35.44,18.96,0.0,1.3,30.95,4.7431,-999.0
2000-11-03,27.35,35.64,20.63,0.0,0.87,18.73,4.8456,-999.0
2000-11-04,26.11,35.92,18.0,0.0,1.61,16.96,4.8269,-999.0
2000-11-05,26.36,36.69,17.86,0.0,2.08,19.66,4.7942,-999.0
2000-11-06,26.72,36.88,18.71,0.0,1.41,32.43,4.536,-999.0
2000-11-07,26.3,35.16,18.63,0.0,2.64,43.54,4.5941,-999.0
2000-11-08,26.17,33.9,20.5,0.0,2.91,35.95,4.169,-999.0
2000-11-09,25.24,34.0,17.34,0.0,2.32,16.69,4.2223,-999.0
2000-11-10,25.64,33.93,18.24,0.0,1.5,17.73,4.1758,-999.0
2000-11-11,26.07,35.09,19.06,0.0,1.59,21.83,4.2473,-999.0
2000-11-12,24.61,32.61,18.81,0.0,3.36,17.56,4.1676,-999.0
2000-11-13,22.05,31.94,13.73,0.0,2.99,6.53,3.9257,-999.0
2000-11-14,21.67,31.31,10.97,0.0,1.5,8.52,4.0668,-999.0
2000-11-15,23.28,31.98,16.05,0.0,0.89,6.67,3.9377,-999.0
2000-11-16,24.0,32.86,16.31,0.0,1.15,7.8,4.013,-999.0
2000-11-17,23.06,32.35,14.33,0.0,2.35,15.59,4.0771,-999.0
2000-11-18,20.63,28.53,14.67,0.0,3.39,6.89,3.7094,-999.0
2000-11-19,21.73,31.45,12.07,0.0,1.54,6.72,3.7546,-999.0
2000-11-20,22.19,32.22,16.43,0.0,1.39,10.72,3.8786,-999.0
2000-11-21,22.26,31.85,13.37,0.0,1.25,17.3,3.9194,-999.0
2000-11-22,21.68,29.96,14.06,0.0,1.68,21.97,3.3454,-999.0
2000-11-23,21.62,29.88,13.82,0.0,1.54,17.74,2.3849,-999.0
2000-11-24,21.88,30.65,14.44,0.0,1.28,26.58,4.1782,-999.0
2000-11-25,23.19,30.15,16.06,0.0,1.05,24.03,4.116,-999.0
2000-11-26,22.71,30.52,16.51,0.0,1.23,22.83,3.9074,-999.0
2000-11-27,19.63,29.08,12.9,0.0,2.96,14.27,4.0327,-999.0
2000-11-28,18.95,28.34,10.03,0.0,2.14,18.78,4.0783,-999.0
2000-11-29,20.12,27.77,13.8,0.0,1.02,19.0,4.0037,-999.0
2000-11-30,17.46,27.06,9.25,0.0,2.42,15.23,3.7368,-999.0
2000-12-01,18.88,29.29,10.72,0.0,1.09,13.12,3.6151,-999.0
2000-12-02,19.14,28.73,13.02,0.0,1.29,10.42,3.7735,-999.0
2000-12-03,20.09,30.01,13.45,0.0,1.28,8.58,3.8746,-999.0
2000-12-04,21.86,31.31,15.56,0.0,0.98,10.12,3.8102,-999.0
