date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
2000-02-26,13.04,22.22,3.72,0.0,1.6,30.25,5.3916,-999.0
2000-02-27,13.17,22.47,5.88,0.0,1.89,35.32,4.5084,-999.0
2000-02-28,14.89,25.02,6.73,0.01,1.86,39.12,5.1886,-999.0
2000-02-29,16.96,24.45,11.78,0.0,1.45,40.91,3.8047,-999.0
2000-03-01,15.64,23.24,9.44,0.0,1.48,49.79,3.8174,-999.0
2000-03-02,14.67,22.66,8.59,0.0,1.51,45.75,5.1718,-999.0
2000-03-03,15.23,23.38,6.32,0.0,1.54,34.92,5.1406,-999.0
2000-03-04,13.36,20.3,7.37,0.0,2.49,44.29,0.9055,-999.0
2000-03-05,12.26,20.81,4.89,0.0,1.32,46.74,5.9729,-999.0
2000-03-06,14.41,22.77,7.3,0.0,1.44,33.6,4.9872,-999.0
2000-03-07,13.93,23.07,6.37,0.25,1.49,39.66,5.8603,-999.0
2000-03-08,14.41,24.33,6.44,0.0,2.3,36.43,6.0127,-999.0
2000-03-09,16.33,26.35,7.8,0.0,1.97,30.11,6.0254,-999.0
2000-03-10,16.98,26.74,7.8,0.0,1.8,30.92,5.6148,-999.0
2000-03-11,17.3,25.42,10.27,0.0,1.66,40.93,4.6061,-999.0
2000-03-12,16.93,25.88,9.52,0.0,1.77,38.28,5.6364,-999.0
2000-03-13,17.67,25.7,9.22,0.0,0.88,31.0,5.3268,-999.0
2000-03-14,16.78,26.05,8.48,0.0,1.53,34.68,5.7576,-999.0
2000-03-15,17.62,26.51,8.18,0.0,2.11,30.78,6.1366,-999.0
2000-03-16,17.62,26.47,10.38,0.27,2.01,31.41,3.923,-999.0
2000-03-17,16.89,25.5,9.98,1.44,2.05,38.19,3.7394,-999.0
2000-03-18,16.58,25.76,9.51,0.3,1.56,35.83,5.6498,-999.0
2000-03-19,16.13,25.58,7.34,0.0,1.86,26.08,6.3185,-999.0
2000-03-20,16.37,24.51,6.95,0.01,1.47,25.41,4.4544,-999.0
2000-03-21,17.3,24.16,9.65,0.02,1.77,32.66,2.8848,-999.0
2000-03-22,17.65,25.56,10.07,0.84,1.44,40.79,4.4306,-999.0
2000-03-23,18.12,26.71,9.37,0.5,1.8,35.39,5.7067,-999.0
2000-03-24,18.15,28.14,8.73,0.0,1.99,29.98,6.8813,-999.0
2000-03-25,21.69,33.78,10.77,0.0,1.99,23.12,6.2866,-999.0
2000-03-26,23.32,31.19,15.24,0.0,1.56,20.45,6.6475,-999.0
2000-03-27,24.41,31.15,17.54,0.04,1.51,22.14,5.7415,-999.0
2000-03-28,24.69,33.71,16.25,0.06,1.73,25.81,6.3065,-999.0
2000-03-29,24.72,33.52,17.29,0.85,1.74,27.37,4.4309,-999.0
2000-03-30,23.22,30.29,16.2,0.13,1.46,28.54,3.991,-999.0
2000-03-31,21.81,29.3,15.36,0.57,2.43,30.22,3.9108,-999.0
2000-04-01,22.04,31.4,14.04,0.05,2.2,27.87,6.9022,-999.0
2000-04-02,23.51,33.74,14.05,0.0,2.36,16.85,6.8352,-999.0
2000-04-03,24.91,34.41,15.3,0.0,1.57,13.2,6.8167,-999.0
2000-04-04,24.79,34.82,15.41,0.0,2.38,11.79,5.8126,-999.0
2000-04-05,23.48,33.56,13.96,0.01,1.22,10.34,6.9859,-999.0
2000-04-06,23.97,33.96,13.44,0.0,1.56,8.09,6.3209,-999.0
2000-04-07,22.2,27.61,16.65,0.0,3.18,22.92,3.2551,-999.0
2000-04-08,24.23,34.6,14.81,0.0,2.47,22.75,7.0308,-999.0
2000-04-09,25.33,36.23,15.51,0.0,2.33,11.77,7.4698,-999.0
2000-04-10,27.68,39.06,16.34,0.0,2.03,6.02,7.6903,-999.0
2000-04-11,29.86,39.55,19.16,0.0,1.62,6.74,7.3985,-999.0
2000-04-12,30.78,41.05,19.17,0.0,1.63,8.18,7.399,-999.0
2000-04-13,30.57,40.08,21.78,0.0,2.24,9.3,5.3023,-999.0
2000-04-14,28.35,36.95,21.93,2.86,1.68,22.14,5.2642,-999.0
2000-04-15,27.24,35.87,19.41,0.0,1.72,22.9,7.0272,-999.0
2000-04-16,28.12,37.81,18.97,0.0,1.87,15.91,7.123,-999.0
2000-04-17,29.04,38.9,19.97,0.0,2.07,13.65,7.1846,-999.0
2000-04-18,30.45,40.54,21.71,0.04,1.61,15.0,6.7507,-999.0
2000-04-19,32.0,39.92,24.28,0.0,1.64,15.33,5.4067,-999.0
2000-04-20,32.28,41.61,22.62,0.01,2.18,14.64,7.4954,-999.0
2000-04-21,31.82,40.96,22.33,0.0,1.89,14.02,7.0747,-999.0
2000-04-22,30.28,37.55,23.45,0.0,1.42,18.87,5.8637,-999.0
2000-04-23,31.51,39.22,24.12,0.0,2.21,19.43,5.628,-999.0
2000-04-24,30.96,39.56,21.56,0.05,2.12,16.7,7.3829,-999.0
2000-04-25,32.35,41.17,23.22,0.0,1.88,11.24,7.5586,-999.0
2000-04-26,31.07,39.89,22.02,0.26,1.83,10.17,7.3512,-999.0
2000-04-27,30.62,39.26,22.48,0.06,1.95,14.1,3.5251,-999.0
2000-04-28,28.97,37.31,21.12,0.03,1.76,16.85,7.2562,-999.0
2000-04-29,28.75,37.16,19.8,0.0,1.99,12.7,7.0606,-999.0
2000-04-30,29.32,39.17,19.53,0.0,2.01,8.59,7.7998,-999.0
2000-05-01,30.54,41.57,19.92,0.0,2.67,7.71,7.675,-999.0
2000-05-02,33.03,44.0,21.49,0.0,2.5,6.61,7.7566,-999.0
2000-05-03,35.32,44.15,25.8,0.0,1.85,6.4,6.4435,-999.0
2000-05-04,32.78,39.37,27.66,2.28,2.53,13.74,3.8678,-999.0
2000-05-05,32.62,40.64,24.74,0.0,1.46,20.04,6.894,-999.0
2000-05-06,32.6,41.3,24.18,0.0,1.85,19.22,6.647,-999.0
2000-05-07,31.85,40.64,23.56,0.0,1.54,15.95,6.7416,-999.0
2000-05-08,31.69,39.92,22.02,0.0,1.51,15.44,6.606,-999.0
2000-05-09,33.22,41.83,23.07,0.0,1.5,16.26,7.0003,-999.0
2000-05-10,35.0,42.94,25.3,0.0,1.59,15.45,7.0678,-999.0
2000-05-11,36.46,44.68,26.75,0.0,1.55,15.31,7.045,-999.0
2000-05-12,36.34,44.2,28.03,0.0,2.53,20.51,6.5335,-999.0
2000-05-13,34.8,41.4,28.25,1.75,1.69,28.87,5.0738,-999.0
2000-05-14,34.54,42.35,27.45,0.0,2.05,26.4,7.3418,-999.0
2000-05-15,35.32,43.59,27.16,0.0,1.85,19.47,6.1567,-999.0
2000-05-16,34.55,42.89,26.84,0.0,1.84,16.4,7.6884,-999.0
2000-05-17,34.51,43.21,25.55,0.0,1.84,15.0,7.362,-999.0
2000-05-18,35.52,44.11,26.74,0.02,1.88,12.92,6.9677,-999.0
2000-05-19,35.32,43.34,26.93,0.65,1.74,15.1,7.3039,-999.0
2000-05-20,35.73,44.65,26.35,0.04,2.09,11.79,7.805,-999.0
2000-05-21,36.67,45.85,26.59,0.0,2.11,6.85,8.1684,-999.0
2000-05-22,34.95,43.91,24.73,3.41,2.26,12.78,7.2283,-999.0
2000-05-23,35.22,42.44,27.33,2.46,2.87,25.1,6.8038,-999.0
2000-05-24,33.58,40.75,27.41,0.01,1.92,31.82,6.3158,-999.0
2000-05-25,33.5,42.35,25.67,0.01,2.29,18.77,6.9511,-999.0
2000-05-26,34.25,43.9,23.14,0.09,2.09,12.46,8.4684,-999.0
2000-05-27,34.88,44.34,25.48,0.3,2.42,16.97,6.1589,-999.0
2000-05-28,34.74,43.86,26.74,0.0,2.03,13.89,7.5677,-999.0
2000-05-29,35.74,45.13,25.94,0.02,2.28,13.87,6.8124,-999.0
2000-05-30,35.26,42.61,27.37,3.78,2.08,23.92,5.7523,-999.0
2000-05-31,32.98,39.21,27.76,1.15,2.82,31.27,6.6787,-999.0
2000-06-01,33.94,41.52,26.6,0.02,2.09,25.63,6.8254,-999.0
2000-06-02,34.84,43.3,25.4,0.34,2.0,23.61,5.1538,-999.0
2000-06-03,34.64,41.45,29.22,0.83,4.28,23.26,6.0576,-999.0
2000-06-04,33.67,40.81,26.0,0.01,3.02,27.25,5.0009,-999.0
2000-06-05,33.1,40.69,25.55,0.18,2.46,24.15,7.9056,-999.0
2000-06-06,33.86,42.34,25.01,0.0,1.85,16.36,8.2531,-999.0
2000-06-07,34.64,42.36,26.83,0.0,1.84,16.37,7.0301,-999.0
2000-06-08,34.45,41.96,26.07,0.87,2.25,18.23,5.9491,-999.0
2000-06-09,32.47,38.63,25.63,1.23,1.47,26.4,5.9873,-999.0
2000-06-10,32.46,38.96,26.05,0.19,1.86,30.53,5.8178,-999.0
2000-06-11,33.13,40.96,25.53,0.0,1.98,28.51,7.3805,-999.0
2000-06-12,34.71,42.87,25.62,0.0,1.59,19.29,8.2457,-999.0
2000-06-13,36.04,43.75,27.69,0.0,1.69,15.35,7.8002,-999.0
2000-06-14,36.99,44.74,29.44,0.0,1.48,14.93,7.6838,-999.0
2000-06-15,37.17,45.14,29.2,0.18,1.46,20.73,7.7136,-999.0
2000-06-16,37.56,45.37,29.27,0.0,1.88,16.48,6.895,-999.0
2000-06-17,36.77,44.3,30.18,0.04,2.83,19.88,6.8669,-999.0
2000-06-18,36.04,43.71,28.87,0.0,2.42,16.97,7.5998,-999.0
2000-06-19,36.08,43.7,27.86,0.0,2.31,13.76,6.078,-999.0
2000-06-20,35.44,41.73,28.29,1.33,1.91,16.19,3.7625,-999.0
2000-06-21,36.3,43.37,28.48,0.06,1.69,15.54,7.2398,-999.0
2000-06-22,35.49,43.47,25.84,3.11,2.01,19.22,6.3137,-999.0
2000-06-23,34.65,41.34,28.48,0.2,3.07,28.11,6.4368,-999.0
2000-06-24,34.08,41.56,27.08,1.95,2.11,35.59,6.2134,-999.0
2000-06-25,35.24,42.8,27.52,0.0,1.43,27.35,6.2227,-999.0
2000-06-26,35.72,43.14,28.12,0.0,1.41,25.52,6.5676,-999.0
2000-06-27,36.07,43.52,29.11,3.79,1.24,30.11,6.9689,-999.0
2000-06-28,35.88,42.49,28.61,0.07,1.4,30.23,6.0082,-999.0
2000-06-29,35.95,42.25,29.28,1.1,1.27,34.42,5.4127,-999.0
2000-06-30,33.55,37.56,29.57,6.52,1.66,45.25,3.6545,-999.0
2000-07-01,33.49,39.3,27.49,0.02,1.44,45.22,4.3375,-999.0
2000-07-02,31.38,36.47,27.36,0.02,1.56,39.47,5.5027,-999.0
2000-07-03,32.17,38.23,25.42,0.01,1.85,33.78,6.0934,-999.0
2000-07-04,32.9,39.21,26.56,0.13,2.22,35.39,7.2838,-999.0
2000-07-05,35.07,42.35,27.45,0.0,1.89,31.15,7.7606,-999.0
2000-07-06,37.23,44.58,29.23,0.0,1.34,26.26,7.9843,-999.0
2000-07-07,38.24,45.38,31.18,0.04,2.07,25.9,7.0594,-999.0
2000-07-08,38.09,44.39,32.18,0.14,1.45,23.6,7.542,-999.0
2000-07-09,37.13,44.06,30.16,0.5,1.32,26.32,3.7654,-999.0
2000-07-10,37.88,44.55,31.23,2.37,1.44,25.44,6.4778,-999.0
2000-07-11,36.09,41.86,30.61,5.5,1.05,37.12,5.9669,-999.0
2000-07-12,34.97,40.73,30.3,0.12,2.38,38.9,2.8234,-999.0
2000-07-13,35.09,40.36,29.48,0.07,1.68,38.01,6.6504,-999.0
2000-07-14,34.12,38.09,30.28,0.6,1.69,42.37,6.1447,-999.0
2000-07-15,34.83,40.74,29.13,0.57,1.37,39.0,7.5574,-999.0
2000-07-16,36.12,42.49,29.78,0.77,1.72,35.19,5.3705,-999.0
2000-07-17,33.89,39.69,28.51,0.87,2.36,44.43,6.6804,-999.0
2000-07-18,34.52,40.85,28.54,0.27,2.09,40.7,4.4952,-999.0
2000-07-19,35.08,41.25,28.9,0.15,1.93,34.58,6.7325,-999.0
2000-07-20,33.93,39.66,29.44,2.6,1.77,39.8,5.5061,-999.0
2000-07-21,31.74,37.05,27.98,11.41,1.85,55.53,4.5386,-999.0
2000-07-22,28.5,32.98,24.97,1.7,3.24,69.81,1.7359,-999.0
2000-07-23,27.19,31.74,23.61,6.94,2.18,73.97,3.7978,-999.0
2000-07-24,29.29,34.33,25.31,1.28,1.5,64.51,2.9971,-999.0
2000-07-25,31.42,38.62,24.07,1.79,1.37,55.01,7.223,-999.0
2000-07-26,33.41,39.45,26.79,0.17,1.35,43.72,7.7167,-999.0
2000-07-27,33.92,40.64,27.66,0.0,1.22,35.39,7.2974,-999.0
2000-07-28,32.89,40.44,25.45,0.0,1.27,38.36,5.1026,-999.0
2000-07-29,32.56,39.96,26.53,0.03,2.27,44.35,3.9456,-999.0
2000-07-30,33.2,40.05,26.47,1.63,1.5,43.98,5.041,-999.0
2000-07-31,34.07,40.98,27.76,0.29,2.07,37.56,3.7918,-999.0
2000-08-01,31.4,36.54,27.21,25.96,2.27,50.09,3.9043,-999.0
2000-08-02,29.57,35.03,26.01,0.35,2.09,58.09,6.648,-999.0
2000-08-03,28.76,34.14,24.73,0.34,1.22,61.16,6.1346,-999.0
2000-08-04,30.04,36.87,24.27,0.0,1.47,54.44,7.0378,-999.0
2000-08-05,31.76,38.63,24.55,0.0,1.42,48.74,7.0354,-999.0
2000-08-06,33.45,40.4,26.0,0.0,1.19,45.88,5.627,-999.0
2000-08-07,32.4,37.48,28.15,0.0,1.4,45.68,6.1934,-999.0
2000-08-08,33.81,41.07,27.37,0.0,1.19,43.94,6.6626,-999.0
2000-08-09,34.45,40.72,28.38,3.38,1.55,42.82,3.7315,-999.0
2000-08-10,32.03,38.17,27.24,0.57,2.92,50.23,4.7522,-999.0
2000-08-11,31.54,38.06,25.6,1.67,1.42,51.1,5.779,-999.0
2000-08-12,32.01,38.69,25.98,0.17,1.14,49.42,5.8246,-999.0
2000-08-13,33.46,40.35,26.34,0.07,1.37,42.4,6.3122,-999.0
2000-08-14,34.25,41.18,27.11,1.13,1.39,39.31,5.7554,-999.0
2000-08-15,33.11,39.48,26.9,4.0,1.62,46.27,5.7204,-999.0
2000-08-16,33.57,40.46,27.08,1.8,1.44,43.77,6.3233,-999.0
2000-08-17,34.47,41.71,27.78,0.03,1.47,34.16,6.0494,-999.0
2000-08-18,34.04,40.69,27.0,0.25,1.76,33.99,4.3812,-999.0
2000-08-19,33.11,40.23,26.12,0.19,2.43,31.28,6.2081,-999.0
2000-08-20,33.34,40.55,24.45,0.0,1.4,23.73,6.1716,-999.0
2000-08-21,33.92,41.07,25.67,0.0,1.23,22.51,4.3944,-999.0
2000-08-22,33.24,41.13,25.42,0.13,1.55,29.33,4.5634,-999.0
2000-08-23,33.44,40.76,25.85,0.0,1.26,27.81,6.245,-999.0
2000-08-24,33.7,42.02,25.6,0.0,1.2,28.83,6.384,-999.0
2000-08-25,34.87,42.5,26.97,0.0,1.23,27.61,5.8522,-999.0
2000-08-26,35.05,42.77,27.04,0.0,1.05,23.41,6.0427,-999.0
2000-08-27,34.47,41.87,27.66,0.05,1.77,33.45,5.6465,-999.0
2000-08-28,34.91,42.7,26.65,1.15,1.44,29.48,5.2769,-999.0
2000-08-29,33.48,41.23,26.71,1.64,1.39,35.1,4.1923,-999.0
2000-08-30,33.36,41.14,26.48,1.92,1.28,33.92,2.4295,-999.0
2000-08-31,31.19,37.86,26.3,9.59,1.55,47.31,4.6195,-999.0
2000-09-01,30.82,37.41,25.06,1.37,1.14,53.49,4.0843,-999.0
2000-09-02,32.28,39.2,25.24,0.0,1.17,42.74,6.0881,-999.0
2000-09-03,32.64,40.1,24.72,0.0,1.28,37.79,5.6282,-999.0
2000-09-04,33.68,41.12,25.96,0.0,1.27,34.29,5.6366,-999.0
2000-09-05,33.99,41.44,26.41,0.0,1.47,32.32,5.4732,-999.0
2000-09-06,34.03,41.03,27.29,0.0,1.33,28.28,5.1516,-999.0
2000-09-07,32.06,39.6,25.32,3.35,1.5,38.34,3.7056,-999.0
2000-09-08,31.01,38.26,24.52,5.32,1.65,45.62,5.681,-999.0
2000-09-09,30.85,37.41,25.78,0.48,1.8,43.16,4.3714,-999.0
2000-09-10,30.68,37.15,25.72,0.01,1.58,38.67,5.6849,-999.0
2000-09-11,30.18,37.93,23.38,0.0,1.55,33.9,6.6079,-999.0
2000-09-12,30.57,39.4,22.29,0.0,1.47,22.94,5.1857,-999.0
2000-09-13,30.72,39.27,22.47,0.0,1.46,23.12,6.246,-999.0
2000-09-14,32.02,40.53,23.7,0.23,1.41,22.57,6.3689,-999.0
2000-09-15,32.24,40.45,23.3,0.0,1.23,19.83,6.3694,-999.0
2000-09-16,32.84,40.42,25.22,0.0,1.13,18.66,5.6354,-999.0
2000-09-17,31.92,39.81,22.76,0.0,1.18,20.3,5.2087,-999.0
2000-09-18,31.47,39.84,23.6,0.0,1.31,21.99,5.3736,-999.0
2000-09-19,31.52,39.32,24.46,0.0,1.08,24.11,4.2998,-999.0
2000-09-20,29.1,36.33,23.69,5.62,1.37,36.87,3.8244,-999.0
2000-09-21,26.72,32.64,22.82,3.86,1.33,52.09,2.2819,-999.0
2000-09-22,25.17,29.2,21.03,1.62,1.29,59.79,5.2397,-999.0
2000-09-23,26.1,34.25,19.36,0.1,1.28,50.1,5.7113,-999.0
2000-09-24,26.99,35.07,20.52,0.02,1.48,41.1,5.9294,-999.0
2000-09-25,28.01,36.26,20.09,0.0,1.23,34.08,5.6794,-999.0
2000-09-26,27.07,34.43,20.95,1.91,1.07,38.4,5.4456,-999.0
2000-09-27,26.26,34.88,19.45,0.0,1.86,33.06,5.6491,-999.0
2000-09-28,26.46,35.63,18.92,0.0,1.73,28.38,6.0122,-999.0
2000-09-29,26.86,36.64,19.23,0.0,1.7,24.22,6.0569,-999.0
2000-09-30,26.55,36.18,18.35,0.0,1.63,22.76,5.6566,-999.0
2000-10-01,27.37,37.41,19.5,0.0,1.53,20.85,5.6664,-999.0
2000-10-02,26.85,36.34,19.5,0.68,1.74,24.68,5.52,-999.0
2000-10-03,27.3,37.01,20.01,0.0,2.12,22.63,5.6503,-999.0
2000-10-04,27.8,37.38,19.68,0.0,1.66,21.44,5.4972,-999.0
2000-10-05,28.38,37.06,21.59,0.0,1.74,22.9,4.6411,-999.0
2000-10-06,28.16,35.86,21.33,1.28,1.32,25.85,4.4376,-999.0
2000-10-07,27.61,35.6,20.9,0.34,1.49,26.14,3.6895,-999.0
2000-10-08,27.22,35.81,20.61,0.55,1.38,29.45,4.4146,-999.0
2000-10-09,26.89,35.7,20.64,0.0,1.41,24.33,5.1314,-999.0
2000-10-10,27.2,35.94,19.21,0.0,1.64,19.3,5.3597,-999.0
2000-10-11,26.1,35.12,19.0,0.0,1.59,19.39,5.3302,-999.0
2000-10-12,25.04,34.83,17.52,0.0,1.74,19.03,5.2366,-999.0
2000-10-13,24.48,34.16,17.03,0.0,1.82,18.39,5.1197,-999.0
2000-10-14,24.16,34.04,16.27,0.0,1.9,17.73,5.221,-999.0
2000-10-15,25.26,35.53,16.57,0.0,1.92,15.55,5.0933,-999.0
2000-10-16,26.41,36.89,18.28,0.0,1.87,14.72,4.8816,-999.0
2000-10-17,26.92,37.24,19.01,0.0,1.86,14.67,5.0405,-999.0
2000-10-18,26.98,37.52,18.7,0.0,1.85,15.94,4.9682,-999.0
2000-10-19,26.29,36.38,18.48,0.0,1.54,15.9,4.9222,-999.0
2000-10-20,26.2,35.58,19.01,0.0,1.91,15.06,4.8571,-999.0
2000-10-21,26.22,36.09,17.43,0.0,1.87,12.99,4.9536,-999.0
2000-10-22,24.82,34.51,17.39,0.0,2.03,13.8,4.8403,-999.0
2000-10-23,25.22,33.81,17.42,0.0,1.32,15.14,4.776,-999.0
2000-10-24,24.67,34.12,16.96,0.0,1.37,15.83,4.7393,-999.0
2000-10-25,24.22,33.42,16.21,0.0,2.13,14.6,4.6409,-999.0
2000-10-26,24.04,34.36,15.6,0.0,1.46,12.7,4.6382,-999.0
2000-10-27,24.47,36.2,15.77,0.0,2.06,9.82,4.5406,-999.0
2000-10-28,25.29,35.09,17.28,0.0,1.15,5.22,4.536,-999.0
2000-10-29,22.69,32.52,15.35,0.0,1.78,8.05,4.3308,-999.0
2000-10-30,22.55,31.81,14.64,0.0,1.5,10.22,4.5022,-999.0
2000-10-31,22.16,32.36,15.78,0.0,1.43,11.54,4.3418,-999.0
2000-11-01,20.69,30.56,14.09,0.0,1.49,14.01,4.3411,-999.0
2000-11-02,21.7,30.27,14.93,0.0,1.22,14.8,4.1299,-999.0
2000-11-03,22.23,30.94,15.43,0.0,1.65,14.82,4.0975,-999.0
2000-11-04,22.32,30.23,16.12,0.0,1.33,15.45,4.1004,-999.0
2000-11-05,21.77,30.33,15.12,0.0,1.31,17.92,3.991,-999.0
2000-11-06,22.27,30.47,14.83,0.0,1.26,18.81,3.9598,-999.0
2000-11-07,21.77,29.48,15.74,0.0,1.58,19.75,3.2246,-999.0
2000-11-08,21.16,29.09,14.94,0.01,2.11,21.61,2.6784,-999.0
2000-11-09,20.76,29.28,14.55,0.0,1.76,24.24,3.9852,-999.0
2000-11-10,20.18,27.74,14.85,0.0,1.65,20.93,3.1282,-999.0
2000-11-11,20.94,27.92,16.25,0.0,0.98,16.03,3.4298,-999.0
2000-11-12,19.96,28.63,14.18,0.0,1.93,20.17,3.8381,-999.0
2000-11-13,17.67,26.08,11.87,0.1,2.08,30.03,3.2345,-999.0
2000-11-14,17.06,26.93,10.15,0.0,1.84,23.88,3.9463,-999.0
2000-11-15,19.45,28.48,12.46,0.0,1.63,9.42,3.599,-999.0
2000-11-16,19.61,28.18,13.0,0.0,1.53,10.6,2.831,-999.0
2000-11-17,16.51,25.09,11.08,0.0,2.1,13.31,3.1944,-999.0
2000-11-18,16.7,25.68,10.33,0.0,1.4,16.2,2.8212,-999.0
2000-11-19,16.69,27.84,9.77,0.0,1.46,12.45,3.827,-999.0
2000-11-20,17.82,25.85,11.22,0.0,1.53,6.08,3.7361,-999.0
2000-11-21,16.99,24.58,11.57,0.0,2.04,12.25,2.287,-999.0
2000-11-22,18.62,25.23,12.76,0.0,1.74,22.58,2.4434,-999.0
2000-11-23,17.05,23.28,13.13,1.44,1.33,41.11,1.315,-999.0
2000-11-24,15.74,24.09,10.41,0.01,1.6,45.64,3.4241,-999.0
2000-11-25,15.74,24.52,10.46,0.0,1.83,30.43,3.643,-999.0
2000-11-26,16.62,24.5,9.2,0.0,1.04,20.89,2.4502,-999.0
2000-11-27,16.56,24.02,10.79,0.0,1.38,18.92,3.1915,-999.0
2000-11-28,14.42,24.29,7.96,0.0,1.62,26.33,3.4824,-999.0
2000-11-29,14.21,22.65,9.16,0.0,1.54,18.26,3.5014,-999.0
2000-11-30,12.63,21.57,6.82,0.0,2.12,15.53,3.5362,-999.0
2000-12-01,11.92,24.23,4.22,0.0,1.8,7.05,3.5141,-999.0
2000-12-02,14.43,24.97,6.08,0.0,1.78,5.61,3.3674,-999.0
2000-12-03,15.21,23.48,9.49,0.0,1.8,10.51,3.1128,-999.0
2000-12-04,14.67,23.97,8.2,0.0,1.57,14.18,3.427,-999.0
