date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_KT
20000523,35.47,47.59,27.36,0.0,5.47,45.55,7.2631,-999.0
20000524,36.21,47.89,26.48,0.0,4.67,37.62,7.8794,-999.0
20000525,37.31,49.25,26.96,0.0,4.91,32.13,7.7782,-999.0
20000526,37.62,49.45,27.15,0.0,5.15,30.4,7.9198,-999.0
20000527,36.58,48.35,27.15,0.0,4.42,28.89,7.7719,-999.0
20000528,35.57,45.68,27.46,0.0,4.6,45.43,6.9737,-999.0
20000529,34.24,43.21,27.92,0.0,5.78,51.09,7.2007,-999.0
20000530,34.29,43.66,27.67,0.0,6.65,48.14,7.2386,-999.0
20000531,34.39,44.97,27.2,0.0,7.55,48.41,6.9502,-999.0
20000601,35.66,47.17,27.17,0.01,5.75,45.74,7.4484,-999.0
20000602,35.74,47.21,28.1,0.0,5.83,47.94,7.4906,-999.0
20000603,36.53,46.59,28.39,0.0,4.71,41.94,7.1196,-999.0
20000604,36.27,46.1,27.41,0.0,2.45,22.68,7.2463,-999.0
20000605,35.61,43.5,26.51,0.0,2.25,31.14,7.6423,-999.0
20000606,38.04,44.21,30.57,0.0,1.58,21.04,6.9336,-999.0
20000607,38.15,44.83,31.15,0.0,1.77,16.24,6.6391,-999.0
20000608,38.86,48.03,29.83,0.0,2.51,17.98,7.9814,-999.0
20000609,37.8,48.45,27.89,0.0,3.93,19.17,7.3058,-999.0
20000610,37.15,46.96,27.2,0.0,3.34,29.1,6.9086,-999.0
20000611,37.14,46.25,27.56,0.0,3.22,26.53,7.097,-999.0
20000612,37.3,47.21,28.16,0.0,4.17,35.34,7.6536,-999.0
20000613,37.84,47.75,28.42,0.0,4.58,32.82,7.05,-999.0
20000614,38.18,48.36,29.69,0.0,6.15,24.53,7.529,-999.0
20000615,37.18,47.39,29.25,0.0,5.97,28.26,7.7086,-999.0
20000616,36.27,46.34,27.97,0.0,5.2,31.1,7.6853,-999.0
20000617,36.95,45.61,27.5,0.0,3.98,15.77,6.0226,-999.0
20000618,36.91,45.54,27.8,0.0,4.13,10.24,5.9923,-999.0
20000619,36.45,45.26,27.68,0.0,3.54,18.68,7.2646,-999.0
20000620,35.71,44.68,27.06,0.0,3.54,23.72,7.5684,-999.0
20000621,35.15,44.71,26.81,0.0,4.29,40.56,6.6895,-999.0
20000622,35.04,47.18,27.19,0.0,6.4,43.58,7.6646,-999.0
20000623,34.02,45.15,26.62,0.0,6.6,46.58,7.3322,-999.0
20000624,34.21,45.0,26.62,0.0,8.46,47.27,7.0577,-999.0
20000625,33.54,42.75,26.96,0.0,9.42,47.81,7.2295,-999.0
20000626,33.37,43.61,26.68,0.0,8.42,50.8,6.9353,-999.0
20000627,33.9,44.55,27.23,0.0,7.17,50.41,7.0843,-999.0
20000628,33.28,41.89,26.81,0.0,6.5,51.88,6.9847,-999.0
20000629,34.79,43.97,27.0,0.0,5.36,47.81,7.2852,-999.0
20000630,34.92,43.65,27.15,0.0,4.75,44.98,7.6692,-999.0
20000701,36.35,44.16,27.62,0.0,4.12,39.9,6.3365,-999.0
20000702,36.43,43.88,30.14,0.0,4.73,42.94,5.3477,-999.0
20000703,33.61,39.97,29.12,0.0,6.03,53.14,6.0734,-999.0
20000704,34.52,41.06,28.9,0.0,4.33,50.01,6.2417,-999.0
20000705,35.14,41.9,29.53,0.0,3.79,46.68,6.9763,-999.0
20000706,35.32,44.31,28.77,0.0,5.69,47.08,6.9362,-999.0
20000707,34.85,44.77,28.06,0.0,6.57,46.36,6.6869,-999.0
20000708,34.39,43.92,27.37,0.0,5.59,49.28,7.0538,-999.0
20000709,34.3,44.08,27.31,0.0,5.94,49.27,6.366,-999.0
20000710,34.63,44.5,26.91,0.0,5.8,48.12,6.5525,-999.0
20000711,34.98,45.42,27.17,0.0,5.5,46.57,5.9294,-999.0
20000712,34.74,42.84,27.05,0.0,3.63,44.96,5.759,-999.0
20000713,37.24,43.64,29.39,0.04,2.92,37.42,5.6618,-999.0
20000714,37.32,42.66,31.98,0.74,2.67,38.66,5.8514,-999.0
20000715,36.53,43.1,30.43,0.49,3.82,40.69,6.6029,-999.0
20000716,34.79,43.96,28.27,0.0,6.42,46.66,5.616,-999.0
20000717,34.96,45.21,26.55,0.0,4.58,40.94,5.7703,-999.0
20000718,33.41,42.6,26.34,0.0,6.12,46.25,5.598,-999.0
20000719,34.24,44.16,26.72,0.0,4.88,43.64,6.1596,-999.0
20000720,34.45,42.95,26.53,0.0,4.01,42.3,5.9899,-999.0
20000721,34.11,42.29,28.26,0.0,4.93,40.26,6.966,-999.0
20000722,32.51,40.48,27.09,0.0,5.77,45.79,7.1045,-999.0
20000723,31.99,41.89,25.54,0.0,7.55,48.05,5.7046,-999.0
20000724,32.62,43.27,25.33,0.0,7.45,46.9,5.9318,-999.0
20000725,33.22,44.11,25.45,0.0,5.71,45.27,5.8354,-999.0
20000726,34.03,44.22,25.23,0.0,4.16,40.98,5.7338,-999.0
20000727,34.57,44.26,25.72,0.0,3.62,40.12,5.7845,-999.0
20000728,34.31,42.4,25.93,0.0,3.35,41.17,6.5818,-999.0
20000729,34.31,41.48,27.86,0.0,3.41,44.79,6.6413,-999.0
20000730,33.12,41.75,27.23,0.0,5.8,49.23,6.8714,-999.0
20000731,34.1,44.92,26.29,0.0,5.46,46.93,6.8405,-999.0
20000801,31.81,39.49,26.89,0.0,7.83,53.97,6.4896,-999.0
20000802,31.86,40.15,26.19,0.0,7.16,53.36,6.3823,-999.0
20000803,31.88,40.88,25.73,0.0,7.04,51.92,6.3048,-999.0
20000804,32.48,41.58,25.61,0.0,6.55,48.8,6.0355,-999.0
20000805,33.13,42.51,26.23,0.0,6.13,47.21,6.4968,-999.0
20000806,32.45,42.07,26.12,0.0,7.23,50.87,6.3984,-999.0
20000807,32.99,42.66,26.07,0.0,5.64,50.44,6.4157,-999.0
20000808,32.68,42.07,26.16,0.0,5.9,51.09,6.587,-999.0
20000809,34.53,44.32,25.8,0.0,4.27,44.6,6.5813,-999.0
20000810,34.45,42.11,26.59,0.08,3.59,44.77,6.5414,-999.0
20000811,34.92,41.5,28.06,4.92,2.77,42.87,5.9304,-999.0
20000812,36.26,42.78,29.05,0.29,2.82,38.23,3.7135,-999.0
20000813,35.38,40.15,31.01,0.19,3.1,42.4,3.9103,-999.0
20000814,34.06,41.63,27.44,0.01,5.58,48.56,6.6034,-999.0
20000815,33.11,43.26,26.71,0.0,6.03,51.14,6.8863,-999.0
20000816,33.22,44.27,25.82,0.0,5.54,48.9,6.7375,-999.0
20000817,34.21,45.75,25.2,0.0,5.39,41.83,6.8563,-999.0
20000818,34.38,44.2,24.99,0.0,3.8,39.36,6.4164,-999.0
20000819,34.76,41.67,27.25,0.0,2.95,41.49,6.6598,-999.0
20000820,35.66,43.06,28.79,0.0,3.31,40.55,6.569,-999.0
20000821,34.74,44.32,27.57,0.0,5.17,40.39,6.1159,-999.0
20000822,34.36,43.3,25.61,0.0,3.94,40.25,6.2455,-999.0
20000823,36.32,43.31,28.39,0.0,2.08,32.5,6.4858,-999.0
20000824,38.15,45.14,31.49,0.0,1.68,25.16,6.637,-999.0
20000825,38.15,44.42,31.86,0.0,2.38,24.95,6.5369,-999.0
20000826,37.57,43.45,31.26,2.76,3.42,30.66,6.4642,-999.0
20000827,34.88,39.07,31.15,2.68,2.49,48.41,6.5419,-999.0
20000828,33.99,42.02,28.37,0.03,5.47,52.58,6.713,-999.0
20000829,33.91,44.04,27.41,0.0,6.05,50.88,6.5321,-999.0
20000830,32.82,43.28,26.73,0.0,6.88,52.32,6.4622,-999.0
20000831,33.4,45.8,26.01,0.0,6.68,49.72,6.3437,-999.0
20000901,33.38,43.76,25.56,0.0,5.07,46.78,6.8467,-999.0
20000902,34.51,44.25,26.41,0.0,4.5,44.9,6.3977,-999.0
20000903,33.54,42.9,27.58,0.0,6.06,47.54,6.6934,-999.0
20000904,33.6,43.01,26.25,0.0,4.25,46.27,6.659,-999.0
20000905,32.73,41.66,26.56,0.0,5.5,48.42,6.419,-999.0
20000906,33.14,43.03,26.08,0.0,4.79,45.98,6.2592,-999.0
20000907,31.03,39.07,25.62,0.0,6.19,54.58,6.3478,-999.0
20000908,32.56,43.97,25.24,0.0,5.09,50.11,6.2698,-999.0
20000909,31.97,43.72,23.96,0.0,5.45,46.69,6.1769,-999.0
20000910,31.17,40.96,23.58,0.0,5.48,45.56,5.8186,-999.0
20000911,30.63,39.29,23.84,0.0,4.95,48.94,5.9328,-999.0
20000912,30.9,39.79,23.58,0.0,3.74,48.81,6.0394,-999.0
20000913,31.14,39.71,23.93,0.0,3.42,46.08,6.1152,-999.0
20000914,31.28,40.39,24.05,0.0,4.42,44.41,6.0533,-999.0
20000915,30.32,39.39,23.42,0.0,4.99,47.07,5.7912,-999.0
20000916,29.8,38.92,23.05,0.0,4.95,50.96,5.9242,-999.0
20000917,29.97,39.34,23.03,0.0,4.77,50.32,5.927,-999.0
20000918,31.01,40.35,23.79,0.04,4.04,49.21,6.0643,-999.0
20000919,31.26,38.83,24.51,0.01,2.95,48.69,5.7598,-999.0
20000920,31.0,38.14,24.41,0.0,2.67,46.54,5.7161,-999.0
20000921,31.02,38.7,23.74,0.0,2.47,38.42,5.7612,-999.0
20000922,31.99,39.48,24.86,0.0,2.58,32.4,5.6338,-999.0
20000923,32.93,40.66,25.3,0.0,1.95,31.85,5.4329,-999.0
20000924,34.18,42.33,26.33,0.0,2.27,26.31,5.2606,-999.0
20000925,34.27,43.45,26.59,0.0,3.24,26.1,5.2255,-999.0
20000926,35.07,42.79,28.49,0.0,1.43,20.26,5.0909,-999.0
20000927,33.12,40.8,26.76,0.0,2.52,20.54,6.163,-999.0
20000928,33.18,41.72,25.81,0.0,1.62,25.36,5.7348,-999.0
20000929,32.75,41.22,25.89,0.0,1.63,20.19,5.3333,-999.0
20000930,32.18,41.48,23.74,0.0,1.81,32.38,5.0825,-999.0
20001001,32.42,41.74,24.44,0.0,3.07,33.62,5.4905,-999.0
20001002,32.02,40.58,24.17,0.0,2.58,28.81,6.0545,-999.0
20001003,32.76,41.24,25.07,0.0,1.97,21.47,5.0566,-999.0
20001004,32.75,41.0,26.36,0.0,2.97,21.03,5.1348,-999.0
20001005,32.08,39.25,25.41,0.0,3.17,40.67,4.8948,-999.0
20001006,32.02,38.83,25.95,0.0,2.96,43.91,5.0798,-999.0
20001007,32.27,39.86,25.13,0.0,2.59,35.77,5.8188,-999.0
20001008,32.73,39.99,26.07,0.0,2.22,22.4,5.8639,-999.0
20001009,31.32,40.02,23.44,0.0,1.96,12.16,5.166,-999.0
20001010,29.54,40.18,20.68,0.01,2.1,7.98,4.9901,-999.0
20001011,28.83,38.03,19.83,0.0,1.31,7.92,5.0203,-999.0
20001012,28.71,38.4,21.3,0.0,1.78,11.43,5.0002,-999.0
20001013,28.47,38.4,19.4,0.0,1.52,16.88,4.993,-999.0
20001014,29.5,39.09,21.51,0.0,1.85,14.54,4.993,-999.0
20001015,29.81,39.34,22.11,0.0,1.48,17.4,5.0052,-999.0
20001016,30.27,40.15,22.35,0.0,1.68,22.0,4.9934,-999.0
20001017,30.56,40.7,22.6,0.0,1.79,23.03,4.9529,-999.0
20001018,30.74,40.74,22.46,0.0,2.25,22.3,4.847,-999.0
20001019,31.15,41.06,23.01,0.0,2.19,25.06,4.8307,-999.0
20001020,30.73,40.18,23.16,0.0,1.91,22.48,4.7786,-999.0
20001021,30.25,41.21,21.77,0.0,2.31,24.25,4.933,-999.0
20001022,28.85,38.53,20.14,0.0,1.74,19.38,4.8074,-999.0
20001023,28.86,37.69,20.23,0.0,1.78,12.84,4.9073,-999.0
20001024,28.98,37.98,22.63,0.0,1.5,15.1,5.1643,-999.0
20001025,28.46,37.66,21.24,0.0,1.53,19.06,5.0465,-999.0
20001026,27.93,37.35,20.81,0.0,1.45,23.72,4.8946,-999.0
20001027,28.46,37.71,21.13,0.0,1.42,18.95,4.8763,-999.0
20001028,28.61,38.55,20.9,0.0,2.06,19.29,4.7189,-999.0
20001029,28.39,38.3,20.55,0.0,2.68,22.86,5.1154,-999.0
20001030,27.59,36.99,19.97,0.0,2.0,34.41,4.9445,-999.0
20001031,26.85,36.53,18.62,0.0,1.72,29.5,5.0016,-999.0
20001101,26.31,34.93,19.05,0.0,1.85,32.14,4.9673,-999.0
20001102,26.4,34.83,19.99,0.0,1.62,37.36,4.9608,-999.0
20001103,26.44,34.28,19.45,0.0,1.37,21.67,5.0911,-999.0
20001104,26.13,35.26,19.07,0.0,2.07,20.33,4.9354,-999.0
20001105,26.61,35.94,19.28,0.0,3.44,30.55,4.8708,-999.0
20001106,26.05,35.28,17.99,0.0,2.09,39.24,4.8233,-999.0
20001107,26.07,33.64,19.56,0.0,3.9,53.9,4.6666,-999.0
20001108,26.18,33.57,19.84,0.0,1.63,37.49,4.7155,-999.0
20001109,24.45,32.14,16.95,0.0,1.53,19.56,4.6102,-999.0
20001110,25.76,34.19,20.16,0.0,1.7,23.5,4.5348,-999.0
20001111,26.49,34.19,19.69,0.0,1.04,27.28,4.6073,-999.0
20001112,25.4,32.87,18.37,0.0,1.17,22.25,4.7462,-999.0
20001113,21.66,30.44,14.2,0.0,1.97,7.61,3.875,-999.0
20001114,21.2,29.33,13.58,0.0,2.0,7.49,4.225,-999.0
20001115,22.6,31.79,15.95,0.0,1.26,9.23,3.9929,-999.0
20001116,23.94,33.03,17.08,0.0,1.22,14.62,4.349,-999.0
20001117,23.47,31.85,16.54,0.0,1.48,17.62,4.3584,-999.0
20001118,19.94,28.63,14.32,0.0,1.93,9.47,4.2127,-999.0
20001119,21.53,31.35,14.55,0.0,1.38,7.97,3.8018,-999.0
20001120,22.33,33.56,14.24,0.0,1.59,12.89,3.7541,-999.0
20001121,22.61,31.12,15.57,0.0,1.58,16.43,3.979,-999.0
20001122,21.56,28.56,16.17,0.0,1.72,20.86,4.6747,-999.0
20001123,22.32,28.71,16.87,0.0,1.16,37.32,3.9732,-999.0
20001124,22.79,29.47,17.42,0.0,1.4,45.15,4.5079,-999.0
20001125,22.35,29.15,17.51,0.0,1.32,39.31,4.5276,-999.0
20001126,22.65,30.23,17.03,0.0,1.09,41.06,4.3183,-999.0
20001127,20.6,29.08,14.55,0.0,2.2,15.45,4.475,-999.0
20001128,18.72,26.77,10.67,0.0,2.18,15.38,3.5947,-999.0
20001129,19.55,28.16,13.22,0.0,1.09,15.85,3.768,-999.0
20001130,18.22,26.99,11.28,0.03,2.35,14.72,3.4438,-999.0
20001201,19.09,28.58,12.36,0.0,1.52,12.93,3.3931,-999.0
20001202,19.33,27.97,13.7,0.0,1.52,10.79,3.6314,-999.0
20001203,20.73,31.21,13.73,0.0,1.44,13.24,3.8647,-999.0
20001204,21.23,30.59,14.87,0.0,1.52,19.47,3.9305,-999.0
20001205,22.8,32.4,15.08,0.0,1.5,20.66,3.8333,-999.0
20001206,22.92,30.2,18.76,0.0,1.32,20.76,4.3783,-999.0
20001207,22.97,33.26,16.04,0.0,2.31,32.44,4.093,-999.0
20001208,19.88,26.72,14.91,0.0,1.66,26.83,4.4186,-999.0
20001209,19.73,27.98,13.93,0.0,1.09,27.87,4.1242,-999.0
20001210,19.48,27.49,11.75,0.0,1.45,20.69,4.0078,-999.0
20001211,20.52,28.18,15.08,0.0,1.53,20.26,4.2701,-999.0
20001212,20.94,30.0,14.88,0.0,1.71,27.33,4.0994,-999.0
20001213,22.32,31.9,15.3,0.0,1.69,43.96,4.0337,-999.0
20001214,21.75,29.48,15.98,0.0,1.25,47.25,4.1861,-999.0
20001215,21.38,29.15,15.36,0.0,1.94,50.72,3.9396,-999.0
20001216,21.79,28.91,15.93,0.17,2.99,68.51,3.721,-999.0
20001217,19.93,27.91,13.06,0.01,1.84,45.09,4.2463,-999.0
20001218,16.41,25.8,9.71,0.0,1.79,18.67,3.2863,-999.0
20001219,16.77,25.28,10.77,0.0,1.53,15.57,3.2666,-999.0
20001220,18.14,27.09,12.0,0.0,1.32,14.4,3.714,-999.0
20001221,19.15,28.18,13.1,0.0,1.35,12.66,3.5215,-999.0
20001222,19.45,30.17,12.74,0.0,1.66,14.9,3.011,-999.0
20001223,20.0,29.91,12.73,0.0,1.26,15.73,3.6814,-999.0
20001224,18.93,27.2,12.19,0.0,1.58,15.15,3.9007,-999.0
20001225,20.02,29.2,14.22,0.0,1.45,17.14,3.7994,-999.0
20001226,20.72,31.2,14.6,0.0,1.46,26.3,3.9252,-999.0
20001227,21.07,31.16,13.45,0.0,3.24,42.43,3.9646,-999.0
20001228,17.88,25.73,12.19,0.0,1.73,34.16,4.0325,-999.0
20001229,15.14,22.42,9.59,0.0,2.18,37.24,4.4014,-999.0
20001230,15.91,23.01,10.05,0.0,1.69,32.85,4.0454,-999.0
